date,open,high,low,close,volume
2020-06-22 15:13:00,358.79,358.97,358.78,358.9,52494.0
2020-06-22 15:12:00,358.97,359.22,358.79,358.7901,98642.0
2020-06-22 15:11:00,358.856,358.995,358.856,358.96,65880.0
2020-06-22 15:10:00,358.875,358.9565,358.76,358.86,79488.0
2020-06-22 15:09:00,359.0,359.21,358.86,358.86,146850.0
2020-06-22 15:08:00,358.885,359.02,358.8,359.02,108603.0
2020-06-22 15:07:00,358.83,358.9,358.77,358.88,65536.0
2020-06-22 15:06:00,358.85,358.88,358.67,358.84,77945.0
2020-06-22 15:05:00,358.79,358.88,358.77,358.8799,49368.0
2020-06-22 15:04:00,358.75,358.83,358.64,358.77,65237.0
2020-06-22 15:03:00,358.84,358.94,358.72,358.735,70754.0
2020-06-22 15:02:00,358.95,359.01,358.75,358.87,75791.0
2020-06-22 15:01:00,359.05,359.07,358.89,358.9658,60259.0
2020-06-22 15:00:00,358.95,359.0999,358.9283,359.07,94843.0
2020-06-22 14:59:00,358.91,359.01,358.9,358.96,115141.0
2020-06-22 14:58:00,358.7301,358.96,358.6911,358.95,121833.0
2020-06-22 14:57:00,358.7822,358.87,358.68,358.75,98725.0
2020-06-22 14:56:00,358.5453,358.82,358.51,358.79,85068.0
2020-06-22 14:55:00,358.6,358.7552,358.46,358.5107,106533.0
2020-06-22 14:54:00,358.56,358.65,358.3837,358.6,127029.0
2020-06-22 14:53:00,358.365,358.57,358.3401,358.56,144498.0
2020-06-22 14:52:00,358.2778,358.38,358.2,358.38,95064.0
2020-06-22 14:51:00,358.0231,358.3,358.0,358.26,152414.0
2020-06-22 14:50:00,357.96,358.06,357.91,358.03,69673.0
2020-06-22 14:49:00,357.8497,357.97,357.81,357.9599,54434.0
2020-06-22 14:48:00,357.82,357.9999,357.7,357.87,71621.0
2020-06-22 14:47:00,358.115,358.14,357.77,357.7982,82223.0
2020-06-22 14:46:00,357.76,358.13,357.7599,358.13,100818.0
2020-06-22 14:45:00,357.82,357.93,357.7,357.75,39441.0
2020-06-22 14:44:00,357.6101,357.88,357.61,357.8059,44386.0
2020-06-22 14:43:00,357.75,357.8785,357.61,357.61,49556.0
2020-06-22 14:42:00,357.9101,357.93,357.75,357.7605,39843.0
2020-06-22 14:41:00,358.01,358.05,357.85,357.93,63459.0
2020-06-22 14:40:00,358.025,358.0838,357.93,357.9801,82679.0
2020-06-22 14:39:00,357.96,358.07,357.94,358.0221,154502.0
2020-06-22 14:38:00,357.8,357.96,357.64,357.95,67463.0
2020-06-22 14:37:00,357.82,357.9,357.75,357.82,100033.0
2020-06-22 14:36:00,357.6449,357.88,357.6449,357.82,109573.0
2020-06-22 14:35:00,357.53,357.7,357.48,357.65,49787.0
2020-06-22 14:34:00,357.44,357.61,357.44,357.56,32476.0
2020-06-22 14:33:00,357.63,357.66,357.4,357.45,54911.0
2020-06-22 14:32:00,357.64,357.78,357.62,357.63,82809.0
2020-06-22 14:31:00,357.465,357.68,357.42,357.625,67574.0
2020-06-22 14:30:00,357.43,357.54,357.43,357.4599,75208.0
2020-06-22 14:29:00,357.35,357.43,357.31,357.42,19204.0
2020-06-22 14:28:00,357.47,357.5,357.29,357.358,49112.0
2020-06-22 14:27:00,357.395,357.48,357.34,357.48,36048.0
2020-06-22 14:26:00,357.37,357.44,357.26,357.44,50433.0
2020-06-22 14:25:00,357.18,357.38,357.15,357.3501,39893.0
2020-06-22 14:24:00,357.1,357.17,357.04,357.15,21892.0
2020-06-22 14:23:00,357.09,357.15,356.97,357.07,27667.0
2020-06-22 14:22:00,357.0694,357.25,357.06,357.07,21434.0
2020-06-22 14:21:00,357.1421,357.2,357.0,357.05,24861.0
2020-06-22 14:20:00,357.1072,357.29,357.09,357.16,42842.0
2020-06-22 14:19:00,356.97,357.0909,356.96,357.0909,24599.0
2020-06-22 14:18:00,357.1733,357.1733,356.85,356.97,56058.0
2020-06-22 14:17:00,357.15,357.3,357.12,357.1799,45768.0
2020-06-22 14:16:00,357.0506,357.2399,357.0505,357.14,37259.0
2020-06-22 14:15:00,357.08,357.205,357.0485,357.0694,30967.0
2020-06-22 14:14:00,357.1774,357.29,357.03,357.0674,45095.0
2020-06-22 14:13:00,357.31,357.38,357.15,357.18,39407.0
2020-06-22 14:12:00,357.24,357.42,357.24,357.33,78646.0
2020-06-22 14:11:00,357.0,357.3,356.9801,357.19,86643.0
2020-06-22 14:10:00,356.7615,357.03,356.7445,357.0132,51051.0
2020-06-22 14:09:00,356.64,356.85,356.6353,356.7862,36241.0
2020-06-22 14:08:00,356.72,356.72,356.55,356.61,29194.0
2020-06-22 14:07:00,356.7201,357.02,356.64,356.69,83335.0
2020-06-22 14:06:00,356.562,356.7574,356.562,356.725,28154.0
2020-06-22 14:05:00,356.66,356.68,356.49,356.6,72088.0
2020-06-22 14:04:00,356.65,356.87,356.58,356.6521,47354.0
2020-06-22 14:03:00,356.55,356.7199,356.48,356.6301,54476.0
2020-06-22 14:02:00,356.71,356.81,356.42,356.5104,117378.0
2020-06-22 14:01:00,356.96,356.99,356.75,356.75,44647.0
2020-06-22 14:00:00,356.95,357.04,356.9,356.9799,18293.0
2020-06-22 13:59:00,356.85,356.99,356.85,356.94,29914.0
2020-06-22 13:58:00,357.0947,357.14,356.82,356.8323,54536.0
2020-06-22 13:57:00,357.35,357.375,357.0,357.1083,50777.0
2020-06-22 13:56:00,357.18,357.36,357.17,357.3377,36599.0
2020-06-22 13:55:00,357.2565,357.33,357.16,357.16,25953.0
2020-06-22 13:54:00,357.1799,357.3,357.17,357.255,36820.0
2020-06-22 13:53:00,357.16,357.24,357.0181,357.16,40453.0
2020-06-22 13:52:00,357.1101,357.22,357.11,357.145,18935.0
2020-06-22 13:51:00,357.1801,357.3,357.11,357.1101,45894.0
2020-06-22 13:50:00,357.2755,357.31,357.19,357.19,23772.0
2020-06-22 13:49:00,357.27,357.38,357.22,357.3031,45445.0
2020-06-22 13:48:00,357.2465,357.2808,357.15,357.2808,21376.0
2020-06-22 13:47:00,357.13,357.31,357.0901,357.2801,50797.0
2020-06-22 13:46:00,356.965,357.13,356.9448,357.12,61461.0
2020-06-22 13:45:00,356.75,357.15,356.73,356.96,117963.0
2020-06-22 13:44:00,356.7928,356.805,356.59,356.7283,54260.0
2020-06-22 13:43:00,356.71,356.91,356.71,356.77,20247.0
2020-06-22 13:42:00,356.6783,356.84,356.61,356.7,45787.0
2020-06-22 13:41:00,356.65,356.8899,356.5959,356.68,48687.0
2020-06-22 13:40:00,356.89,356.89,356.65,356.65,42358.0
2020-06-22 13:39:00,356.77,356.9,356.62,356.885,37795.0
2020-06-22 13:38:00,356.85,356.8899,356.57,356.78,48608.0
2020-06-22 13:37:00,356.99,357.09,356.75,356.83,39523.0
2020-06-22 13:36:00,356.79,357.0,356.79,356.96,52641.0
2020-06-22 13:35:00,357.08,357.08,356.71,356.7955,59749.0
2020-06-22 13:34:00,356.95,357.14,356.95,357.0761,36193.0
2020-06-22 13:33:00,356.94,357.09,356.91,356.92,33926.0
2020-06-22 13:32:00,357.13,357.13,356.885,356.92,58468.0
2020-06-22 13:31:00,357.2799,357.5,356.96,357.085,122669.0
2020-06-22 13:30:00,357.269,357.32,357.14,357.28,42217.0
2020-06-22 13:29:00,357.2114,357.29,357.19,357.27,37237.0
2020-06-22 13:28:00,357.14,357.24,357.05,357.2,50518.0
2020-06-22 13:27:00,357.3055,357.3415,357.05,357.15,46306.0
2020-06-22 13:26:00,357.42,357.46,357.21,357.3,37969.0
2020-06-22 13:25:00,357.4546,357.61,357.3301,357.42,41512.0
2020-06-22 13:24:00,357.38,357.48,357.3001,357.449,27322.0
2020-06-22 13:23:00,357.31,357.4277,357.24,357.361,37949.0
2020-06-22 13:22:00,357.34,357.35,357.14,357.3,48087.0
2020-06-22 13:21:00,357.42,357.59,357.36,357.36,61952.0
2020-06-22 13:20:00,357.43,357.45,357.2548,357.4251,40108.0
2020-06-22 13:19:00,357.255,357.458,357.25,357.43,36448.0
2020-06-22 13:18:00,357.22,357.32,357.1,357.27,55456.0
2020-06-22 13:17:00,357.38,357.4271,357.2,357.2,36408.0
2020-06-22 13:16:00,357.2201,357.38,357.2059,357.38,39718.0
2020-06-22 13:15:00,357.56,357.56,357.1101,357.24,75395.0
2020-06-22 13:14:00,357.6399,357.68,357.5,357.5616,56501.0
2020-06-22 13:13:00,357.58,357.67,357.4401,357.6499,55778.0
2020-06-22 13:12:00,357.4701,357.6499,357.4601,357.5608,119454.0
2020-06-22 13:11:00,357.51,357.53,357.35,357.4841,53561.0
2020-06-22 13:10:00,357.395,357.52,357.35,357.49,48278.0
2020-06-22 13:09:00,357.5,357.52,357.32,357.3926,54825.0
2020-06-22 13:08:00,357.37,357.5,357.29,357.5,43136.0
2020-06-22 13:07:00,357.255,357.37,357.2,357.37,31396.0
2020-06-22 13:06:00,357.2,357.52,357.195,357.25,76008.0
2020-06-22 13:05:00,357.3956,357.45,357.15,357.225,65735.0
2020-06-22 13:04:00,357.3373,357.42,357.26,357.3701,53245.0
2020-06-22 13:03:00,357.23,357.38,357.174,357.34,51490.0
2020-06-22 13:02:00,357.015,357.25,357.015,357.225,52766.0
2020-06-22 13:01:00,357.12,357.23,357.02,357.025,34816.0
2020-06-22 13:00:00,356.9431,357.13,356.9431,357.11,25327.0
2020-06-22 12:59:00,356.7363,357.09,356.7363,356.91,48615.0
2020-06-22 12:58:00,356.6428,356.7589,356.55,356.73,29916.0
2020-06-22 12:57:00,356.6717,356.8,356.64,356.645,34153.0
2020-06-22 12:56:00,356.46,356.71,356.46,356.6597,43062.0
2020-06-22 12:55:00,356.5,356.551,356.43,356.46,27673.0
2020-06-22 12:54:00,356.579,356.615,356.495,356.53,21688.0
2020-06-22 12:53:00,356.6799,356.6799,356.45,356.5544,50032.0
2020-06-22 12:52:00,356.74,356.74,356.53,356.67,36188.0
2020-06-22 12:51:00,356.7098,356.875,356.6891,356.7372,26002.0
2020-06-22 12:50:00,356.66,356.6951,356.56,356.6893,27979.0
2020-06-22 12:49:00,356.8144,356.8144,356.6,356.6395,42873.0
2020-06-22 12:48:00,357.07,357.2,356.81,356.82,56324.0
2020-06-22 12:47:00,356.891,357.22,356.72,357.07,58754.0
2020-06-22 12:46:00,357.04,357.06,356.78,356.88,37376.0
2020-06-22 12:45:00,356.9,357.05,356.9,357.04,39877.0
2020-06-22 12:44:00,356.82,356.98,356.74,356.92,33552.0
2020-06-22 12:43:00,356.84,356.863,356.71,356.81,41814.0
2020-06-22 12:42:00,356.8575,357.05,356.81,356.8213,39111.0
2020-06-22 12:41:00,356.94,356.97,356.85,356.865,25123.0
2020-06-22 12:40:00,357.019,357.019,356.865,356.95,30810.0
2020-06-22 12:39:00,356.9596,357.11,356.953,357.01,28756.0
2020-06-22 12:38:00,357.2008,357.2198,356.87,356.923,55972.0
2020-06-22 12:37:00,357.285,357.4,357.175,357.2282,38794.0
2020-06-22 12:36:00,357.21,357.4,357.21,357.28,50430.0
2020-06-22 12:35:00,357.19,357.34,357.01,357.22,79786.0
2020-06-22 12:34:00,357.1301,357.29,357.1301,357.2,18333.0
2020-06-22 12:33:00,357.25,357.31,357.071,357.1235,27394.0
2020-06-22 12:32:00,357.04,357.38,357.04,357.2499,39399.0
2020-06-22 12:31:00,357.17,357.1807,356.965,357.05,35917.0
2020-06-22 12:30:00,357.17,357.24,357.09,357.1893,35978.0
2020-06-22 12:29:00,357.303,357.303,357.12,357.186,37219.0
2020-06-22 12:28:00,357.21,357.3969,357.19,357.33,54276.0
2020-06-22 12:27:00,357.13,357.24,357.0,357.2207,34267.0
2020-06-22 12:26:00,357.26,357.33,357.1153,357.13,42382.0
2020-06-22 12:25:00,357.28,357.41,357.2301,357.28,71448.0
2020-06-22 12:24:00,356.94,357.3,356.83,357.3,73435.0
2020-06-22 12:23:00,356.87,356.97,356.73,356.93,73646.0
2020-06-22 12:22:00,356.9,356.96,356.83,356.89,73756.0
2020-06-22 12:21:00,357.12,357.1201,356.84,356.91,66684.0
2020-06-22 12:20:00,357.08,357.15,357.05,357.12,36968.0
2020-06-22 12:19:00,357.13,357.17,357.01,357.05,50543.0
2020-06-22 12:18:00,356.97,357.175,356.97,357.1299,77087.0
2020-06-22 12:17:00,356.965,357.06,356.8597,356.98,72753.0
2020-06-22 12:16:00,356.705,357.04,356.68,356.96,143527.0
2020-06-22 12:15:00,356.44,356.8,356.44,356.7,62543.0
2020-06-22 12:14:00,356.52,356.62,356.395,356.4599,24381.0
2020-06-22 12:13:00,356.47,356.5598,356.41,356.535,26633.0
2020-06-22 12:12:00,356.64,356.64,356.3864,356.478,63746.0
2020-06-22 12:11:00,356.7055,356.7322,356.62,356.64,39377.0
2020-06-22 12:10:00,356.755,356.77,356.67,356.71,72150.0
2020-06-22 12:09:00,356.7673,356.88,356.7,356.76,82155.0
2020-06-22 12:08:00,356.74,356.8399,356.62,356.77,53109.0
2020-06-22 12:07:00,356.8,356.83,356.6,356.765,70102.0
2020-06-22 12:06:00,356.7634,356.86,356.7,356.8,102263.0
2020-06-22 12:05:00,356.4733,356.8,356.4733,356.7525,230361.0
2020-06-22 12:04:00,356.24,356.26,356.24,356.2457,3159.0
2020-06-22 12:03:00,356.13,356.24,356.1089,356.23,20891.0
2020-06-22 12:02:00,356.2,356.3,356.0692,356.13,28872.0
2020-06-22 12:01:00,356.0499,356.24,356.0448,356.1799,42389.0
2020-06-22 12:00:00,356.14,356.351,356.01,356.05,58972.0
2020-06-22 11:59:00,356.12,356.215,356.06,356.0801,32479.0
2020-06-22 11:58:00,356.084,356.2299,356.05,356.1072,37742.0
2020-06-22 11:57:00,356.0,356.19,355.9,356.08,40975.0
2020-06-22 11:56:00,356.0499,356.1117,355.97,355.995,29037.0
2020-06-22 11:55:00,356.035,356.1599,355.9601,355.9901,34603.0
2020-06-22 11:54:00,356.0481,356.0795,355.97,356.02,41823.0
2020-06-22 11:53:00,356.06,356.12,356.0,356.03,69796.0
2020-06-22 11:52:00,356.034,356.27,356.0101,356.049,86957.0
2020-06-22 11:51:00,355.83,356.05,355.77,356.025,105773.0
2020-06-22 11:50:00,355.67,355.93,355.6697,355.82,46622.0
2020-06-22 11:49:00,355.57,355.72,355.57,355.656,34495.0
2020-06-22 11:48:00,355.5,355.7,355.5,355.575,46585.0
2020-06-22 11:47:00,355.465,355.5359,355.43,355.48,17570.0
2020-06-22 11:46:00,355.65,355.73,355.325,355.471,41758.0
2020-06-22 11:45:00,355.63,355.7299,355.48,355.63,37228.0
2020-06-22 11:44:00,355.66,355.835,355.62,355.63,55412.0
2020-06-22 11:43:00,355.5779,355.72,355.5383,355.6488,31382.0
2020-06-22 11:42:00,355.37,355.62,355.34,355.55,42743.0
2020-06-22 11:41:00,355.3102,355.44,355.3,355.36,35718.0
2020-06-22 11:40:00,355.55,355.58,355.32,355.34,26367.0
2020-06-22 11:39:00,355.455,355.68,355.455,355.53,32612.0
2020-06-22 11:38:00,355.46,355.49,355.3,355.436,23050.0
2020-06-22 11:37:00,355.69,355.7,355.42,355.46,24797.0
2020-06-22 11:36:00,355.535,355.7,355.4,355.6924,40693.0
2020-06-22 11:35:00,355.45,355.5714,355.43,355.5219,51047.0
2020-06-22 11:34:00,355.26,355.43,355.215,355.43,29095.0
2020-06-22 11:33:00,355.27,355.32,355.2,355.285,20126.0
2020-06-22 11:32:00,355.27,355.3742,355.27,355.3,24466.0
2020-06-22 11:31:00,355.38,355.38,355.08,355.26,35534.0
2020-06-22 11:30:00,355.4199,355.4199,355.23,355.34,24222.0
2020-06-22 11:29:00,355.45,355.47,355.32,355.4162,47831.0
2020-06-22 11:28:00,355.5,355.51,355.42,355.46,37240.0
2020-06-22 11:27:00,355.3492,355.5271,355.3445,355.4934,34731.0
2020-06-22 11:26:00,355.36,355.53,355.28,355.36,45875.0
2020-06-22 11:25:00,355.38,355.4262,355.22,355.36,35055.0
2020-06-22 11:24:00,355.35,355.5199,355.2204,355.376,66771.0
2020-06-22 11:23:00,355.205,355.48,355.0627,355.365,48234.0
2020-06-22 11:22:00,355.031,355.2299,354.991,355.21,29636.0
2020-06-22 11:21:00,355.15,355.26,355.02,355.02,45018.0
2020-06-22 11:20:00,355.0194,355.24,355.0194,355.15,46307.0
2020-06-22 11:19:00,354.94,355.11,354.87,355.0301,65665.0
2020-06-22 11:18:00,354.7673,354.99,354.71,354.95,60328.0
2020-06-22 11:17:00,354.61,354.76,354.61,354.76,43690.0
2020-06-22 11:16:00,354.57,354.75,354.44,354.61,46306.0
2020-06-22 11:15:00,354.2,354.595,354.2,354.591,44058.0
2020-06-22 11:14:00,354.49,354.51,354.2,354.245,42069.0
2020-06-22 11:13:00,354.84,354.86,354.475,354.48,38578.0
2020-06-22 11:12:00,354.46,354.84,354.42,354.84,60313.0
2020-06-22 11:11:00,354.37,354.49,354.31,354.4408,51541.0
2020-06-22 11:10:00,354.45,354.52,354.28,354.39,30964.0
2020-06-22 11:09:00,354.21,354.59,354.21,354.45,39090.0
2020-06-22 11:08:00,354.2752,354.29,354.125,354.2364,26564.0
2020-06-22 11:07:00,354.2899,354.4,354.27,354.37,35575.0
2020-06-22 11:06:00,354.19,354.43,354.19,354.27,47112.0
2020-06-22 11:05:00,354.085,354.24,354.05,354.17,43868.0
2020-06-22 11:04:00,354.09,354.18,353.87,354.1092,84237.0
2020-06-22 11:03:00,354.43,354.53,354.06,354.09,57420.0
2020-06-22 11:02:00,354.38,354.46,354.22,354.4328,49288.0
2020-06-22 11:01:00,354.54,354.65,354.1326,354.39,97440.0
2020-06-22 11:00:00,354.7383,354.75,354.52,354.52,29768.0
2020-06-22 10:59:00,354.7199,354.77,354.54,354.75,39196.0
2020-06-22 10:58:00,354.75,354.7698,354.51,354.68,51526.0
2020-06-22 10:57:00,354.93,354.96,354.72,354.74,68980.0
2020-06-22 10:56:00,355.2,355.31,354.9,354.935,69306.0
2020-06-22 10:55:00,355.029,355.27,354.85,355.222,78290.0
2020-06-22 10:54:00,354.97,355.3,354.9674,355.06,71670.0
2020-06-22 10:53:00,354.87,355.12,354.82,354.975,43795.0
2020-06-22 10:52:00,354.99,355.05,354.78,354.87,44142.0
2020-06-22 10:51:00,354.98,355.12,354.87,355.0,41711.0
2020-06-22 10:50:00,355.0558,355.06,354.88,354.96,39457.0
2020-06-22 10:49:00,355.14,355.14,354.85,355.045,43798.0
2020-06-22 10:48:00,355.1999,355.27,355.085,355.15,42112.0
2020-06-22 10:47:00,355.2231,355.4,355.07,355.18,59414.0
2020-06-22 10:46:00,355.015,355.31,354.96,355.22,74013.0
2020-06-22 10:45:00,355.02,355.09,354.9401,354.99,24752.0
2020-06-22 10:44:00,355.0202,355.09,354.94,355.0299,26406.0
2020-06-22 10:43:00,354.95,355.0499,354.7,355.0292,35641.0
2020-06-22 10:42:00,355.085,355.15,354.96,354.96,35512.0
2020-06-22 10:41:00,355.14,355.14,354.96,355.085,35167.0
2020-06-22 10:40:00,355.17,355.17,355.0,355.14,58015.0
2020-06-22 10:39:00,355.03,355.16,355.01,355.15,37116.0
2020-06-22 10:38:00,354.9745,355.04,354.83,355.037,40663.0
2020-06-22 10:37:00,354.98,355.12,354.8,354.98,49252.0
2020-06-22 10:36:00,354.735,354.97,354.715,354.94,37228.0
2020-06-22 10:35:00,354.66,354.854,354.63,354.7391,57775.0
2020-06-22 10:34:00,354.905,354.95,354.64,354.64,51482.0
2020-06-22 10:33:00,354.9415,355.04,354.83,354.89,31273.0
2020-06-22 10:32:00,355.0,355.1,354.86,354.96,35547.0
2020-06-22 10:31:00,354.93,355.3,354.93,354.995,77601.0
2020-06-22 10:30:00,355.01,355.0301,354.76,354.91,57137.0
2020-06-22 10:29:00,355.0748,355.17,354.96,355.02,51473.0
2020-06-22 10:28:00,354.9499,355.23,354.86,355.0899,63509.0
2020-06-22 10:27:00,355.0981,355.1,354.79,354.93,63047.0
2020-06-22 10:26:00,355.415,355.43,354.93,355.08,67052.0
2020-06-22 10:25:00,355.2819,355.4,355.13,355.4,55176.0
2020-06-22 10:24:00,355.28,355.49,355.245,355.29,39091.0
2020-06-22 10:23:00,355.52,355.58,355.285,355.285,42666.0
2020-06-22 10:22:00,355.45,355.6125,355.36,355.545,50784.0
2020-06-22 10:21:00,355.71,355.9817,355.18,355.48,113702.0
2020-06-22 10:20:00,355.85,355.92,355.63,355.7595,64883.0
2020-06-22 10:19:00,355.95,356.11,355.819,355.84,62427.0
2020-06-22 10:18:00,355.9583,356.03,355.86,355.9838,59861.0
2020-06-22 10:17:00,356.2,356.21,355.96,355.97,111748.0
2020-06-22 10:16:00,355.78,356.2,355.6701,356.1852,189722.0
2020-06-22 10:15:00,355.7696,355.8,355.43,355.79,90197.0
2020-06-22 10:14:00,355.4,355.8,355.27,355.77,91307.0
2020-06-22 10:13:00,355.2165,355.6499,355.18,355.422,88229.0
2020-06-22 10:12:00,355.385,355.4999,355.11,355.18,68192.0
2020-06-22 10:11:00,355.15,355.4259,355.06,355.39,59982.0
2020-06-22 10:10:00,355.28,355.325,354.88,355.13,68568.0
2020-06-22 10:09:00,354.8,355.32,354.8,355.255,62858.0
2020-06-22 10:08:00,355.18,355.2,354.6601,354.78,62953.0
2020-06-22 10:07:00,355.04,355.4,355.04,355.21,71708.0
2020-06-22 10:06:00,355.25,355.3156,354.93,355.0599,88710.0
2020-06-22 10:05:00,355.4546,355.5,355.2201,355.245,61111.0
2020-06-22 10:04:00,355.47,355.59,355.3,355.47,104814.0
2020-06-22 10:03:00,355.33,355.515,354.95,355.49,110866.0
2020-06-22 10:02:00,354.96,355.4,354.8529,355.34,91883.0
2020-06-22 10:01:00,355.0,355.44,354.94,354.995,194163.0
2020-06-22 10:00:00,354.89,355.2,354.72,355.01,90224.0
2020-06-22 09:59:00,354.6351,354.64,354.32,354.55,75665.0
2020-06-22 09:58:00,354.385,354.65,354.3,354.64,120781.0
2020-06-22 09:57:00,354.66,354.86,354.31,354.4,107712.0
2020-06-22 09:56:00,354.82,354.98,354.62,354.6374,87221.0
2020-06-22 09:55:00,355.04,355.07,354.666,354.84,98612.0
2020-06-22 09:54:00,354.82,355.13,354.79,355.01,231129.0
2020-06-22 09:53:00,354.23,354.89,354.15,354.81,167769.0
2020-06-22 09:52:00,353.84,354.41,353.73,354.2899,142461.0
2020-06-22 09:51:00,354.24,354.25,353.65,353.83,112121.0
2020-06-22 09:50:00,353.61,354.2799,353.3115,354.24,157969.0
2020-06-22 09:49:00,353.5335,353.77,353.38,353.61,87667.0
2020-06-22 09:48:00,353.15,353.66,353.02,353.55,108600.0
2020-06-22 09:47:00,352.74,353.28,352.68,353.23,84041.0
2020-06-22 09:46:00,353.04,353.04,352.7,352.76,66147.0
2020-06-22 09:45:00,353.065,353.1305,352.58,353.0,64989.0
2020-06-22 09:44:00,353.254,353.4,352.99,353.08,72096.0
2020-06-22 09:43:00,352.885,353.3,352.59,353.22,112455.0
2020-06-22 09:42:00,352.6,352.99,352.3403,352.835,80624.0
2020-06-22 09:41:00,352.62,353.0699,352.47,352.565,134096.0
2020-06-22 09:40:00,353.3214,353.42,352.49,352.56,119744.0
2020-06-22 09:39:00,353.57,353.6622,352.94,353.3012,117004.0
2020-06-22 09:38:00,353.815,353.87,353.1,353.5987,138579.0
2020-06-22 09:37:00,354.36,354.41,353.517,353.77,196361.0
2020-06-22 09:36:00,353.45,354.42,353.45,354.36,265097.0
2020-06-22 09:35:00,352.94,353.6,352.795,353.51,222518.0
2020-06-22 09:34:00,353.125,353.15,352.31,352.89,146365.0
2020-06-22 09:33:00,352.602,353.18,352.57,353.1599,185904.0
2020-06-22 09:32:00,351.93,352.86,351.93,352.6399,210890.0
2020-06-22 09:31:00,351.34,352.23,351.15,352.0,735255.0
2020-06-19 16:00:00,349.98,350.1,349.5,349.51,567712.0
2020-06-19 15:59:00,349.86,350.04,349.48,349.98,287019.0
2020-06-19 15:58:00,349.7102,350.04,349.71,349.8511,247148.0
2020-06-19 15:57:00,349.6893,349.82,349.39,349.71,198911.0
2020-06-19 15:56:00,349.66,350.21,349.38,349.68,318118.0
2020-06-19 15:55:00,349.12,350.2,348.47,349.66,376476.0
2020-06-19 15:54:00,349.51,349.63,348.91,349.1,249985.0
2020-06-19 15:53:00,349.9,349.98,349.41,349.51,254875.0
2020-06-19 15:52:00,349.82,349.92,349.2801,349.9141,277834.0
2020-06-19 15:51:00,347.24,350.32,347.2,349.82,851722.0
2020-06-19 15:50:00,347.86,347.91,347.12,347.24,159497.0
2020-06-19 15:49:00,348.035,348.11,347.68,347.82,142505.0
