date,1a. open (CNY),1b. open (USD),2a. high (CNY),2b. high (USD),3a. low (CNY),3b. low (USD),4a. close (CNY),4b. close (USD),5. volume,6. market cap (USD)
2019-04-09,37037.441952,5238.38,37037.58336,5238.4,35894.158272,5076.68,36412.56,5150.0,34067.012311,34067.012311
2019-04-08,36555.877008,5170.27,37508.472,5305.0,35627.7456,5039.0,37026.97776,5236.9,50178.430782,50178.430782
2019-04-07,35649.451728,5042.07,37006.4736,5234.0,35535.8304,5026.0,36555.877008,5170.27,37615.486804,37615.486804
2019-04-06,35387.069184,5004.96,36801.432,5205.0,34847.102736,4928.59,35662.319856,5043.89,41770.842313,41770.842313
2019-04-05,34635.344256,4898.64,35551.526688,5028.22,34507.935648,4880.62,35386.99848,5004.95,39768.552806,39768.552806
2019-04-04,34875.384336,4932.59,35628.311232,5039.08,33775.3008,4777.0,34635.485664,4898.66,61054.254168,61054.254168
2019-04-03,34342.276176,4857.19,37296.430704,5275.01,33609.1464,4753.5,34875.45504,4932.6,109890.125743,109890.125743
2019-04-02,29303.555616,4144.54,34630.748496,4897.99,29275.274016,4140.54,34342.983216,4857.29,105383.639263,105383.639263
2019-04-01,29005.891776,4102.44,29403.67248,4158.7,28755.3168,4067.0,29303.697024,4144.56,25507.067641,25507.067641
2019-03-31,29038.062096,4106.99,29102.614848,4116.12,28865.402928,4082.57,29016.56808,4103.95,13525.087433,13525.087433
2019-03-30,29018.618496,4104.24,29271.456,4140.0,28649.2608,4052.0,29037.920688,4106.97,19509.292601,19509.292601
2019-03-29,28481.126688,4028.22,29156.279184,4123.71,28451.501712,4024.03,29011.6188,4103.25,30084.217444,30084.217444
2019-03-28,28561.446432,4039.58,28562.29488,4039.7,28295.7408,4002.0,28478.227824,4027.81,20089.293875,20089.293875
2019-03-27,27919.383408,3948.77,28620.9792,4048.0,27830.15496,3936.15,28550.62872,4038.05,32364.555852,32364.555852
2019-03-26,27825.347088,3935.47,27991.572192,3958.98,27532.1376,3894.0,27917.82792,3948.55,29349.537627,29349.537627
2019-03-25,28220.44104,3991.35,28276.65072,3999.3,27494.735184,3888.71,27829.942848,3936.12,33192.890217,33192.890217
2019-03-24,28324.093104,4006.01,28324.163808,4006.02,27928.08,3950.0,28226.309472,3992.18,17179.850648,17179.850648
2019-03-23,28195.977456,3987.89,28414.735632,4018.83,28126.121904,3978.01,28324.093104,4006.01,17302.604318,17302.604318
2019-03-22,28146.20184,3980.85,28338.1632,4008.0,28057.1148,3968.25,28189.189872,3986.93,20022.606318,20022.606318
2019-03-21,28585.910016,4043.04,28771.720128,4069.32,27433.222704,3880.01,28144.717056,3980.64,35997.682119,35997.682119
2019-03-20,28405.190592,4017.48,28635.12,4050.0,28143.7272,3980.5,28585.910016,4043.04,23432.300255,23432.300255
2019-03-19,28195.553232,3987.83,28500.7824,4031.0,28069.488,3970.0,28391.403312,4015.53,19893.741815,19893.741815
2019-03-18,28153.27224,3981.85,28543.2048,4037.0,27951.624432,3953.33,28195.411824,3987.81,22454.47801,22454.47801
2019-03-17,28323.880992,4005.98,28366.4448,4012.0,27928.150704,3950.01,28148.252256,3981.14,18814.255577,18814.255577
2019-03-16,27747.501984,3924.46,28684.471392,4056.98,27729.967392,3921.98,28323.880992,4005.98,28568.376124,28568.376124
2019-03-15,27412.789248,3877.12,27851.861088,3939.22,27378.00288,3872.2,27742.552704,3923.76,21740.061498,21740.061498
2019-03-14,27334.1664,3866.0,27715.968,3920.0,26941.264272,3810.43,27412.789248,3877.12,27048.74853,27048.74853
2019-03-13,27452.171376,3882.69,27529.026624,3893.56,27150.336,3840.0,27334.1664,3866.0,24461.008757,24461.008757
2019-03-12,27373.831344,3871.61,27611.32608,3905.2,27051.774624,3826.06,27452.454192,3882.73,26921.008622,26921.008622
2019-03-11,27687.615696,3915.99,27836.023392,3936.98,27079.632,3830.0,27373.831344,3871.61,38066.885705,38066.885705
2019-03-10,27881.627472,3943.43,27881.627472,3943.43,27445.100976,3881.69,27693.484128,3916.82,23187.561412,23187.561412
2019-03-09,27326.247552,3864.88,28081.8612,3971.75,27254.6244,3854.75,27878.870016,3943.04,30979.747653,30979.747653
2019-03-08,27388.113552,3873.63,27800.8128,3932.0,26867.52,3800.0,27326.318256,3864.89,34730.366592,34730.366592
2019-03-07,27304.753536,3861.84,27612.74016,3905.4,27153.16416,3840.4,27388.184256,3873.64,26455.257661,26455.257661
2019-03-06,27274.633632,3857.58,27624.0528,3907.0,26960.071536,3813.09,27304.753536,3861.84,24775.11883,24775.11883
2019-03-05,26274.31344,3716.1,27412.64784,3877.1,26185.57992,3703.55,27275.694192,3857.73,32962.536162,32962.536162
2019-03-04,26919.275328,3807.32,27079.632,3830.0,25953.246576,3670.69,26268.65712,3715.3,34742.84166,34742.84166
2019-03-03,27008.715888,3819.97,27114.984,3835.0,26735.444928,3781.32,26922.3156,3807.75,16718.16541,16718.16541
2019-03-02,27024.270768,3822.17,27159.598224,3841.31,26671.3164,3772.25,27008.433072,3819.93,19445.838355,19445.838355
2019-03-01,26968.343904,3814.26,27270.5328,3857.0,26959.505904,3813.01,27030.1392,3823.0,23174.57217,23174.57217
2019-02-28,26995.070016,3818.04,27489.7152,3888.0,26612.066448,3763.87,26964.313776,3813.69,32561.961044,32561.961044
2019-02-27,26933.345424,3809.31,27142.20504,3838.85,25999.062768,3677.17,26995.282128,3818.07,31500.995466,31500.995466
2019-02-26,27068.602176,3828.44,27161.012304,3841.51,26704.9008,3777.0,26932.779792,3809.23,28838.748036,28838.748036
2019-02-25,26468.466624,3743.56,27381.255264,3872.66,26443.296,3740.0,27064.925568,3827.92,38102.966245,38102.966245
2019-02-24,29115.9072,4118.0,29681.5392,4198.0,26249.991264,3712.66,26468.466624,3743.56,62224.18689,62224.18689
2019-02-23,28012.9248,3962.0,29427.146208,4162.02,27808.94376,3933.15,29114.210304,4117.76,33657.942883,33657.942883
2019-02-22,27838.356624,3937.31,28196.7552,3988.0,27762.98616,3926.65,28012.9248,3962.0,23943.16375,23943.16375
2019-02-21,28067.649696,3969.74,28398.120192,4016.48,27581.842512,3901.03,27838.356624,3937.31,31103.884728,31103.884728
2019-02-20,27626.52744,3907.35,28189.543392,3986.98,27367.114464,3870.66,28067.649696,3969.74,36205.14085,36205.14085
2019-02-19,27555.82344,3897.35,28242.854208,3994.52,27263.4624,3856.0,27629.638416,3907.79,50207.172667,50207.172667
2019-02-18,25931.540448,3667.62,27751.32,3925.0,25842.312,3655.0,27564.66144,3898.6,64042.730492,64042.730492
2019-02-17,25575.192288,3617.22,26161.257744,3700.11,25484.54976,3604.4,25931.257632,3667.58,25690.227779,25690.227779
2019-02-16,25471.045296,3602.49,25794.23328,3648.2,25438.662864,3597.91,25583.606064,3618.41,19565.992751,19565.992751
2019-02-15,25386.766128,3590.57,25829.797392,3653.23,25265.72088,3573.45,25470.903888,3602.47,20777.872899,20777.872899
2019-02-14,25512.407136,3608.34,25640.09856,3626.4,25227.964944,3568.11,25386.695424,3590.56,21753.501261,21753.501261
2019-02-13,25676.228304,3631.51,25948.368,3670.0,25395.1092,3591.75,25519.90176,3609.4,25773.997648,25773.997648
2019-02-12,25672.97592,3631.05,25931.39904,3667.6,25328.576736,3582.34,25675.874784,3631.46,29479.59823,29479.59823
2019-02-11,26017.3044,3679.75,26053.71696,3684.9,25563.243312,3615.53,25672.97592,3631.05,24954.614571,24954.614571
2019-02-10,25914.288672,3665.18,26054.353296,3684.99,25522.447104,3609.76,26019.496224,3680.06,23250.602634,23250.602634
2019-02-09,25879.573008,3660.27,26019.213408,3680.02,25631.119152,3625.13,25914.288672,3665.18,24759.833719,24759.833719
2019-02-08,24028.04736,3398.4,26397.904032,3733.58,23849.16624,3373.1,25870.876416,3659.04,47968.058013,47968.058013
2019-02-07,24088.8528,3407.0,24226.37208,3426.45,23968.656,3390.0,24028.04736,3398.4,18665.538638,18665.538638
2019-02-06,24545.388528,3471.57,24624.223488,3482.72,23897.952,3380.0,24077.328048,3405.37,35310.244846,35310.244846
2019-02-05,24486.350688,3463.22,24597.709488,3478.97,24381.779472,3448.43,24545.529936,3471.59,25264.41503,25264.41503
2019-02-04,24450.220944,3458.11,24639.495552,3484.88,24274.875024,3433.31,24486.350688,3463.22,23131.981108,23131.981108
2019-02-03,24775.105824,3504.06,24824.810736,3511.09,24223.1904,3426.0,24450.220944,3458.11,19867.33639,19867.33639
2019-02-02,24479.13888,3462.2,24933.05856,3526.4,24324.226416,3440.29,24780.125808,3504.77,17920.802,17920.802
2019-02-01,24280.46064,3434.1,24661.5552,3488.0,24047.84448,3401.2,24478.219728,3462.07,25260.476159,25260.476159
2019-01-31,24445.908,3457.5,24670.03968,3489.2,24172.28352,3418.8,24280.46064,3434.1,29607.190253,29607.190253
2019-01-30,24110.346816,3410.04,24590.8512,3478.0,23948.15184,3387.1,24450.715872,3458.18,23968.260243,23968.260243
2019-01-29,24279.7536,3434.0,24346.56888,3443.45,23685.274368,3349.92,24117.417216,3411.04,29544.928977,29544.928977
2019-01-28,25100.27352,3550.05,25154.7156,3557.75,23899.861008,3380.27,24280.81416,3434.15,40405.111401,40405.111401
2019-01-27,25210.359648,3565.62,25304.9616,3579.0,24647.4144,3486.0,25105.859136,3550.84,22735.598162,22735.598162
2019-01-26,25217.924976,3566.69,25898.450976,3662.94,25064.568,3545.0,25207.7436,3565.25,19476.532344,19476.532344
2019-01-25,25234.752528,3569.07,25362.58536,3587.15,24905.554704,3522.51,25208.026416,3565.29,17608.346671,17608.346671
2019-01-24,25120.919088,3552.97,25375.6656,3589.0,24952.997088,3529.22,25238.641248,3569.62,20826.25118,20826.25118
2019-01-23,25244.226864,3570.41,25509.861792,3607.98,24848.9208,3514.5,25119.858528,3552.82,24938.842698,24938.842698
2019-01-22,24936.452352,3526.88,25513.5384,3608.5,24285.76344,3434.85,25247.903472,3570.93,29336.442967,29336.442967
2019-01-21,25023.983904,3539.26,25167.159504,3559.51,24573.1752,3475.5,24936.59376,3526.9,19644.436839,19644.436839
2019-01-20,25918.3188,3665.75,26116.148592,3693.73,24569.64,3475.0,25024.125312,3539.28,27901.938598,27901.938598
2019-01-19,25417.168848,3594.87,26301.888,3720.0,25412.643792,3594.23,25915.13712,3665.3,22171.578123,22171.578123
2019-01-18,25547.617728,3613.32,25594.848,3620.0,25211.2788,3565.75,25417.168848,3594.87,22713.446755,22713.446755
2019-01-17,25395.745536,3591.84,25698.78288,3634.7,24961.269456,3530.39,25568.051184,3616.21,29755.440838,29755.440838
2019-01-16,25121.555424,3553.06,25771.608,3645.0,25054.033104,3543.51,25395.745536,3591.84,27480.179977,27480.179977
2019-01-15,25637.836032,3626.08,25795.788768,3648.42,24863.910048,3516.62,25121.555424,3553.06,34137.997459,34137.997459
2019-01-14,24587.740224,3477.56,25961.589648,3671.87,24513.218208,3467.02,25637.906736,3626.09,35235.211215,35235.211215
2019-01-13,25341.02064,3584.1,25531.92144,3611.1,24331.36752,3441.3,24582.437424,3476.81,26385.757454,26385.757454
2019-01-12,25462.702224,3601.31,25582.050576,3618.19,24958.512,3530.0,25334.162352,3583.13,21999.928354,21999.928354
2019-01-11,25353.605952,3585.88,25863.5232,3658.0,24498.936,3465.0,25462.702224,3601.31,38338.654733,38338.654733
2019-01-10,28041.630624,3966.06,28253.389104,3996.01,25029.216,3540.0,25353.605952,3585.88,59402.22851,59402.22851
2019-01-09,27966.61368,3955.45,28329.749424,4006.81,27786.954816,3930.04,28045.80216,3966.65,28989.439511,28989.439511
2019-01-08,28117.283904,3976.76,28775.11392,4069.8,27595.7712,3903.0,27964.351152,3955.13,38901.423122,38901.423122
2019-01-07,28194.068448,3987.62,28408.16016,4017.9,27726.785712,3921.53,28108.02168,3975.45,31869.846264,31869.846264
2019-01-06,26663.326848,3771.12,28477.520784,4027.71,26443.296,3740.0,28193.92704,3987.6,36553.806709,36553.806709
2019-01-05,26797.452336,3790.09,27157.335696,3840.99,26521.0704,3751.0,26662.195584,3770.96,30490.667751,30490.667751
2019-01-04,26635.61088,3767.2,27034.664256,3823.64,26185.721328,3703.57,26811.027504,3792.01,29519.554671,29519.554671
2019-01-03,27274.562928,3857.57,27311.116896,3862.74,26372.592,3730.0,26632.641312,3766.78,29406.948359,29406.948359
2019-01-02,26842.42008,3796.45,27448.282656,3882.14,26517.18168,3750.45,27281.562624,3858.56,35156.463369,35156.463369
2019-01-01,26169.176592,3701.23,26939.355264,3810.16,25750.3968,3642.0,26847.298656,3797.14,23741.687033,23741.687033
2018-12-31,26889.579648,3803.12,26938.224,3810.0,25667.885232,3630.33,26180.98416,3702.9,29991.77835,29991.77835
2018-12-30,26137.218384,3696.71,27599.3064,3903.5,25862.81616,3657.9,26881.024464,3801.91,33222.369262,33222.369262
2018-12-29,27143.2656,3839.0,27517.9968,3892.0,25948.368,3670.0,26127.390528,3695.32,38874.373903,38874.373903
2018-12-28,25226.409456,3567.89,27484.4124,3887.25,25029.498816,3540.04,27145.103904,3839.26,45964.304987,45964.304987
2018-12-27,26710.132896,3777.74,26966.364192,3813.98,24993.864,3535.0,25226.550864,3567.91,44097.392912,44097.392912
2018-12-26,26482.607424,3745.56,27130.18536,3837.15,25854.614496,3656.74,26710.132896,3777.74,42629.375817,42629.375817
2018-12-25,28353.081744,4010.11,28423.008,4020.0,25781.577264,3646.41,26484.233616,3745.79,62725.629432,62725.629432
2018-12-24,27784.621584,3929.71,29681.5392,4198.0,27750.118032,3924.83,28338.233904,4008.01,64647.809129,64647.809129
2018-12-23,27920.373264,3948.91,28433.825712,4021.53,27362.448,3870.0,27784.621584,3929.71,40117.531529,40117.531529
2018-12-22,27152.1036,3840.25,28133.1216,3979.0,26761.464,3785.0,27920.373264,3948.91,42822.350872,42822.350872
2018-12-21,28648.270944,4051.86,29271.385296,4139.99,26612.9856,3764.0,27140.861664,3838.66,82343.850112,82343.850112
2018-12-20,25877.734704,3660.01,29130.048,4120.0,25700.904,3635.0,28632.433248,4049.62,101543.835986,101543.835986
2018-12-19,25828.1712,3653.0,27664.566192,3912.73,25612.87752,3622.55,25893.360288,3662.22,94137.341014,94137.341014
2018-12-18,24810.245712,3509.03,26009.102736,3678.59,24212.372688,3424.47,25828.029792,3652.98,61369.615257,61369.615257
2018-12-17,22831.877088,3229.22,25347.384,3585.0,22738.4064,3216.0,24810.599232,3509.08,66761.751697,66761.751697
2018-12-16,22708.074384,3211.71,23289.8976,3294.0,22526.2944,3186.0,22827.988368,3228.67,24628.808538,24628.808538
2018-12-15,22803.383376,3225.19,23166.1656,3276.5,22316.020704,3156.26,22708.145088,3211.72,29796.041436,29796.041436
2018-12-14,23346.885024,3302.06,23582.541456,3335.39,22462.6608,3177.0,22796.171568,3224.17,44492.983807,44492.983807
2018-12-13,24367.285152,3446.38,24463.584,3460.0,23017.6872,3255.5,23346.885024,3302.06,40040.917013,40040.917013
2018-12-12,23892.507792,3379.23,24689.8368,3492.0,23685.84,3350.0,24357.528,3445.0,33922.931286,33922.931286
2018-12-11,24279.824304,3434.01,24604.992,3480.0,23504.272128,3324.32,23900.709456,3380.39,35920.864154,35920.864154
2018-12-10,25089.243696,3548.49,25524.144,3610.0,23828.025744,3370.11,24271.834752,3432.88,40989.244553,40989.244553
2018-12-09,24119.679744,3411.36,25863.5232,3658.0,23997.220416,3394.04,25067.184048,3545.37,45956.893296,45956.893296
2018-12-08,24064.601328,3403.57,24711.048,3495.0,22780.8288,3222.0,24116.639472,3410.93,55365.949949,55365.949949
2018-12-07,24808.266,3508.75,25099.849296,3549.99,22799.21184,3224.6,24064.45992,3403.55,95145.457442,95145.457442
2018-12-06,26644.378176,3768.44,27574.489296,3899.99,24746.4,3500.0,24808.266,3508.75,68378.796943,68378.796943
2018-12-05,27935.008992,3950.98,28069.488,3970.0,26478.648,3745.0,26654.276736,3769.84,44004.799448,44004.799448
2018-12-04,27466.807104,3884.76,28882.584,4085.0,26733.1824,3781.0,27939.675456,3951.64,48489.551613,48489.551613
2018-12-03,29416.75272,4160.55,29547.2016,4179.0,27058.4208,3827.0,27461.504304,3884.01,49094.369163,49094.369163
2018-12-02,29631.904992,4190.98,30494.564496,4312.99,29010.134016,4103.04,29420.005104,4161.01,38912.15479,38912.15479
2018-12-01,28573.395408,4041.27,30402.649296,4299.99,28020.065904,3963.01,29625.117408,4190.02,44840.073481,44840.073481
2018-11-30,30372.458688,4295.72,30695.151744,4341.36,27878.5872,3943.0,28573.748928,4041.32,67758.446283,67758.446283
2018-11-29,30134.469024,4262.06,31465.966752,4450.38,29169.99576,4125.65,30373.307136,4295.84,73980.198669,73980.198669
2018-11-28,27402.254352,3875.63,31070.660688,4394.47,27392.638608,3874.27,30154.19544,4264.85,91983.567949,91983.567949
2018-11-27,27323.20728,3864.45,27857.376,3940.0,26083.554048,3689.12,27399.284784,3875.21,67480.607212,67480.607212
2018-11-26,28908.673776,4088.69,29738.1024,4206.0,26167.5504,3701.0,27307.29888,3862.2,94503.750767,94503.750767
2018-11-25,27812.691072,3933.68,29929.0032,4233.0,25825.767264,3652.66,28888.098912,4085.78,101693.975588,101693.975588
2018-11-24,31220.270352,4415.63,32007.7008,4527.0,27042.088176,3824.69,27803.923776,3932.44,61693.111006,61693.111006
2018-11-23,30904.01136,4370.9,31703.6736,4484.0,29857.874976,4222.94,31255.480944,4420.61,49371.920322,49371.920322
2018-11-22,32955.700032,4661.08,33384.802608,4721.77,30650.184,4335.0,30897.648,4370.0,34531.119143,34531.119143
2018-11-21,32240.387664,4559.91,33847.41888,4787.2,31207.68504,4413.85,32955.629328,4661.07,61071.829475,61071.829475
2018-11-20,34739.70336,4913.4,35693.076096,5048.24,30586.5504,4326.0,32232.963744,4558.86,117380.95159,117380.95159
2018-11-19,40032.180576,5661.94,40046.7456,5664.0,34326.792,4855.0,34715.876112,4910.03,70580.892856,70580.892856
2018-11-18,39809.816496,5630.49,40571.157168,5738.17,39714.4368,5617.0,40032.6048,5662.0,23844.999347,23844.999347
2018-11-17,39951.790128,5650.57,39994.42464,5656.6,39349.816272,5565.43,39794.261616,5628.29,26411.241413,26411.241413
2018-11-16,40704.929136,5757.09,40887.345456,5782.89,39235.4172,5549.25,39989.758176,5655.94,38721.802274,38721.802274
2018-11-15,41836.97088,5917.2,41994.923616,5939.54,38204.340768,5403.42,40678.83936,5753.4,47700.829401,47700.829401
2018-11-14,45667.572192,6458.98,45836.271936,6482.84,39996.333648,5656.87,41873.807664,5922.41,46478.964003,46478.964003
2018-11-13,45615.958272,6451.68,45943.4592,6498.0,45187.98696,6391.15,45658.239264,6457.66,11790.564933,11790.564933
2018-11-12,45609.099984,6450.71,45936.3888,6497.0,45399.0384,6421.0,45625.786128,6453.07,10132.782567,10132.782567
2018-11-11,45499.155264,6435.16,45689.914656,6462.14,44932.392,6355.0,45602.736624,6449.81,8213.507117,8213.507117
2018-11-10,45391.897296,6419.99,45784.72872,6475.55,45328.3344,6411.0,45484.23672,6433.05,7714.829926,7714.829926
2018-11-09,45815.060736,6479.84,46039.121712,6511.53,45186.997104,6391.01,45391.897296,6419.99,11787.616583,11787.616583
2018-11-08,46512.343584,6578.46,46622.2176,6594.0,45732.902688,6468.22,45815.060736,6479.84,13259.789282,13259.789282
2018-11-07,46118.310192,6522.73,46771.75656,6615.15,46021.2336,6509.0,46512.343584,6578.46,14271.591117,14271.591117
2018-11-06,45738.346896,6468.99,46178.974224,6531.31,45570.000672,6445.18,46092.715344,6519.11,11926.565699,11926.565699
2018-11-05,45857.55384,6485.85,45988.639056,6504.39,45469.883808,6431.02,45738.346896,6468.99,8987.882156,8987.882156
2018-11-04,45165.7152,6388.0,46134.36,6525.0,44960.6736,6359.0,45857.55384,6485.85,10592.394943,10592.394943
2018-11-03,45482.46912,6432.8,45533.163888,6439.97,44861.688,6345.0,45159.281136,6387.09,7661.241476,7661.241476
2018-11-02,45321.264,6410.0,45677.187936,6460.34,45167.12928,6388.2,45490.812192,6433.98,9739.440679,9739.440679
2018-11-01,45035.054208,6369.52,45552.11256,6442.65,44887.565664,6348.66,45321.264,6410.0,9099.035841,9099.035841
2018-10-31,44755.702704,6330.01,45448.5312,6428.0,44154.789408,6245.02,45052.093872,6371.93,12148.888216,12148.888216
2018-10-30,44858.1528,6344.5,45215.208,6395.0,44663.787504,6317.01,44761.783248,6330.87,8877.175385,8877.175385
2018-10-29,45886.401072,6489.93,45993.022704,6505.01,44649.576,6315.0,44858.1528,6344.5,13827.224067,13827.224067
2018-10-28,45997.19424,6505.6,46057.787568,6514.17,45625.2912,6453.0,45886.401072,6489.93,5743.933728,5743.933728
2018-10-27,46230.729552,6538.63,46370.15784,6558.35,45696.278016,6463.04,45997.19424,6505.6,7776.907864,7776.907864
2018-10-26,46156.490352,6528.13,46664.64,6600.0,46063.726704,6515.01,46230.729552,6538.63,9443.504156,9443.504156
2018-10-25,46429.973424,6566.81,46488.516336,6575.09,45977.39712,6502.8,46156.207536,6528.09,10342.701244,10342.701244
2018-10-24,46335.937104,6553.51,46876.752,6630.0,46293.656112,6547.53,46420.7112,6565.5,11951.543977,11951.543977
2018-10-23,46531.71648,6581.2,46629.288,6595.0,46066.83768,6515.45,46335.937104,6553.51,13856.601756,13856.601756
2018-10-22,46594.784448,6590.12,46940.3856,6639.0,46206.973008,6535.27,46531.71648,6581.2,16213.69266,16213.69266
2018-10-21,46563.674688,6585.72,47116.43856,6663.9,46523.232,6580.0,46594.713744,6590.11,6515.357792,6515.357792
2018-10-20,46161.793152,6528.88,46789.43256,6617.65,45996.84072,6505.55,46582.62336,6588.4,19240.722247,19240.722247
2018-10-19,46798.694784,6618.96,47005.009056,6648.14,46120.2192,6523.0,46161.793152,6528.88,20772.60077,20772.60077
2018-10-18,47647.496304,6739.01,48050.4384,6796.0,46431.3168,6567.0,46798.694784,6618.96,20116.521941,20116.521941
2018-10-17,47815.418304,6762.76,48157.342848,6811.12,47202.061104,6676.01,47660.788656,6740.89,26641.431379,26641.431379
2018-10-16,47742.876,6752.5,48785.76,6900.0,47159.568,6670.0,47790.742608,6759.27,27557.957764,27557.957764
2018-10-15,44821.669536,6339.34,54300.672,7680.0,44543.52,6300.0,47742.876,6752.5,90748.031246,90748.031246
2018-10-14,44776.277568,6332.92,45363.6864,6416.0,44600.0832,6308.0,44821.669536,6339.34,15627.411314,15627.411314
2018-10-13,44529.3792,6298.0,44861.688,6345.0,44437.958928,6285.07,44776.348272,6332.93,19098.070025,19098.070025
2018-10-12,44209.160784,6252.71,44967.744,6360.0,43900.1136,6209.0,44529.449904,6298.01,29004.071419,29004.071419
2018-10-11,46878.236784,6630.21,46904.467968,6633.92,43871.832,6205.0,44208.948672,6252.68,48712.400332,48712.400332
2018-10-10,47065.319568,6656.67,47088.51048,6659.95,46169.712,6530.0,46883.8224,6631.0,15390.661444,15390.661444
2018-10-09,47180.849904,6673.01,47268.310752,6685.38,46714.1328,6607.0,47064.895344,6656.61,15354.779469,15354.779469
2018-10-08,46772.534304,6615.26,47481.97824,6715.6,46572.7248,6587.0,47180.849904,6673.01,23123.419541,23123.419541
2018-10-07,46639.469376,6596.44,46947.456,6640.0,46134.36,6525.0,46772.534304,6615.26,17406.831762,17406.831762
2018-10-06,46916.69976,6635.65,47025.2304,6651.0,46429.690608,6566.77,46624.126608,6594.27,10939.505391,10939.505391
2018-10-05,46605.884976,6591.69,47350.4688,6697.0,46262.192832,6543.08,46916.69976,6635.65,16096.552392,16096.552392
2018-10-04,46028.374704,6510.01,46971.919584,6643.46,45993.588336,6505.09,46620.732816,6593.79,20074.300818,20074.300818
2018-10-03,46139.945616,6525.79,46304.0496,6549.0,45462.672,6430.0,46028.304,6510.0,28451.969138,28451.969138
2018-10-02,46735.344,6610.0,46947.456,6640.0,45915.1776,6494.0,46139.945616,6525.79,28245.810088,28245.810088
2018-10-01,46852.500528,6626.57,47138.993136,6667.09,46028.304,6510.0,46746.727344,6611.61,20621.506894,20621.506894
2018-09-30,46648.095264,6597.66,47103.0048,6662.0,46190.9232,6533.0,46852.500528,6626.57,27764.724519,27764.724519
2018-09-29,46909.134432,6634.58,46919.1744,6636.0,45707.095728,6464.57,46639.045152,6596.38,30255.9597,30255.9597
2018-09-28,47294.754048,6689.12,48183.36192,6814.8,46246.637952,6540.88,46909.134432,6634.58,42399.448523,42399.448523
2018-09-27,45730.215936,6467.84,47725.2,6750.0,45490.9536,6434.0,47294.824752,6689.13,33087.428297,33087.428297
2018-09-26,45569.505744,6445.11,46367.612496,6557.99,45107.03088,6379.7,45710.984448,6465.12,33484.54207,33484.54207
2018-09-25,46533.271968,6581.42,46551.584304,6584.01,44720.421408,6325.02,45586.686816,6447.54,40301.029452,40301.029452
2018-09-24,47419.829424,6706.81,47583.792,6730.0,46360.6128,6557.0,46533.059856,6581.39,35305.73991,35305.73991
2018-09-23,47534.65272,6723.05,47995.501392,6788.23,47101.2372,6661.75,47428.2432,6708.0,30286.229773,30286.229773
2018-09-22,47788.904304,6759.01,48354.677712,6839.03,46855.5408,6627.0,47534.65272,6723.05,29349.690667,29349.690667
2018-09-21,45901.0368,6492.0,47971.674144,6784.86,45893.9664,6491.0,47788.975008,6759.02,51779.343463,51779.343463
2018-09-20,45193.9968,6392.0,46240.416,6540.0,44720.28,6325.0,45901.0368,6492.0,25189.024728,25189.024728
2018-09-19,44800.811856,6336.39,46082.74608,6517.7,43292.0592,6123.0,45193.219056,6391.89,39044.080082,39044.080082
2018-09-18,44180.737776,6248.69,45179.856,6390.0,44013.098592,6224.98,44801.23608,6336.45,32620.86667,32620.86667
2018-09-17,45958.165632,6500.08,46196.862336,6533.84,43843.5504,6201.0,44180.737776,6248.69,35987.254738,35987.254738
2018-09-16,46063.373184,6514.96,46131.673248,6524.62,45038.448,6370.0,45992.952,6505.0,27568.132897,27568.132897
2018-09-15,45792.364752,6476.63,46420.35768,6565.45,45718.125552,6466.13,46063.373184,6514.96,25243.656612,25243.656612
2018-09-14,45868.442256,6487.39,46558.513296,6584.99,45148.887648,6385.62,45792.364752,6476.63,37173.339277,37173.339277
2018-09-13,44816.578848,6338.62,46205.064,6535.0,44807.95296,6337.4,45868.371552,6487.38,40465.063107,40465.063107
2018-09-12,44494.0272,6293.0,44967.744,6360.0,43782.532848,6192.37,44816.578848,6338.62,31433.645939,31433.645939
2018-09-11,44628.294096,6311.99,45278.8416,6404.0,43622.105472,6169.68,44507.531664,6294.91,33104.88859,33104.88859
2018-09-10,44205.979104,6252.26,45066.588192,6373.98,43984.9584,6221.0,44628.3648,6312.0,32439.456432,32439.456432
2018-09-09,43730.848224,6185.06,45540.4464,6441.0,43423.073712,6141.53,44195.727024,6250.81,37053.92382,37053.92382
2018-09-08,45219.026016,6395.54,45802.0512,6478.0,43207.2144,6111.0,43730.77752,6185.05,38215.032171,38215.032171
2018-09-07,46076.665536,6516.84,46268.6976,6544.0,44684.928,6320.0,45219.026016,6395.54,38906.28805,38906.28805
2018-09-06,47352.377808,6697.27,47548.44,6725.0,44296.056,6265.0,46070.797104,6516.01,60644.464227,60644.464227
2018-09-05,52031.42712,7359.05,52301.86992,7397.3,47244.4128,6682.0,47371.68,6700.0,63715.256267,63715.256267
2018-09-04,51352.3152,7263.0,52391.664,7410.0,51098.982768,7227.17,52031.497824,7359.06,35300.640518,35300.640518
2018-09-03,51628.0608,7302.0,51884.574912,7338.28,50847.700752,7191.63,51352.456608,7263.02,32396.018371,32396.018371
2018-09-02,50917.980528,7201.57,51935.26968,7345.45,50390.7408,7127.0,51628.131504,7302.01,39814.840352,39814.840352
2018-09-01,49572.059184,7011.21,51437.16,7275.0,49554.595296,7008.74,50906.950704,7200.01,40323.414093,40323.414093
2018-08-31,49385.612736,6984.84,50122.0656,7089.0,48700.9152,6888.0,49572.059184,7011.21,40467.400638,40467.400638
