Date,MSFT,AMZN,AAPL,CSCO,IBM,FB
2014-01-23,31.337230682373047,399.8699951171875,71.13744354248047,18.512208938598633,140.38851928710938,56.630001068115234
2014-01-24,31.988994598388672,387.6000061035156,69.84432983398438,18.216806411743164,138.01454162597656,54.45000076293945
2014-01-27,31.3111629486084,386.2799987792969,70.41095733642578,18.052684783935547,136.67770385742188,53.54999923706055
2014-01-28,31.519723892211914,394.42999267578125,64.78319549560547,17.847543716430664,135.8709716796875,55.13999938964844
2014-01-29,31.858652114868164,384.20001220703125,64.04773712158203,17.765483856201172,135.5252685546875,53.529998779296875
2014-01-30,32.03245544433594,403.010009765625,63.92367172241211,18.036273956298828,136.26283264160156,61.08000183105469
2014-01-31,32.884098052978516,358.69000244140625,64.028564453125,17.978832244873047,135.74041748046875,62.56999969482422
2014-02-03,31.702232360839844,346.1499938964844,64.14751434326172,17.683427810668945,132.83628845214844,61.47999954223633
2014-02-04,31.589252471923828,347.95001220703125,65.07609558105469,17.888568878173828,132.79017639160156,62.75
2014-02-05,31.128660202026367,346.45001220703125,65.56211853027344,18.036273956298828,133.86573791503906,62.189998626708984
2014-02-06,31.441503524780273,354.5899963378906,65.94427490234375,18.45476531982422,134.93179321289062,62.15999984741211
2014-02-07,31.77174949645996,361.0799865722656,66.8668441772461,18.60247039794922,136.9248809814453,64.31999969482422
2014-02-10,31.980321884155273,360.8699951171875,68.06472778320312,18.733766555786133,136.83987426757812,63.54999923706055
2014-02-11,32.301856994628906,361.7900085449219,68.96155548095703,18.63529396057129,138.81752014160156,64.8499984741211
2014-02-12,32.562564849853516,349.25,68.95641326904297,18.75017738342285,139.23468017578125,64.44999694824219
2014-02-13,32.68423080444336,357.20001220703125,70.05138397216797,18.27424430847168,140.47061157226562,67.33000183105469
2014-02-14,32.692909240722656,357.3500061035156,69.99478149414062,18.512208938598633,141.89974975585938,67.08999633789062
2014-02-18,32.76295852661133,353.6499938964844,70.25212860107422,18.389123916625977,141.51351928710938,67.30000305175781
2014-02-19,32.84176254272461,347.3800048828125,69.14299011230469,18.282447814941406,141.32809448242188,68.05999755859375
2014-02-20,33.05189895629883,349.79998779296875,68.34266662597656,18.298856735229492,142.34005737304688,69.62999725341797
2014-02-21,33.253265380859375,346.760009765625,67.58351135253906,18.159360885620117,141.2045135498047,68.58999633789062
2014-02-24,32.999359130859375,351.7799987792969,67.87944793701172,18.15115737915039,141.71437072753906,70.77999877929688
2014-02-25,32.86802673339844,358.32000732421875,67.17306518554688,17.9213924407959,141.54437255859375,69.8499984741211
2014-02-26,32.80674362182617,359.79998779296875,66.5670394897461,17.99524688720703,142.18557739257812,69.26000213623047
2014-02-27,33.14820098876953,360.1300048828125,67.89488220214844,17.98703956604004,143.12033081054688,68.94000244140625
2014-02-28,33.542198181152344,362.1000061035156,67.71089172363281,17.888568878173828,143.04302978515625,68.45999908447266
2014-03-03,33.078147888183594,359.7799987792969,67.90646362304688,17.6998348236084,142.34005737304688,67.41000366210938
