episode,steps,reward_0,reward_1,reward_2,loss_0,loss_1,loss_2,collisions_0,collisions_1,collisions_2,ou_theta_0,ou_theta_1,ou_theta_2,ou_mu_0,ou_mu_1,ou_mu_2,ou_sigma_0,ou_sigma_1,ou_sigma_2,ou_dt_0,ou_dt_1,ou_dt_2,ou_x0_0,ou_x0_1,ou_x0_2
5720,16,-0.1623973546179061,-31.41239735461791,0.1623973546179061,2242.1285400390625,5930.879173278809,2536.9356689453125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5721,8,-0.18212795180688462,-62.68212795180688,0.18212795180688462,2707.5280838012695,6315.5477294921875,1695.5577926635742,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5722,20,-0.1863245586472131,-25.18632455864721,0.1863245586472131,1866.8998092651368,7141.869189453125,1558.1328125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5723,26,3.7253717003880067,-15.505397530381224,-3.822912617027625,2132.8986411461465,11020.88893010066,1685.7827899639424,0.0,1.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5724,7,-0.18858282524868272,-71.6171542538201,0.18665363092555493,3936.8565761021205,7033.173095703125,1847.743643624442,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5725,3,-0.2200181740230176,-166.8866848406897,0.2200181740230176,3625.3918253580728,6464.543131510417,1451.5337727864583,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5726,8,-0.15731113459811177,-62.65731113459811,0.15731113459811177,1804.1972389221191,11897.678253173828,2471.735641479492,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5727,11,-0.22707360204311203,-45.681619056588566,0.22707360204311203,3709.766534978693,11814.8330078125,1652.8370472301137,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5728,4,-0.15449377088714192,-125.15449377088713,0.15449377088714192,1961.309829711914,6240.140869140625,1236.8578491210938,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5729,17,-0.1808042920796226,-29.592568997961976,0.16834251721710894,2074.3088917451746,13162.796243106617,2721.415511187385,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5730,12,-0.16327819804767132,-41.82994486471434,0.16327819804767132,1962.4293975830078,8609.187967936197,2022.7218271891277,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5731,19,5.128399615309781,-21.187389858374427,-5.128399615309781,2918.4786698190787,8127.126798930921,1886.6244924444902,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5732,11,-0.20438289798256798,-45.65892835252802,0.20438289798256798,2009.230507590554,7518.43701171875,2419.7685491388493,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5733,8,-0.22592265623278573,-62.72592265623278,0.22592265623278573,1016.8154258728027,6498.328460693359,1921.5783920288086,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5734,13,15.25000137101843,-23.211537090520032,-15.25000137101843,1486.544202364408,9450.394108698918,1744.1938054011418,2.0,0.0,2.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5735,3,-0.2413749709241619,-166.90804163759083,0.2413749709241619,7463.040934244792,5609.039794921875,1192.7642008463542,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5736,13,-0.25717773370957525,-38.718716195248035,0.25717773370957525,3003.201153094952,9689.73125751202,1890.3329233022837,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5737,11,-0.16999990961929742,-45.62454536416475,0.16999990961929742,2468.4642833362927,5963.670632102273,1424.4466330788352,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5738,9,-0.2832769860837716,-55.83883254163933,0.2832769860837716,1098.029783460829,8333.803602430555,2297.7977634006074,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5739,3,-0.2590506378771919,-166.92571730454387,0.2590506378771919,1649.663818359375,6924.152180989583,3478.581746419271,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5740,18,5.369583487210855,-22.408194290566925,-5.369583487210855,2516.3849919637046,11509.17431640625,2314.9527130126953,0.0,1.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5741,15,-0.2040870803570076,-33.53742041369034,0.2040870803570076,1987.021219889323,8115.95654296875,1172.3929036458333,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5742,19,-0.17878573169421283,-26.494575205378425,0.17878573169421283,2047.173439427426,8682.610814144737,2267.6227256373354,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5743,17,5.724400128226994,-23.68736457765536,-5.724400128226994,2007.0339229808135,8886.559469784008,2011.8719267003676,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5744,4,-0.2165266390437126,-125.2165266390437,0.2165266390437126,1198.6423797607422,15864.573791503906,1021.1641387939453,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5745,1,-0.2548274908852555,-500.25482749088525,0.2548274908852555,1700.192626953125,2299.5556640625,1764.1787109375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5746,4,-0.29355452614111754,-125.29355452614111,0.29355452614111754,1809.627197265625,11062.14013671875,1288.661392211914,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5747,20,-0.16281759603389662,-25.162817596033896,0.16281759603389662,1920.0979621887207,14782.938525390626,1378.986590576172,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5748,4,-0.16156232515500743,-125.161562325155,0.16156232515500743,3154.6705627441406,8804.125122070312,853.6068649291992,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5749,22,-0.11619551882054252,-22.84346824609327,0.1044098970256616,2068.1788309270687,9758.440207741478,1911.0633808482778,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5750,14,-0.18808100507614037,-35.90236671936186,0.18808100507614037,2820.5806492396764,6888.33318219866,1811.3036542619977,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5751,15,-0.13588099888960797,-33.46921433222294,0.13588099888960797,2164.395715332031,10777.032763671876,1829.4241292317708,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5752,13,-0.18027340828817323,-38.64181186982664,0.18027340828817323,1535.7852994478667,8549.877216045674,2851.13518348107,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5753,8,-0.178706724541318,-62.678706724541314,0.178706724541318,1673.8793830871582,17624.36474609375,1956.8555145263672,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5754,14,14.140396047009153,-21.573889667276557,-14.1592215608521,1360.7407945905413,7343.894025530134,1717.7088535853795,2.0,0.0,2.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5755,20,4.855701553444708,-20.14429844655529,-4.855701553444708,1871.2916610717773,10234.60669555664,1941.9103149414063,0.0,1.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5756,12,-0.17019539439403397,-41.8368620610607,0.17019539439403397,2153.517532348633,9056.01865641276,2312.76931254069,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5757,11,27.170689590030637,-18.283855864514816,-27.170689590030637,2016.2157786976206,7899.2305242365055,2162.4623191139913,1.0,2.0,3.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5758,15,-0.15719472742515136,-33.490528060758486,0.15719472742515136,1980.7240498860676,10180.357893880207,1359.803289794922,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5759,19,5.113712120214925,-21.20207735346928,-5.113712120214925,1447.0053405761719,9070.348581414473,2202.7049271432975,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5760,24,4.0165533928277375,-16.816779940505597,-4.0165533928277375,2466.432745615641,8227.40982055664,1782.6430358886719,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5761,17,17.536548282873206,-11.87521642300915,-17.536548282873206,2241.0545762005972,8987.889418658087,3389.3775670668656,3.0,0.0,3.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5762,19,15.676061682181018,-10.639727791503192,-15.676061682181018,1927.5352124665912,6274.845304790296,2361.1026900442025,1.0,2.0,3.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5763,20,14.851416450327218,-10.148583549672782,-14.851416450327218,2520.8632568359376,7964.383929443359,1692.8594055175781,3.0,0.0,3.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5764,21,-0.2093972656583007,-24.018921075182114,0.2093972656583007,1560.974625360398,6776.346051897322,1466.6214338030134,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5765,9,-0.17613445808375408,-55.731690013639316,0.17613445808375408,3256.735846625434,5364.562662760417,1143.936303032769,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5766,15,-0.13748790493896984,-33.47082123827231,0.13748790493896984,2570.693670654297,11477.967602539062,1201.209423828125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5767,22,4.375519551072572,-18.351753176200155,-4.375519551072572,1741.4724675958807,7871.7951549183235,2002.3078751997514,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5768,18,-0.17745310378412568,-27.955230881561903,0.17745310378412568,2097.627763536241,8417.261203342014,2843.767161051432,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5769,8,-0.15210213603210526,-62.652102136032106,0.15210213603210526,934.443681716919,4720.746658325195,1395.6769256591797,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5770,11,-0.283523654965865,-45.738069109511315,0.283523654965865,1440.0018893155184,10169.721435546875,1037.9913968172941,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5771,15,-0.1631567338667533,-33.496490067200085,0.1631567338667533,1354.9667622884115,8297.707796223958,1400.8551940917969,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5772,13,7.551127741737845,-30.910410719800616,-7.551127741737845,1273.3857163649338,10238.809063251201,1293.3003234863281,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5773,17,-0.17584620160819875,-29.587610907490554,0.17584620160819875,2487.678305233226,8327.275290096508,2874.175713034237,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5774,12,-0.19460476532983537,-41.86127143199651,0.19460476532983537,1763.1274668375652,8105.168874104817,2306.262537638346,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5775,23,8.541878429026028,-13.197252005756582,-8.541878429026028,2797.5281876273775,9312.595363451086,2005.2019626783288,2.0,0.0,2.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5776,20,-0.19434293948558387,-25.194342939485587,0.19434293948558387,1786.2308082580566,7936.84130859375,2634.66953125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5777,27,3.549024633147087,-14.969493885371433,-3.549024633147087,1767.1996725576896,9300.480884693286,1899.0937206127026,0.0,1.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5778,16,-0.17180426808658483,-31.421804268086586,0.17180426808658483,1930.1240844726562,11169.908905029297,1510.5347805023193,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5779,22,-0.15962589368752098,-22.886898620960245,0.15962589368752098,1555.3609806407583,15779.799649325285,1768.5187461159446,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5780,418,0.34000186990515147,-0.8561703788986763,-0.34000186990515147,1937.945458882163,10253.110989365281,1997.7067161450545,0.0,2.0,2.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5781,48,6.142392058148924,-4.274274608517743,-6.142392058148924,1844.127501487732,11492.281041463217,2453.9327112833657,3.0,0.0,3.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5782,42,-12.010285485866769,-0.10552358110486357,0.10552358110486357,1623.9799906412761,10779.839925130209,2317.060536702474,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5783,6,-0.17169576142371856,-83.50502909475705,0.17169576142371856,1223.7447611490886,9190.735595703125,891.2795817057291,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5784,3,-0.26944905650201495,-166.93611572316868,0.26944905650201495,1057.0951131184895,3142.4794921875,814.6632486979166,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5785,36,-14.03397881922394,-0.14508993033505188,0.14508993033505188,1320.7851994832356,11503.925489637586,2736.991950141059,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5786,38,-13.292466619620308,-0.13457188277820353,0.13457188277820353,1542.566794546027,9715.76810495477,1900.9117945620887,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5787,25,-20.119697962204626,-0.1196979622046284,0.1196979622046284,2418.0181103515624,9910.421647949219,1670.7618811035156,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5788,36,-14.007600850573423,-0.11871196168453506,0.11871196168453506,1934.389127943251,13526.519402398004,1510.3719329833984,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5789,16,-31.37889092320452,-0.12889092320451848,0.12889092320451848,1758.8433799743652,12496.95637512207,1229.67720413208,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5790,28,3.4628694108134903,21.320012267956347,-21.320012267956347,2835.502793448312,14648.337367466518,1387.0336260114398,6.0,0.0,6.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5791,35,-14.40086264966578,-0.11514836395149583,0.11514836395149583,3098.7938319614955,11657.915590122768,2470.356246512277,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5792,29,6.80287935241091,24.044258662755738,-24.044258662755738,2355.8666108230063,11287.212191877694,1553.5447177229257,7.0,0.0,7.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5793,72,-7.0564860145621715,-0.11204157011772617,0.11204157011772617,2955.256677839491,13758.673611111111,2043.1451377868652,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5794,141,-2.221217154085966,1.3248821366941763,-1.3248821366941763,2530.549895807361,11438.534823803191,1941.0594441298897,2.0,0.0,2.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5795,117,-4.380232741430117,-0.10672846792584327,0.10672846792584327,2767.0380264673477,11877.212510850695,1508.0280005300147,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5796,32,-15.757277021544395,-0.13227702154439497,0.13227702154439497,2988.3203258514404,10736.792205810547,1465.091076850891,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5797,24,-12.611830174645029,8.221503158688305,-8.221503158688305,2081.1408564249673,12049.2385152181,2467.6189727783203,0.0,2.0,2.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5798,27,-18.65133852971467,-0.13282001119615114,0.13282001119615114,2060.0590831615305,7674.010923032408,1292.2560956036602,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5799,25,-20.12788637669391,-0.1278863766939077,0.1278863766939077,1978.7214721679688,13996.46134765625,2088.7704663085938,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5800,11,-45.57645699499585,-0.1219115404503952,0.1219115404503952,1236.0735473632812,12602.278275923296,2942.6578757546163,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5801,21,-24.000355749471577,-0.19083193994776845,0.17641015187732617,1784.254682268415,10926.852573939732,2006.6964285714287,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5802,22,-22.85215165854779,-0.12487893127506094,0.12487893127506094,2054.278776689009,7753.6524214311075,2197.2204256924715,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5803,20,-25.183379754865467,-0.18337975486546748,0.18337975486546748,1692.0735870361327,12674.59892578125,2158.8285736083985,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5804,17,-29.539802543386408,-0.12803783750405567,0.12803783750405567,2964.0265449075137,8615.599767348345,1817.0548490636488,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5805,25,-20.09777258256877,-0.0977725825687681,0.0977725825687681,1611.2334118652343,12487.623564453124,1359.793740234375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5806,23,-21.861064425633845,-0.12193399085123909,0.12193399085123909,2610.5040110712466,10937.038160241169,1891.9980203379755,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
5807,25,-20.102865580702716,-0.10286558070271416,0.10286558070271416,2166.0324914550783,6743.8177880859375,1588.0858483886718,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
