episode,steps,reward_0,reward_1,reward_2,loss_0,loss_1,loss_2,eps_greedy_0,eps_greedy_1,eps_greedy_2,collisions_0,collisions_1,collisions_2
293,143,-0.16201699743197656,-0.16201699743197656,-0.23575450578732393,24.87664704431187,25.596905040574242,22.659100551496852,0.6208799999994499,0.6208799999994499,0.6208799999994499,0.0,0.0,0.0
294,1,-0.1816615475151503,-50.18166154751515,0.1816615475151503,46.72606897354126,42.83700442314148,49.59596073627472,0.6208899999994498,0.6208899999994498,0.6208899999994498,0.0,0.0,0.0
295,96,1.9116442205103361,1.9116442205103361,-2.4616699857676645,24.194574186578393,26.000832536568243,22.98940736753866,0.6218499999994455,0.6218499999994455,0.6218499999994455,2.0,0.0,2.0
296,21,-0.247698266508409,-2.62865064746079,0.247698266508409,19.93908755410285,25.67621165797824,21.87740253976413,0.6220599999994445,0.6220599999994445,0.6220599999994445,0.0,0.0,0.0
297,49,1.9113717244804709,1.9113717244804709,-3.012309162811205,22.291994324752263,23.82597122873579,21.93134860663998,0.6225499999994423,0.6225499999994423,0.6225499999994423,0.0,1.0,1.0
298,46,-0.21084666449688053,-0.21084666449688053,-0.948761990331272,25.393426032170005,25.41191829417063,23.46965199644151,0.6230099999994402,0.6230099999994402,0.6230099999994402,0.0,0.0,0.0
299,44,6.67993763564735,6.67993763564735,-7.869978280331939,24.86492003568194,25.751572150398385,22.849116192622617,0.6234499999994382,0.6234499999994382,0.6234499999994382,0.0,3.0,3.0
300,51,-0.12001173237686107,-0.12001173237686107,-0.8972520741494644,25.122107636694814,27.041106303532917,25.635341726097405,0.6239599999994359,0.6239599999994359,0.6239599999994359,0.0,0.0,0.0
301,136,-0.187185600801613,-0.187185600801613,-0.28649375710291763,22.87519520017154,23.75696881970062,23.536084230989218,0.6253199999994297,0.6253199999994297,0.6253199999994297,0.0,0.0,0.0
302,181,-0.1536306010820233,-0.1536306010820233,-0.1378547968195856,22.889452021918903,23.521713453103164,22.560681990990982,0.6271299999994214,0.6271299999994214,0.6271299999994214,0.0,0.0,0.0
303,80,1.1238416404677731,1.1238416404677731,-1.7662470456932347,20.99805854819715,21.18177744038403,18.826169691979885,0.6279299999994178,0.6279299999994178,0.6279299999994178,1.0,0.0,1.0
304,27,7.26704521615247,7.26704521615247,-9.212908749963974,21.452962144657416,21.02771861244131,18.830375298305793,0.6281999999994166,0.6281999999994166,0.6281999999994166,0.0,2.0,2.0
305,163,-0.15621815900490743,-0.15621815900490743,-0.18337785507025642,23.442107429167976,23.2455136280484,22.3967171892798,0.6298299999994091,0.6298299999994091,0.6298299999994091,0.0,0.0,0.0
306,184,4.774159771496917,4.774159771496917,-5.098219035415636,19.918620522255484,20.16159779627038,19.10958639556623,0.6316699999994008,0.6316699999994008,0.6316699999994008,5.0,4.0,9.0
307,165,1.6945315597262132,1.6945315597262132,-2.0506011835546376,21.05200479771152,22.187226248871195,20.39468289920778,0.6333199999993933,0.6333199999993933,0.6333199999993933,1.0,2.0,3.0
308,9,-0.211225145992484,-5.76678070154804,0.049608664361376315,15.865731139977774,21.183361570040386,20.0341025657124,0.6334099999993928,0.6334099999993928,0.6334099999993928,0.0,0.0,0.0
309,318,2.088398315423186,2.088398315423186,-2.25844053999469,22.582970460537094,22.8544940561431,22.194596772673744,0.6365899999993784,0.6365899999993784,0.6365899999993784,1.0,6.0,7.0
310,13,-4.083538042491198,-0.237384196337352,0.237384196337352,31.137629522727085,32.07002969200794,27.181709688443405,0.6367199999993778,0.6367199999993778,0.6367199999993778,0.0,0.0,0.0
311,58,-0.09970329756354937,-0.09970329756354937,-0.9546333558016343,24.490639824291755,21.99085011872752,21.798199651827073,0.6372999999993751,0.6372999999993751,0.6372999999993751,0.0,0.0,0.0
312,149,-0.12357349800572504,-0.4591439678043827,-0.23219709627955962,25.93755333685635,26.62287644211878,25.033830659101472,0.6387899999993684,0.6387899999993684,0.6387899999993684,0.0,0.0,0.0
313,127,8.558692032887542,8.558692032887542,-9.013466014107603,23.179493395831642,23.022342799216744,20.986849624810258,0.6400599999993626,0.6400599999993626,0.6400599999993626,5.0,6.0,11.0
314,24,4.047471981111809,1.9641386477784761,-4.047471981111809,29.6338238393267,26.782590525845688,25.199388495335977,0.6402999999993615,0.6402999999993615,0.6402999999993615,1.0,0.0,1.0
315,7,56.95072098074793,49.80786383789079,-56.95072098074793,27.155057225908553,31.022890848772867,23.66514207635607,0.6403699999993612,0.6403699999993612,0.6403699999993612,4.0,0.0,4.0
316,17,-0.1626483959234572,-3.1038248665116925,-0.010977618783005924,31.04805305950782,25.50212674631792,22.598790980437222,0.6405399999993604,0.6405399999993604,0.6405399999993604,0.0,0.0,0.0
317,13,-0.2583077306431952,-0.2583077306431952,-3.732881580330348,26.020600158434647,21.975543333933903,19.631134622372112,0.6406699999993598,0.6406699999993598,0.6406699999993598,0.0,0.0,0.0
318,61,-0.19546832532638694,-0.19546832532638694,-0.6538935300376144,29.164713848809726,24.92252284972394,24.2260197083481,0.641279999999357,0.641279999999357,0.641279999999357,0.0,0.0,0.0
319,219,1.2429142193531506,1.2429142193531506,-1.509270083466875,29.38370364986054,27.862413428417625,25.57655737198651,0.6434699999993471,0.6434699999993471,0.6434699999993471,3.0,0.0,3.0
320,49,3.954147852683451,3.954147852683451,-5.0136294972141275,28.35194886217312,28.55231336793121,25.408772965475006,0.6439599999993448,0.6439599999993448,0.6439599999993448,0.0,2.0,2.0
321,41,2.2879196790022847,2.2879196790022847,-3.6646069274844555,28.300135224330717,27.672789641996708,25.0107420275851,0.644369999999343,0.644369999999343,0.644369999999343,0.0,1.0,1.0
322,96,-0.14850610067106046,-0.14850610067106046,-0.39315788513540206,26.672380794771016,27.086091046531994,24.191391794010997,0.6453299999993386,0.6453299999993386,0.6453299999993386,0.0,0.0,0.0
323,18,11.02016606202142,11.02016606202142,-13.987044597549193,26.50952122774389,22.99330961207549,22.875019749005634,0.6455099999993378,0.6455099999993378,0.6455099999993378,0.0,2.0,2.0
324,80,3.6202919516861343,2.995291951686134,-3.6202919516861343,29.22403548248112,27.063089707121254,26.503647673502563,0.6463099999993341,0.6463099999993341,0.6463099999993341,3.0,0.0,3.0
325,65,-0.2160204798148058,-0.2160204798148058,-0.6066354613295538,25.480111816296212,23.32163011248295,22.74814272614626,0.6469599999993312,0.6469599999993312,0.6469599999993312,0.0,0.0,0.0
326,36,-0.1803327452878344,-0.1803327452878344,-1.3364535010603482,29.181489763988388,25.56354590588146,25.046032212674618,0.6473199999993295,0.6473199999993295,0.6473199999993295,0.0,0.0,0.0
327,11,-0.1931133983376814,-0.1931133983376814,-4.572285787795521,32.82487896897576,37.5336161960255,30.533013793555174,0.647429999999329,0.647429999999329,0.647429999999329,0.0,0.0,0.0
328,6,-0.2812885167020504,-8.614621850035384,0.2812885167020504,21.71532867352168,19.353768984476726,20.13485453526179,0.6474899999993288,0.6474899999993288,0.6474899999993288,0.0,0.0,0.0
329,11,-0.3545744682825335,-0.3545744682825335,-4.487368931134523,25.587417754259977,27.44487274234945,21.748143859884955,0.6475999999993283,0.6475999999993283,0.6475999999993283,0.0,0.0,0.0
330,46,-0.13484405840550484,-1.2218005801446352,0.13484405840550484,26.45695465349633,26.550024198449176,24.387480293926984,0.6480599999993262,0.6480599999993262,0.6480599999993262,0.0,0.0,0.0
331,327,1.1087164196651065,1.1087164196651065,-1.2727490270008097,27.352238621277913,26.474317320443074,24.05668666885898,0.6513299999993113,0.6513299999993113,0.6513299999993113,0.0,4.0,4.0
332,128,3.795442234390049,3.795442234390049,-4.207744517433371,26.860166260506958,24.693632637383416,23.255823492305353,0.6526099999993055,0.6526099999993055,0.6526099999993055,0.0,5.0,5.0
333,1,-0.3276739181019541,-50.32767391810195,0.3276739181019541,20.86154079437256,19.20538592338562,8.77836537361145,0.6526199999993054,0.6526199999993054,0.6526199999993054,0.0,0.0,0.0
334,2,-0.18572035591040437,-25.185720355910405,0.18572035591040437,32.86331868171692,32.337276339530945,29.066903114318848,0.6526399999993053,0.6526399999993053,0.6526399999993053,0.0,0.0,0.0
335,4,-12.810527700749489,-0.31052770074948893,0.21187626695830886,29.53542920947075,29.11939562857151,29.785802394151688,0.6526799999993051,0.6526799999993051,0.6526799999993051,0.0,0.0,0.0
336,77,-0.20850695430388827,-0.20850695430388827,-0.47703340060890936,28.789511345423662,26.70557712037842,25.001579994892147,0.6534499999993016,0.6534499999993016,0.6534499999993016,0.0,0.0,0.0
337,13,15.2083760300469,15.2083760300469,-19.199278703670302,25.99940049648285,28.90140479344588,25.338357609051926,0.653579999999301,0.653579999999301,0.653579999999301,2.0,0.0,2.0
338,10,-0.12901177673454686,-5.129011776734547,-5.221161639926066,25.52732858657837,25.849058550596236,21.05347671508789,0.6536799999993006,0.6536799999993006,0.6536799999993006,0.0,0.0,0.0
339,86,-0.12529788352907198,-0.12529788352907198,-0.4844567210036418,27.654497649087464,26.526885376420132,24.5045334627462,0.6545399999992967,0.6545399999992967,0.6545399999992967,0.0,0.0,0.0
340,83,-0.14622748510995973,-0.14622748510995973,-0.5070785775744103,26.690702210707837,25.310747351991125,23.574670797371002,0.6553699999992929,0.6553699999992929,0.6553699999992929,0.0,0.0,0.0
341,145,-0.1832169733253012,-0.1832169733253012,-0.17499203961758886,28.100834655350653,26.59039744919744,24.541002363994203,0.6568199999992863,0.6568199999992863,0.6568199999992863,0.0,0.0,0.0
342,62,-0.15509614126538412,-0.15509614126538412,-0.7314913757773551,26.01200568003039,25.430316703934825,23.438046432791218,0.6574399999992835,0.6574399999992835,0.6574399999992835,0.0,0.0,0.0
343,50,-0.15823916243167982,-0.15823916243167982,-0.8857323445548972,24.66660263299942,21.51102330982685,21.457516632676125,0.6579399999992812,0.6579399999992812,0.6579399999992812,0.0,0.0,0.0
344,1,-0.3056938710915262,-0.3056938710915262,-50.75632605330818,17.172881603240967,4.6288474798202515,6.888799637556076,0.6579499999992812,0.6579499999992812,0.6579499999992812,0.0,0.0,0.0
345,1,-0.1728073784727862,-50.17280737847279,0.1728073784727862,31.136271715164185,18.3054096698761,21.396577835083008,0.6579599999992811,0.6579599999992811,0.6579599999992811,0.0,0.0,0.0
346,98,2.9414524804749775,2.9414524804749775,-3.4878400850591422,24.888971874908524,23.920982478528607,21.86068858023809,0.6589399999992767,0.6589399999992767,0.6589399999992767,0.0,3.0,3.0
347,20,2.3939831689247164,4.893983168924716,-4.893983168924716,29.313003098964693,28.555723983049393,26.668689069151878,0.6591399999992757,0.6591399999992757,0.6591399999992757,1.0,0.0,1.0
348,117,-0.12285752870576716,-0.12285752870576716,-0.32385992946109343,27.865246111765885,26.945733093298397,24.166386605073246,0.6603099999992704,0.6603099999992704,0.6603099999992704,0.0,0.0,0.0
349,31,-0.10119472538232441,-1.714097951188776,0.08002430425320799,25.270284358532198,24.4090370439714,20.599171219333524,0.660619999999269,0.660619999999269,0.660619999999269,0.0,0.0,0.0
350,95,-0.15066037782879402,-0.15066037782879402,-0.3943973094670046,27.681395873270535,27.01919383908573,23.75414136020761,0.6615699999992647,0.6615699999992647,0.6615699999992647,0.0,0.0,0.0
351,20,-0.19072189548551907,-2.690721895485519,0.1327820384412693,32.481242296099666,28.070062443614006,27.970617876946925,0.6617699999992638,0.6617699999992638,0.6617699999992638,0.0,0.0,0.0
352,102,1.8152925070793988,1.3250964286480265,-1.8152925070793988,28.09264639049184,27.529653677169016,23.99994053472491,0.6627899999992591,0.6627899999992591,0.6627899999992591,0.0,2.0,2.0
353,8,-6.381343984482908,-0.13134398448290768,0.13134398448290768,32.1122639849782,32.61192040145397,29.267963591963053,0.6628699999992588,0.6628699999992588,0.6628699999992588,0.0,0.0,0.0
354,28,-0.18443230366909844,-0.18443230366909844,-1.8054787149210056,25.40235789333071,26.0075758472085,22.413681886025838,0.6631499999992575,0.6631499999992575,0.6631499999992575,0.0,0.0,0.0
355,41,7.19914943559745,5.9796372404754985,-7.287336758715483,27.150487795108702,28.521961196166714,25.67125243893484,0.6635599999992556,0.6635599999992556,0.6635599999992556,3.0,0.0,3.0
356,1,-0.17340267544536025,-0.17340267544536025,-50.894051034559595,29.765684723854065,17.879825472831726,19.849893450737,0.6635699999992556,0.6635699999992556,0.6635699999992556,0.0,0.0,0.0
357,86,-0.13283417355028163,-0.13283417355028163,-0.6040790681934568,25.749254382973493,27.458162911063017,22.900079792322114,0.6644299999992517,0.6644299999992517,0.6644299999992517,0.0,0.0,0.0
358,2,-0.3409325525738781,-0.3409325525738781,-25.695002396585885,38.02634805440903,31.07691204547882,35.34678530693054,0.6644499999992516,0.6644499999992516,0.6644499999992516,0.0,0.0,0.0
359,21,9.383967515026477,7.003015134074096,-9.385189245557902,31.12296787897746,27.631779562859307,25.494788639602206,0.6646599999992506,0.6646599999992506,0.6646599999992506,0.0,2.0,2.0
360,47,6.266759980460111,6.266759980460111,-7.370985649239644,28.427862234572146,25.576565927013437,23.86780430535053,0.6651299999992485,0.6651299999992485,0.6651299999992485,2.0,1.0,3.0
361,61,-0.18070089585183974,-1.0003730269993807,0.18070089585183974,28.15202308775949,27.610459796229346,25.250734870062498,0.6657399999992457,0.6657399999992457,0.6657399999992457,0.0,0.0,0.0
362,97,1.9655666728866932,1.9655666728866932,-2.507113938211518,29.109248600055263,28.760868352713043,25.65283084438019,0.6667099999992413,0.6667099999992413,0.6667099999992413,2.0,0.0,2.0
363,10,-0.18012053203138553,-0.18012053203138553,-5.014062389187082,22.047841426730155,24.34639714360237,20.72931251525879,0.6668099999992408,0.6668099999992408,0.6668099999992408,0.0,0.0,0.0
364,50,3.858937136562119,3.858937136562119,-4.896689685868592,29.721908427476883,29.522615547180177,24.482885405421257,0.6673099999992386,0.6673099999992386,0.6673099999992386,0.0,2.0,2.0
365,6,-8.607353512237546,-0.2740201789042132,0.2740201789042132,33.157594203948975,29.95842436949412,25.412261346975964,0.6673699999992383,0.6673699999992383,0.6673699999992383,0.0,0.0,0.0
366,30,3.1743405765966326,3.1743405765966326,-4.901535065453051,31.681067035595575,28.348311281204225,27.522691031297047,0.6676699999992369,0.6676699999992369,0.6676699999992369,1.0,0.0,1.0
367,60,4.867596747028367,4.867596747028367,-5.880008006530733,28.477753352125486,26.994030098617078,23.48701309313377,0.6682699999992342,0.6682699999992342,0.6682699999992342,3.0,0.0,3.0
368,13,7.558197582729255,7.558197582729255,-12.055459117029919,28.74524040864064,27.556820511817932,23.34021172156701,0.6683999999992336,0.6683999999992336,0.6683999999992336,0.0,1.0,1.0
369,28,3.4374826426064353,3.4374826426064353,-5.277394447073065,27.143399938941002,23.481314697435923,22.889825043933733,0.6686799999992323,0.6686799999992323,0.6686799999992323,1.0,0.0,1.0
370,26,-2.1198591387707157,-0.19678221569379287,0.19678221569379287,29.555910830314343,27.9427331502621,27.175732573637596,0.6689399999992311,0.6689399999992311,0.6689399999992311,0.0,0.0,0.0
371,4,-0.28633999982219527,-0.28633999982219527,-12.555327234577424,34.530015259981155,38.18931978940964,35.71308624744415,0.668979999999231,0.668979999999231,0.668979999999231,0.0,0.0,0.0
372,87,2.7241615335073948,3.2988741771855556,-3.3060239862291625,27.665593484352375,29.615798953620867,25.10365626592746,0.669849999999227,0.669849999999227,0.669849999999227,3.0,0.0,3.0
373,16,-0.24478590283089874,-3.3697859028308987,0.24478590283089874,26.280405312776566,28.542455837130547,25.40090997889638,0.6700099999992263,0.6700099999992263,0.6700099999992263,0.0,0.0,0.0
374,3,-17.034780769274967,-0.3681141026082986,0.021577309265045346,26.951426446437836,31.31648810704549,27.03851713736852,0.6700399999992261,0.6700399999992261,0.6700399999992261,0.0,0.0,0.0
375,67,2.8731372162074496,2.8731372162074496,-3.644191549225558,29.564848079610226,28.46788479009671,25.52165223991693,0.6707099999992231,0.6707099999992231,0.6707099999992231,2.0,0.0,2.0
376,19,-2.861227790940383,-0.22964884357196175,0.22964884357196175,25.092900847133837,30.115805042417424,22.767819040700008,0.6708999999992222,0.6708999999992222,0.6708999999992222,0.0,0.0,0.0
377,73,-0.11524050236949106,-0.8001720092188062,0.0934077148130782,32.558991870651504,30.57144586435736,27.42367207595747,0.6716299999992189,0.6716299999992189,0.6716299999992189,0.0,0.0,0.0
378,14,-3.8083170581233223,-0.2368884866947511,0.2368884866947511,30.071975767612457,30.31259514604296,26.13365571839469,0.6717699999992183,0.6717699999992183,0.6717699999992183,0.0,0.0,0.0
379,1,-0.4126430429325012,-0.4126430429325012,-51.47743029980166,38.68473368883133,32.823336362838745,38.607401609420776,0.6717799999992182,0.6717799999992182,0.6717799999992182,0.0,0.0,0.0
380,195,0.8644281261669582,0.6080178697567018,-0.8644281261669582,30.63456724515328,28.763826614006973,25.70921272834142,0.6737299999992094,0.6737299999992094,0.6737299999992094,2.0,0.0,2.0
381,31,-0.29805180052257874,-1.9109550263290302,0.29805180052257874,31.0572155742876,28.419970996918217,25.833884255539985,0.6740399999992079,0.6740399999992079,0.6740399999992079,0.0,0.0,0.0
382,44,-1.2815582496197526,-0.14519461325611627,-0.01457589946968215,33.50470085712996,32.69653174145655,28.974587596952915,0.6744799999992059,0.6744799999992059,0.6744799999992059,0.0,0.0,0.0
383,2,-0.09192754302180825,-0.09192754302180825,-25.84582730866931,32.40137279033661,18.630683839321136,28.493508130311966,0.6744999999992058,0.6744999999992058,0.6744999999992058,0.0,0.0,0.0
384,51,-0.09037834325684706,-0.09037834325684706,-0.9793435282038805,27.76292551498787,26.18268593853595,21.224260314422494,0.6750099999992035,0.6750099999992035,0.6750099999992035,0.0,0.0,0.0
385,35,-0.1229132071579521,-1.5514846357293806,0.1229132071579521,31.412551176548003,24.793766467911855,23.036034532955714,0.6753599999992019,0.6753599999992019,0.6753599999992019,0.0,0.0,0.0
386,17,-0.15335422108005173,-3.094530691668287,0.08435471387408022,28.894412009155047,26.688409963074854,25.341905106516446,0.6755299999992012,0.6755299999992012,0.6755299999992012,0.0,0.0,0.0
387,76,2.4853903187951283,2.4853903187951283,-3.2460346150480355,29.224251744386397,29.25573513225505,23.43324159399459,0.6762899999991977,0.6762899999991977,0.6762899999991977,2.0,0.0,2.0
388,4,-0.2278619273056995,-0.2278619273056995,-12.971053122950785,29.53034272789955,26.686934113502502,26.787122771143913,0.6763299999991975,0.6763299999991975,0.6763299999991975,0.0,0.0,0.0
389,20,-2.71262396891388,-0.21262396891387988,0.21262396891387988,27.650367686152457,25.675126618146898,22.180699002742767,0.6765299999991966,0.6765299999991966,0.6765299999991966,0.0,0.0,0.0
390,20,-0.10426321879139919,-2.604263218791399,0.10426321879139919,35.12246799468994,32.25530518591404,29.72596824169159,0.6767299999991957,0.6767299999991957,0.6767299999991957,0.0,0.0,0.0
391,7,-0.2793514391569804,-7.4222085820141235,0.2793514391569804,40.78402403422764,31.66980469226837,34.47312032324927,0.6767999999991954,0.6767999999991954,0.6767999999991954,0.0,0.0,0.0
392,53,-0.15697800241275872,-0.15697800241275872,-0.8699589035847348,34.33433919245342,29.45703986005963,27.0010531449093,0.677329999999193,0.677329999999193,0.677329999999193,0.0,0.0,0.0
393,25,-2.1721114651519966,-0.17211146515199663,0.17211146515199663,27.63568273305893,27.469495141506194,23.915107378959657,0.6775799999991918,0.6775799999991918,0.6775799999991918,0.0,0.0,0.0
394,85,6.931194492537686,6.931194492537686,-7.532452886407745,36.155856541325065,33.92565394569846,29.488135837106142,0.678429999999188,0.678429999999188,0.678429999999188,2.0,4.0,6.0
395,32,-0.14723992556450033,-0.14723992556450033,-1.4600727584012436,34.33002440445125,31.457101956009865,28.824745692312717,0.6787499999991865,0.6787499999991865,0.6787499999991865,0.0,0.0,0.0
396,18,-2.9532599927886034,-0.17548221501082542,-0.4471934688506246,32.46399611896939,34.13097436229388,28.733915156788296,0.6789299999991857,0.6789299999991857,0.6789299999991857,0.0,0.0,0.0
397,9,5.482662320201025,11.03821787575658,-11.15028792665048,38.472181863254974,29.874274293581646,28.989677435821957,0.6790199999991853,0.6790199999991853,0.6790199999991853,0.0,1.0,1.0
398,3,-0.30265961100768224,-0.30265961100768224,-17.20957515513739,33.65751882394155,32.191758712132774,22.299108584721882,0.6790499999991851,0.6790499999991851,0.6790499999991851,0.0,0.0,0.0
399,75,-0.16639330043890171,-0.8330599671055684,0.16639330043890171,32.10911263624827,29.796606410741806,26.74590682387352,0.6797999999991817,0.6797999999991817,0.6797999999991817,0.0,0.0,0.0
400,144,-0.14737656231935098,-0.4945987845415732,0.12093526616501461,37.0438517116838,37.012971011714804,29.943440544936394,0.6812399999991752,0.6812399999991752,0.6812399999991752,0.0,0.0,0.0
401,47,-0.1360548858134652,-0.1360548858134652,-0.9849325223201015,32.73596645289279,33.08940727533178,25.683156655823932,0.681709999999173,0.681709999999173,0.681709999999173,0.0,0.0,0.0
402,5,-0.1611247960441466,-10.161124796044145,0.1611247960441466,51.970347785949706,39.59783603549003,37.121243023872374,0.6817599999991728,0.6817599999991728,0.6817599999991728,0.0,0.0,0.0
403,61,10.534609649938236,11.354281781085778,-12.192544059229972,35.78298156378699,33.799979430730225,28.4617713494379,0.68236999999917,0.68236999999917,0.68236999999917,2.0,5.0,7.0
404,35,1.3077158131037794,2.7362872416752078,-2.7362872416752078,36.79367639337267,32.54342256443841,27.47881089959826,0.6827199999991684,0.6827199999991684,0.6827199999991684,1.0,0.0,1.0
405,59,6.6885264354738165,5.841068808355172,-6.6885264354738165,36.35220418946218,31.986827003753792,26.74823007745258,0.6833099999991658,0.6833099999991658,0.6833099999991658,2.0,2.0,4.0
406,1,-0.19102520201591466,-50.191025202015915,0.19102520201591466,88.45606088638306,74.6706645488739,75.21119928359985,0.6833199999991657,0.6833199999991657,0.6833199999991657,0.0,0.0,0.0
407,15,-0.23026460718111885,-3.5635979405144522,0.23026460718111885,43.34201952616374,39.30958322286606,29.39326177040736,0.683469999999165,0.683469999999165,0.683469999999165,0.0,0.0,0.0
408,3,-0.3155445007047062,-16.98221116737137,0.3155445007047062,63.50061011314392,56.84887719154358,48.067594051361084,0.6834999999991649,0.6834999999991649,0.6834999999991649,0.0,0.0,0.0
409,119,1.5417654032113812,1.1215973359844904,-1.5417654032113812,40.17381325439245,37.37561169792624,31.29992396040123,0.6846899999991595,0.6846899999991595,0.6846899999991595,0.0,2.0,2.0
410,76,1.8414226042100725,2.4993173410521776,-2.4993173410521776,35.83286428843674,31.202643990516663,25.475074290444976,0.685449999999156,0.685449999999156,0.685449999999156,2.0,0.0,2.0
411,25,-0.23364186803065576,-2.233641868030656,0.22947050797183072,37.574143576622006,34.827518565654756,27.16113475561142,0.6856999999991549,0.6856999999991549,0.6856999999991549,0.0,0.0,0.0
412,74,3.912339851723421,3.236664176047745,-3.912339851723421,40.81590981016288,35.86705924006733,30.789490909592526,0.6864399999991515,0.6864399999991515,0.6864399999991515,0.0,3.0,3.0
413,9,-0.07577815247783173,-0.07577815247783173,-5.799501806572405,42.00229118929969,34.06158047252231,30.22776910993788,0.6865299999991511,0.6865299999991511,0.6865299999991511,0.0,0.0,0.0
414,41,-0.10000619969810469,-0.10000619969810469,-1.2171339524232019,38.09871064598968,36.179028702945246,25.95616872136186,0.6869399999991492,0.6869399999991492,0.6869399999991492,0.0,0.0,0.0
415,26,-0.23285343505307146,-0.23285343505307146,-1.7610136060028243,33.99089405169854,33.053961840959694,23.94709546290911,0.687199999999148,0.687199999999148,0.687199999999148,0.0,0.0,0.0
416,65,9.135774596759935,9.135774596759935,-9.96732666483583,33.894693786364336,36.07220266140424,27.33903502867772,0.6878499999991451,0.6878499999991451,0.6878499999991451,0.0,6.0,6.0
417,1,-0.21289970571255667,-0.21289970571255667,-50.82220070468295,89.19551515579224,33.29891037940979,32.2848504781723,0.687859999999145,0.687859999999145,0.687859999999145,0.0,0.0,0.0
418,110,-0.18312426546870209,-0.18312426546870209,-0.29129295779209474,39.4036546246572,35.73475363254547,30.1108869379217,0.68895999999914,0.68895999999914,0.68895999999914,0.0,0.0,0.0
419,69,4.226518400184156,4.226518400184156,-5.009031501294857,37.71957538352496,35.60027784800184,30.618340757446013,0.6896499999991369,0.6896499999991369,0.6896499999991369,3.0,0.0,3.0
420,97,-0.2167221000907101,-0.7321860176164833,0.19105554433597363,37.693660104397644,35.88426627756394,30.69473480655975,0.6906199999991325,0.6906199999991325,0.6906199999991325,0.0,0.0,0.0
421,2,-0.17623701021209134,-0.17623701021209134,-25.746591478692938,41.53063625097275,25.95253825187683,28.762242197990417,0.6906399999991324,0.6906399999991324,0.6906399999991324,0.0,0.0,0.0
422,49,10.09853519539243,9.078127032127123,-10.104693425414396,45.458468609926655,39.30793112577224,32.92144889490945,0.6911299999991302,0.6911299999991302,0.6911299999991302,2.0,3.0,5.0
423,17,-0.1740102350584126,-0.1740102350584126,-2.9041629490073175,40.93065633142696,37.816397060366235,28.577582334770877,0.6912999999991294,0.6912999999991294,0.6912999999991294,0.0,0.0,0.0
424,31,16.056693678068175,16.056693678068175,-17.762632799920777,41.06211800729075,38.72426445830253,32.598059784981515,0.691609999999128,0.691609999999128,0.691609999999128,0.0,5.0,5.0
425,40,17.387816793087445,17.387816793087445,-18.80071026247317,44.28994367420673,41.73935957849026,34.79675882160664,0.6920099999991262,0.6920099999991262,0.6920099999991262,0.0,7.0,7.0
426,89,5.504868604144075,5.504868604144075,-6.088392274790825,38.739021585898456,37.13447357663947,30.961824096990437,0.6928999999991221,0.6928999999991221,0.6928999999991221,4.0,1.0,5.0
427,31,-0.2590981228044536,-1.8720013486109053,0.2590981228044536,44.01040135275933,42.59619098324929,36.294892084214,0.6932099999991207,0.6932099999991207,0.6932099999991207,0.0,0.0,0.0
428,65,6.785225822395694,7.554456591626463,-7.554456591626463,42.676275090987865,39.47903720874053,34.90907943157049,0.6938599999991177,0.6938599999991177,0.6938599999991177,5.0,0.0,5.0
429,31,-1.7252577165582814,-0.11235449075182997,-0.06097483277071697,41.967089206941665,37.471374380973074,31.56620972387252,0.6941699999991163,0.6941699999991163,0.6941699999991163,0.0,0.0,0.0
430,84,-0.1507773257063768,-0.1507773257063768,-0.47161455537779823,40.69385353582246,36.102221250888846,32.07805065243017,0.6950099999991125,0.6950099999991125,0.6950099999991125,0.0,0.0,0.0
431,21,-2.5476636030409616,-0.16671122208858064,0.1275889364138575,39.28305699144091,37.67837753182366,31.608676067420415,0.6952199999991115,0.6952199999991115,0.6952199999991115,0.0,0.0,0.0
432,119,4.86234564218699,4.86234564218699,-5.313569032748336,43.818173579308166,39.23662338587416,33.60134154307742,0.6964099999991061,0.6964099999991061,0.6964099999991061,0.0,6.0,6.0
433,14,-0.16278105393047373,-0.16278105393047373,-3.6676423106337332,47.22063590799059,38.93169706208365,31.770508804491588,0.6965499999991055,0.6965499999991055,0.6965499999991055,0.0,0.0,0.0
434,83,1.6349995290853612,2.237409167639578,-2.237409167639578,42.564066123531525,42.02705454251852,34.26078601989401,0.6973799999991017,0.6973799999991017,0.6973799999991017,0.0,2.0,2.0
435,13,-4.177225470209028,-0.3310716240551819,0.3310716240551819,33.55423408288222,31.742542496094337,26.825319400200478,0.6975099999991011,0.6975099999991011,0.6975099999991011,0.0,0.0,0.0
436,36,-0.24143394801485327,-0.24143394801485327,-1.2066296194283048,48.98981750673718,45.1724939180745,37.71600769791338,0.6978699999990995,0.6978699999990995,0.6978699999990995,0.0,0.0,0.0
437,79,-0.7701123270264312,-0.13720093462136784,0.13720093462136784,47.209441624110255,41.44637502522408,34.23103981002976,0.6986599999990959,0.6986599999990959,0.6986599999990959,0.0,0.0,0.0
438,18,-3.0951603661102323,-0.3173825883324545,0.3173825883324545,50.06268113851547,40.39099721776115,38.134085542625854,0.6988399999990951,0.6988399999990951,0.6988399999990951,0.0,0.0,0.0
439,3,-0.1784239749874997,-16.845090641654167,0.1784239749874997,41.85944457848867,45.00857778390249,40.257197777430214,0.6988699999990949,0.6988699999990949,0.6988699999990949,0.0,0.0,0.0
