episode,steps,reward_0,reward_1,loss_0,loss_1,collisions_0,collisions_1,ou_theta_0,ou_theta_1,ou_mu_0,ou_mu_1,ou_sigma_0,ou_sigma_1,ou_dt_0,ou_dt_1,ou_x0_0,ou_x0_1
3489,11,-0.126553582978889,-45.52619382261829,2765.551768909801,2642.038027676669,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3490,14,-0.13417842861213852,-35.78606208491419,2376.229274204799,2468.4677450997488,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3491,8,-0.1742892952543951,-62.61948102791725,1524.8603210449219,10504.316120147705,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3492,5,-0.15017411762201657,-100.11471126709544,970.4977355957031,4505.270849609375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3493,6,-0.04865960274192627,-83.67811365442323,612.5202687581381,1584.5678100585938,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3494,15,-0.07279076776038533,-33.396176077777376,4026.4555155436196,3883.191617838542,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3495,15,-0.14157476586297305,-33.35732282721243,1934.7312113444011,2502.314172363281,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3496,7,-0.10844574686407708,-71.49760192426977,839.3019267490932,1279.2633231026787,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3497,16,-0.10189515390948843,-31.266794042330005,1848.3807172775269,2196.737480163574,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3498,14,-0.06381842551906872,-35.73625355969109,2754.438919067383,1952.4692557198662,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3499,22,-0.0683395226145709,-22.7800407220488,1660.0700954090464,3445.347722833807,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3500,19,-0.13521311810012043,-26.27172980806098,2825.4110717773438,5487.770221910979,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3501,20,49.94472457168624,-75.09691351826224,2617.785894012451,1610.084408569336,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3502,28,-0.0425349836607122,-17.955332795495174,3628.773367200579,3999.6162697928294,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3503,308,1.579289582468721,-3.2205461382930785,2238.7490769671153,3434.3428746012896,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3504,10,-0.10810170427917073,-50.04954226347992,1470.1229461669923,2712.6281707763674,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3505,53,9.378679308271328,-18.920756291369546,2177.604849761387,3934.049167848983,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3506,10,-0.13931621766995167,-50.01662514109834,3364.602975463867,8078.638653564453,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3507,6,-0.1130602836556426,-83.48492163936646,830.9170227050781,4039.7236124674478,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3508,3,-0.10424016932705799,-167.2133013430301,2450.9710083007812,5007.711405436198,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3509,17,-0.09432596231796174,-29.416696172892042,1715.872382668888,6010.5334688074445,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3510,10,-0.09886256802039659,-50.046819434637875,2784.4552612304688,10292.727420043946,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3511,39,-0.05048611446543854,-12.819346271416464,4085.608594845503,5552.385005070613,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3512,5,-0.16996750916212233,-100.24051012781112,2039.338427734375,7848.9115234375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3513,2,-0.08701888676824726,-250.81732769169238,4689.456207275391,625.0607299804688,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3514,16,-0.06474391417140284,-31.254938542937847,2012.920078277588,4272.074447631836,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3515,2,-0.08224106569429257,-250.64640885385163,5275.777938842773,2647.7982177734375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3516,11,-0.12336685389774787,-45.521841689902324,2616.540605024858,8557.384565873579,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3517,23,-0.0831502890434314,-21.854733172577138,3282.616610319718,4490.009725819464,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3518,13,-38.542898673990074,0.08136021245161376,4153.129892202524,2807.1552734375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3519,772,59.56166735023201,-60.20957467627213,3744.885204927909,8464.164972473303,93.0,93.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3520,24,-0.06118012033765533,-20.77215321299568,4846.455907185872,16152.88958231608,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3521,24,-0.042883523489121465,-20.790449809844212,3205.8077379862466,14526.27431233724,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3522,2,-250.2185112167355,0.2185112167354898,4140.0028076171875,2243.9532470703125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3523,19,52.584838325429466,-78.90062779911368,5774.934602436267,7870.550562808388,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3524,17,-29.453407166790505,0.041642460908151574,5218.572944192325,7567.140933766084,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3525,22,-22.758395290114592,0.03112256284186771,2439.000520185991,12085.199254816229,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3526,21,-23.834616929227177,0.012735646827018473,6416.336496988933,16326.91946265811,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3527,19,-26.34545287216941,0.029663398485196852,4290.2262348375825,12142.909243935033,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3528,19,26.275939033183644,-52.59172850686785,3045.636529219778,14914.110592490748,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3529,16,-31.314341952466638,0.064341952466638,5842.895496368408,6166.481876373291,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3530,21,-23.889123314201964,0.07959950467815306,3307.909169514974,7005.927344912574,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3531,23,-21.798610741413675,0.05948030663106524,3085.303139064623,9950.64294698964,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3532,3,-166.88276977793706,0.2161031112703838,3700.0768025716147,2959.544230143229,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3533,17,-29.444530062291047,0.032765356408696905,6277.153040268842,13847.450654871323,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3534,120,16.622440834653382,-20.78910750132005,3715.2080610911053,14049.748978169759,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3535,11,-45.51649578709374,0.06195033254828133,4367.045232599432,9783.971479936079,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3536,25,-0.03095388972009687,-19.969046110279905,3424.6785693359375,16025.161567382813,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3537,43,11.597102448726423,-23.238436940117676,5193.571522557459,12966.881719544877,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3538,14,-35.73723859387088,0.022952879585165755,5900.549144199917,9687.024239676339,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3539,3,-166.8498904027763,0.18322373610962348,6536.009348551433,7971.327311197917,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3540,16,-31.316963857029045,0.06696385702904287,3610.344796180725,16206.438095092773,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3541,1062,9.359727176775467,-9.890387164830557,4878.656259267344,15076.854430635096,21.0,21.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3542,31,-16.20245799876239,-0.17353024934445865,5471.412309215915,23720.779737903227,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3543,21,-23.895547761434294,0.08343778790875368,4502.00129045759,15999.265901111421,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3544,13,-38.532967755883995,0.045571221269208984,5188.0403724083535,15383.035452035758,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3545,7,-71.49278164351942,0.06421021494799843,6672.800851004465,8971.212123325893,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3546,11,-45.511234663913356,-0.1132259900804675,3485.0696355646305,7511.821932705966,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3547,4,-125.04418247340921,0.04418247340921071,4242.087600708008,10931.956420898438,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3548,14,-0.0979744916899038,-35.83133476583147,2180.478997366769,32139.700748988562,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3549,12,-41.763923251073614,0.09725658440695133,5389.689539591472,25389.013417561848,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3550,20,-25.068349954460984,-25.047533089053086,2043.3577392578125,9433.494155883789,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3551,18,111.0613692890924,-138.98515507583207,6486.410747951932,22822.838202582465,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3552,17,-0.08797832657418632,-29.508181529095094,3875.6367690142465,19028.91001263787,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3553,9,-0.16863701355814803,-55.88954537713059,4642.797939724393,19015.672946506078,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3554,6,-83.46877606220879,0.13544272887545153,5984.703908284505,15458.410725911459,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3555,13,-38.52831391717136,0.062612241494455,5441.087928185096,18778.07820012019,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3556,22,-22.80408730473746,-22.72428400024896,5913.0182550603695,14578.399569424715,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3557,10,-0.04767089807758111,-50.10787334071967,6005.334466552735,8392.103198242188,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3558,8,-62.6342010537877,-62.87155455757722,4753.639358520508,12823.815330505371,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3559,10,-0.14636648290072496,-50.23591488844277,5570.925842285156,14228.7345703125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3560,13,-38.585507791433194,-0.013406185815729233,5922.604381854718,23326.40861628606,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3561,7,-71.53117843341587,0.10260700484444053,887.8711547851562,28874.713448660714,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3562,9,-55.5916752391474,0.036119683591839834,4016.726823594835,6934.463202582465,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3563,8,-62.57532487869486,0.062063094963824644,6119.04264831543,18545.71646118164,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3564,10,-50.10213391599887,0.10213391599886842,2089.5726531982423,14902.658801269532,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3565,13,-38.58286706040372,-38.48599926793858,4083.7052260178784,12309.575627253605,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3566,11,-0.06124898143157722,-45.59570573620444,5006.575711337003,9633.161010742188,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3567,13,-38.53698621506104,0.0754477535225783,4314.313612717849,9092.59872671274,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3568,8,-0.11190942904329282,-62.72616787720237,3729.6619033813477,18813.714080810547,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3569,14,-0.06508779216686192,-35.84264620009192,4120.154462541853,13506.243085588727,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3570,10,-50.07897920464987,0.078979204649871,3491.3930755615233,6295.623522949219,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3571,15,-0.0886047013026413,-33.42729020907335,2430.933740234375,21903.784375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3572,2,-0.1900556118544225,-250.71635779797916,7015.227783203125,10622.51318359375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3573,16,-0.07585951321809872,-31.3926018697843,7333.843430519104,10368.375289916992,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3574,10,-0.07994120098285767,-50.20426822154107,7259.14365234375,19792.640270996093,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3575,20,-0.07826158804178333,-25.148866927104695,3184.020719909668,9482.161486816407,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3576,15,-0.08755109783448675,-33.56683393088543,6740.015417480468,12628.186263020832,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3577,15,-0.05491581857030837,-33.458984054102196,2961.787217203776,19875.305574544273,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3578,16,-0.057420149001634384,-31.326993979868526,6478.822738647461,13146.036964416504,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3579,15,-0.09247033878618557,-33.388868373184856,4141.677895100912,15181.823055013021,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3580,17,58.77578003605654,-88.283729855,6390.690004236558,22276.98517922794,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3581,17,-0.06007061830637069,-29.489693716562915,3892.022881002987,13170.930822035845,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3582,23,-0.07165161300115996,-21.78745013132825,5823.080255923064,11449.083071501358,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3583,12,-0.05599459646969785,-41.91251932063732,6237.38591003418,15048.427083333334,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3584,7,-0.14780234170660408,-71.62280982833481,9578.93252999442,19192.652204241072,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3585,21,-0.04890156130908905,-23.932089150036383,5977.64583623977,16945.258916945684,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3586,18,-0.05754839257239982,-27.89154200944669,5789.850706312392,17109.5326944987,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3587,26,-0.06250618148744112,-19.2855115408008,5910.452039278471,14331.057842548076,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3588,15,-0.054097687665605985,-33.459009701500904,4675.954618326823,33432.310807291666,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3589,9,-0.1037069271006845,-55.701218271094554,7641.0551520453555,13233.309027777777,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3590,16,-0.07099796012252828,-31.2636874985299,4396.457515716553,9486.495590209961,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3591,1,-0.14421742003679283,-500.8772447581453,6473.439453125,9149.2646484375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3592,7,-0.09975512608889714,-71.49188678415973,3493.00048828125,28001.831324986048,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3593,13,-0.05435178800942724,-38.536761443940286,5878.7900390625,12553.366041917066,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3594,15,33.269710847216956,-66.72608574418169,6755.551509602865,9809.132543945312,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3595,2,-250.0354483418033,0.03544834180330289,692.15869140625,2744.008544921875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3596,5,-0.08555505697176695,-100.3507402470631,3656.5731689453123,8708.904931640625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3597,1,-500.0464855832599,0.04648558325986871,1030.705322265625,1721.8697509765625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3598,10,-0.10856249768033847,-50.062610541674395,5468.924584960938,12859.385961914062,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3599,15,-0.055789135389067775,-33.41917359455379,6494.864961751302,10224.64307454427,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3600,16,-0.06450054490435957,-31.291065697080573,4652.471897125244,13844.860336303711,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3601,7,-0.09973694551232797,-71.68503753661233,5205.760829380581,22649.65762765067,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3602,8,-0.1409111515092421,-62.544743059604,5937.492832183838,10447.807495117188,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3603,5,-0.11068668544601157,-100.4170180800305,5029.335888671875,8103.878515625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3604,11,-0.04946239426686894,-45.53737779965611,4112.0713001598015,22921.26238458807,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3605,2,-0.16157956948244337,-250.38759685744483,936.9822082519531,29503.274658203125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3606,9,-0.12139675800865289,-55.80403764932329,14001.194342719184,21483.106825086805,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3607,11,-0.09943143708143726,-45.58955207412849,3829.2313065962358,11711.543934215199,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3608,16,-0.10699201506799509,-31.23345488516272,3999.3824348449707,8732.802276611328,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3609,13,-0.07875207788757578,-38.5234229108974,5885.854975773738,13214.477971003605,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3610,19,-0.057447213786028344,-26.343531918399584,6080.909224660773,10019.271227384868,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3611,6,-0.07361602640560885,-83.56224275593428,8715.936360677084,8150.169596354167,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3612,6,-0.09353748476043239,-83.59596771705965,6780.383646647136,16053.373372395834,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3613,9,-0.07467724827535059,-55.714805922373756,5864.636088053386,18517.074544270832,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3614,18,-0.056336879979042416,-27.82104162350779,5678.209811740451,24336.448486328125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3615,10,-0.09160971391840748,-50.09137594558905,7243.107385253907,11092.8357421875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3616,18,55.48510836646304,-83.36459319911296,7989.829121907552,28789.443522135418,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3617,12,-0.08199336461252854,-41.738625522839335,3529.9713389078775,13101.229400634766,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3618,13,-0.04682408497400345,-38.49907923625886,6697.112595778245,17501.043550931492,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
3619,14,-0.08978081065712076,-35.7216076033562,7643.633122035435,15706.06577845982,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
