episode,steps,reward_0,reward_1,loss_0,loss_1,collisions_0,collisions_1,ou_theta_0,ou_theta_1,ou_mu_0,ou_mu_1,ou_sigma_0,ou_sigma_1,ou_dt_0,ou_dt_1,ou_x0_0,ou_x0_1
123,5,-100.53610726310525,0.0,17498.7076171875,14161.135546875,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
124,6,-83.58749021004796,0.0,10072.314168294271,14255.75439453125,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
125,9,0.0,-55.73080185865369,15635.655436197916,12043.554321289062,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
126,8,0.0,-63.02496340162303,14922.919067382812,21870.86846923828,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
127,1,-501.15286989313387,0.0,13353.224609375,21122.4375,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
128,9,-0.06781566554253844,-55.68437492825456,21625.829698350695,18289.252766927082,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
129,9,-0.08031304401097475,-55.72966286853319,15937.519314236111,14386.906304253473,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
130,3,0.0,-167.15775312652053,11966.957356770834,10895.10302734375,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
131,6,-83.71347109672764,0.0,23074.776041666668,12214.520304361979,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
132,5,-0.16853052980499128,-100.21064355077594,12683.713623046875,14185.018115234376,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
133,6,-83.65934575013216,0.0,20142.50537109375,12802.251871744791,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
134,4,-0.19455816951051502,-125.2546071313656,12778.029541015625,14049.513977050781,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
135,5,-100.52025827497006,0.0,17039.0037109375,15138.6671875,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
136,1,0.0,-501.01078899472014,7304.1923828125,26996.970703125,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
137,4,-125.47876338688839,0.0,21051.01611328125,17050.91748046875,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
138,1,0.0,-501.09086536908455,34300.78125,37592.265625,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
139,6,-83.58232441235182,0.0,19289.197428385418,9550.26708984375,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
140,6,0.0,-83.69834610651218,15875.448486328125,15317.688639322916,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
141,8,-62.642305952376816,0.0,19046.450592041016,10401.58268737793,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
142,2,-250.95900620213166,-0.031104391021845035,20748.9765625,16457.41357421875,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
143,5,-100.21554054625648,0.0,23263.032421875,6222.744836425782,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
144,5,0.0,-100.40659309862781,29823.341015625,13998.71083984375,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
145,10,-50.17198670582307,-0.012037040353719108,18949.36611328125,13187.62392578125,10.0,10.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
146,7,0.0,-71.63110742846872,16207.763253348214,19443.475952148438,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
147,11,-45.636430144736075,0.0,14514.447798295454,10572.438548694958,11.0,11.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
148,6,0.0,-83.6153678679787,15268.207824707031,10357.399983723959,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
149,4,0.0,-125.5379782974404,19574.633056640625,11373.36946105957,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
150,4,-125.38361247616717,0.0,15724.854248046875,18381.920402526855,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
151,9,-55.72142590095624,0.0,16387.96275499132,17281.73171657986,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
152,1,-0.39561877459633576,-501.0213962172324,7506.21435546875,14250.45703125,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
153,4,-126.09556417940209,0.0,15527.004760742188,18370.31005859375,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
154,2,0.0,-251.1160374774019,15892.423828125,25149.603515625,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
155,4,0.0,-125.34743212497104,20856.244873046875,13783.380004882812,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
156,9,-55.7960083521178,0.0,17109.68576388889,18938.151529947918,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
157,4,-125.50529404385088,0.0,33089.912109375,20935.852783203125,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
158,6,-83.5064004550917,0.0,25009.82373046875,14179.634358723959,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
159,2,-250.75370789440223,0.0,16497.6845703125,10471.17626953125,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
160,8,0.0,-62.66972290471242,14457.689056396484,16831.8477935791,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
161,10,0.0,-50.20184944547627,16341.544897460937,15943.75740966797,10.0,10.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
162,5,0.0,-100.29140732756746,21722.19609375,19471.867578125,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
163,1,-501.1462946457614,0.0,26811.37109375,21863.595703125,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
164,5,0.0,-100.20159818697215,22538.705078125,9352.166040039063,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
165,2,0.0,-250.9628176042819,14457.05712890625,30932.89599609375,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
166,9,0.0,-55.83284541096665,19326.876003689234,15379.15757921007,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
167,12,-41.765427824068304,0.0,15882.52392578125,16969.749389648438,12.0,12.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
168,3,0.0,-167.14400093498077,24502.728515625,23385.02587890625,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
169,6,-83.5010028128451,-0.3418613343705836,14325.281412760416,23448.842122395832,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
170,3,0.0,-167.52217973127657,9735.7646484375,14882.4990234375,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
171,4,-125.39651342533001,0.0,27241.512939453125,19749.844665527344,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
172,15,-33.450915628356526,-33.44820340800718,20277.00703125,14782.296065266926,15.0,15.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
173,3,0.0,-167.15969095415383,18071.834309895832,11809.038411458334,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
174,3,-167.30534461993787,0.0,21938.3798828125,9557.789103190104,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
175,1,0.0,-501.06389495473127,19993.5078125,28606.0859375,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
176,4,-125.3519156744728,0.0,24302.81884765625,16816.97705078125,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
177,12,-41.773090191247896,-41.86734673336564,20310.941080729168,17142.35205078125,12.0,12.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
178,13,-0.19220810976154243,-38.556740478389855,17212.386249248797,15441.258929912861,13.0,13.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
179,4,0.0,-125.37407971445309,14960.0322265625,16185.920166015625,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
180,1,-501.0204393090603,0.0,18269.98046875,25780.84375,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
181,8,-62.781419651237826,0.0,22279.1982421875,16226.964782714844,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
182,3,-167.01151041397705,0.0,19994.276692708332,16828.931884765625,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
183,7,0.0,-72.01281790470021,22456.543805803572,16398.878069196428,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
184,5,-100.39728917740054,0.0,22406.1033203125,15803.175927734375,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
185,2,-250.93541728299164,0.0,20137.947265625,20803.578125,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
186,10,0.0,-50.17716165527677,20934.2287109375,14474.542553710937,10.0,10.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
187,12,-41.77885323943412,-41.761109855520594,14827.747965494791,16758.324768066406,15.0,15.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
188,5,0.0,-100.20789982891942,16417.27734375,15697.7021484375,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
189,6,-83.59491277050259,0.0,24753.380045572918,13682.364420572916,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
190,1,-0.002692083526965039,-501.08995907641884,7386.765625,7582.69482421875,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
191,3,-167.14271773612606,0.0,20460.866048177082,21202.764973958332,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
192,2,0.0,-251.14339564550733,13571.17822265625,3525.3049926757812,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
193,1,-501.071866678479,0.0,23955.05859375,23431.736328125,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
194,6,-83.71224532939132,0.0,25530.008138020832,17774.152018229168,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
195,7,0.0,-71.5785867586018,17215.530691964286,14879.960954938617,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
196,3,-167.00939134456016,-167.37843770892025,17919.017578125,26072.237426757812,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
197,4,-125.25441763311404,0.0,11668.047607421875,19184.492645263672,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
198,2,-0.05127294878770172,-250.51120270626618,8141.8145751953125,11304.91162109375,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
199,7,0.0,-71.6770169880991,16406.11434500558,14386.102129255023,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
200,10,-50.18640598391343,0.0,20724.09638671875,19144.179248046876,10.0,10.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
201,7,-71.63853804647155,0.0,16948.452741350447,12605.647077287946,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
202,5,-100.39561323260537,0.0,17301.88916015625,21905.731640625,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
203,12,-41.843043347755454,0.0,20948.548828125,15071.978210449219,12.0,12.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
204,1,-501.036865311292,-0.651081603766196,8154.45263671875,6159.41748046875,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
205,7,0.0,-71.60627120124738,17885.34493582589,25040.621023995536,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
206,4,-125.39655176463738,0.0,12539.447875976562,16400.6259765625,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
207,9,-55.70104591824045,-0.02227817391826339,21049.850206163195,18609.054796006945,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
208,1,-501.0969020508688,0.0,38758.91796875,13581.3271484375,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
209,5,-100.35297454179324,0.0,17648.9673828125,24229.08984375,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
210,1,-0.1340129441457849,-501.23187036720503,23636.09765625,10434.8515625,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
211,2,0.0,-250.75915409967953,16624.9853515625,23019.037109375,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
212,2,-251.6900822755165,0.0,20273.2861328125,11966.86865234375,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
213,5,-100.25747371184985,0.0,13829.975390625,20903.292578125,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
214,1,-501.09638703554236,0.0,32679.84765625,22574.544921875,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
215,2,0.0,-250.70850861594693,10236.50830078125,14549.935546875,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
216,11,-45.599943779610676,-0.1378855873136101,17867.045942826706,17056.849254261364,11.0,11.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
217,7,-71.60664273601522,0.0,17695.484514508928,14747.437430245536,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
218,3,-0.003843265095142175,-167.31527893263726,23275.186848958332,23252.85546875,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
219,2,0.0,-251.13366991946535,14680.44873046875,10245.732177734375,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
220,7,-71.60449797805732,-0.069576009605014,23505.658761160714,14472.075474330357,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
221,5,-100.77658964401627,0.0,17408.980078125,11104.86474609375,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
222,14,-35.841632393260674,-0.025111437568458968,21559.643903459822,15783.409075055804,14.0,14.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
223,2,-251.09794719151637,0.0,11902.1875,13562.535888671875,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
224,8,-62.79748390051422,0.0,20604.060180664062,10454.579284667969,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
225,3,0.0,-167.11284138323776,15076.660319010416,17587.493896484375,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
226,4,-125.41559080393182,-0.4914913547248581,28400.521850585938,20738.519897460938,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
227,10,-50.14924673219491,-0.5654021733235484,16331.2275390625,11850.209594726562,10.0,10.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
228,9,0.0,-55.800703215668506,20351.401909722223,15784.450642903646,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
229,2,-250.81558574113285,0.0,19930.29443359375,4392.126220703125,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
230,2,0.0,-250.50955975021728,26308.15673828125,17587.02685546875,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
231,7,0.0,-71.61890853990963,19746.332589285714,14669.405691964286,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
232,6,-83.50494331838253,0.0,21850.0634765625,19391.059244791668,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
233,9,-55.76018428713184,0.0,22570.403862847223,14087.65882703993,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
234,11,-45.60488579378845,0.0,21785.084605823864,16446.705033735794,11.0,11.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
235,4,0.0,-125.43996175960824,17950.049072265625,17191.19482421875,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
236,6,-83.57032183635182,0.0,25129.694010416668,21880.317220052082,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
237,3,-167.09438887937026,0.0,17198.863932291668,21895.775390625,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
238,7,-0.08326493751969334,-71.63472700489272,22612.98018973214,12405.456368582589,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
239,10,0.0,-50.10159837578412,21823.24365234375,16858.406396484374,10.0,10.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
240,5,-100.35113798201998,0.0,16664.7857421875,14916.5458984375,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
241,1,-0.42993648841410326,-501.1584342528034,43565.3515625,18689.197265625,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
242,12,-41.82876546456476,-41.76282647560317,16986.24727376302,21254.45654296875,12.0,12.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
243,11,-0.021239319502415702,-45.619647776804975,26973.819247159092,20555.50019975142,11.0,11.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
244,3,-167.20143561948973,0.0,14058.214192708334,14715.576171875,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
245,2,-250.94101837628975,0.0,15896.40283203125,15938.974609375,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
246,3,0.0,-167.3825539151835,22656.4990234375,17385.276041666668,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
247,1,-501.09394954426386,0.0,12678.19140625,8016.5927734375,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
248,2,0.0,-250.62931087540872,22426.853515625,8756.821044921875,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
249,4,-125.25817690582771,0.0,35935.6123046875,22681.671142578125,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
250,6,-0.14946586025305444,-83.61973094183259,20016.88720703125,15561.399536132812,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
251,15,-0.056045958795992425,-33.4264216767609,19166.3232421875,18471.742220052085,15.0,15.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
252,7,-71.68654512188843,0.0,23868.20926339286,19859.435546875,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
253,6,0.0,-83.61401311027159,13308.760904947916,15646.1494140625,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
254,3,0.0,-167.41506881104664,9528.905924479166,15517.373697916666,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
255,8,-62.711143575211786,0.0,22407.684814453125,15844.045516967773,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
256,2,-251.37434981332686,0.0,13139.5341796875,21121.92578125,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
257,1,-0.8401806189863914,-501.0308393371572,17085.212890625,1501.443115234375,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
258,6,-83.62198250598628,0.0,28989.431966145832,21477.744466145832,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
259,2,-250.95570786551426,0.0,9324.71435546875,21079.94921875,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
260,9,0.0,-55.724285197248946,27495.890625,16298.911187065973,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
261,2,0.0,-250.75349447815557,15542.10986328125,22436.64453125,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
