episode,steps,reward_0,reward_1,loss_0,loss_1,collisions_0,collisions_1,ou_theta_0,ou_theta_1,ou_mu_0,ou_mu_1,ou_sigma_0,ou_sigma_1,ou_dt_0,ou_dt_1,ou_x0_0,ou_x0_1
4281,98,132.61923965279067,-137.77162080898285,56522.117885044645,97078.80652104592,26.0,26.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4282,2,-0.11850768666097411,-250.74280921995248,52835.826171875,65195.775390625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4283,35,99.9649079575056,-114.33275553140955,59430.1578125,100632.24765625,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4284,19,26.26332295585083,-52.649370600864906,56800.35690789474,88954.82277960527,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4285,35,128.54338398943915,-142.9530160186961,58141.18761160714,95560.77466517857,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4286,62,161.25969147226846,-169.51030446067435,54440.379000756046,110254.87436995968,20.0,20.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4287,50,379.9881959069224,-390.04542803676,59342.8434375,98991.77875,38.0,38.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4288,10,-0.023957750126032806,-100.18791356448658,53323.3537109375,78572.8984375,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4289,24,124.97913551383584,-145.8967120700298,54949.546630859375,93498.46354166667,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4290,21,23.745978489210657,-47.78647795510404,61512.42689732143,94650.85342261905,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4291,19,26.257489722377944,-52.69905777637073,52671.50709292763,82789.07175164473,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4292,15,299.98665270901796,-333.557070924305,56741.27747395833,98515.5328125,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4293,30,149.98094962751617,-166.80525095660005,49444.21985677083,103026.2671875,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4294,31,112.85172639764654,-129.03381661265917,52213.97838961693,90866.49609375,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4295,1563,306.7693365954687,-307.09068027721514,56473.2578481136,96794.3671875,960.0,960.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4296,8,-0.09720922293983313,-62.6398925211427,62551.94189453125,96503.2412109375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4297,13,76.88925374204011,-153.96944714461523,56316.60471754808,95112.31400240384,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4298,7,-0.09116441522649972,-71.56673181648281,58000.247767857145,77515.69754464286,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4299,320,131.21857909790694,-132.78107909790694,56989.53080444336,91905.23243408203,85.0,85.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4300,2,-250.04186814558707,0.04186814558708764,44825.39453125,43478.921875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4301,10,-0.08223912455883545,-50.23957162500542,60049.444140625,122000.16328125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4302,20,-0.05216235786705283,-24.947837642132946,54374.3984375,93643.253515625,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4303,4,-125.17212743696679,0.17212743696678784,71283.26171875,86019.3671875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4304,30,-16.726906873845348,0.06024020717867991,59789.0697265625,92382.612109375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4305,21,-0.07185078794549327,-23.737673021578317,54347.07654389881,97098.94326636905,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4306,1,-500.03615484366657,0.036154843666571894,39399.46875,50962.171875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4307,863,117.00927543166729,-117.59659485603353,56605.57442469945,89093.97764430041,202.0,202.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4308,16,-0.05296501599176028,-31.31549544527782,54017.21728515625,78390.724609375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4309,233,281.1023704379146,-283.2582121561324,56675.19892536212,86477.14800160944,131.0,131.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4310,1772,222.04993432835278,-222.33645330888368,57505.010102902794,87406.1322173039,787.0,787.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4311,22,45.43099881231022,-68.2058215173761,62891.730646306816,81678.77982954546,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4312,31,16.077877006951592,-32.25297605595592,52786.37386592742,75387.96005544355,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4313,25,19.952504104883964,-39.99983368906074,56394.31984375,83080.40578125,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4314,11,-0.06733662635511994,-45.534531310069546,65493.77574573864,87451.85617897728,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4315,24,41.64253936170058,-62.57351141011058,60664.49959309896,79120.19596354167,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4316,22,22.678860560204416,-45.4881236088456,55313.85387073864,76685.31871448863,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4317,26,19.19145957508488,-38.49404211436091,56728.159630408656,84599.58713942308,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4318,26,38.41143712254085,-57.72015870407266,53374.61778846154,98281.375,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4319,27,129.61198436621686,-148.22391754486915,57443.8314525463,81330.5535300926,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4320,25,179.963224025952,-200.04330602193303,59034.65671875,78985.40453125,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4321,112,285.6967348245812,-290.18672160356743,56716.07263183594,79238.00669642857,64.0,64.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4322,22,45.40855484669397,-68.20039151844013,64161.420454545456,83968.51136363637,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4323,12,333.3232630067389,-375.1843510611233,59833.0009765625,89246.85416666667,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4324,23,130.39258371044698,-152.25330711497355,62591.33016304348,90762.01834239131,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4325,14,-0.02907138595965073,-35.831531858983666,60871.650669642855,75470.39871651786,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4326,20,-0.05009273345506521,-25.05743459945549,57599.79345703125,75432.7455078125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4327,11,-0.04515946348691125,-45.629101763762684,68866.92507102272,88387.27556818182,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4328,17,58.783428388588014,-88.32140795081774,55283.314453125,75382.88258272059,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4329,21,23.754364525541245,-47.69488917576615,59964.24609375,88221.90643601191,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4330,4,-0.021321700708760473,-125.52645356827142,75828.6826171875,105494.55078125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4331,19,52.599141101717784,-79.03849807445407,66809.92393092105,85922.86821546052,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4332,9,-0.04105766701742249,-55.63750777319007,65570.15798611111,93423.93055555556,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4333,7,-0.0558439626042441,-71.63402583241292,50166.34095982143,79761.78738839286,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4334,20,-0.03329159477774668,-50.11255747746085,58525.12109375,88460.984375,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4335,7,-0.053675231418651735,-71.59671697860172,59022.63783482143,75716.10658482143,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4336,9,-0.12877908477966046,-55.638289283663326,63305.50954861111,83236.82118055556,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4337,14,-0.0812328332557628,-35.77462800448812,57256.72963169643,85363.74553571429,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4338,5,199.97604834927552,-300.4112322436383,70005.4109375,94373.7828125,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4339,14,107.12849684196563,-142.9572734795873,72549.41489955357,78112.4609375,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4340,18,-0.04998886233071059,-27.829500447569572,58381.38302951389,81015.42296006944,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4341,24,62.44354128323814,-83.3741736319451,60652.227864583336,84117.11979166667,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4342,19,78.91134414289442,-105.29552035771067,62277.60259046053,81358.88404605263,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4343,18,27.732448542464386,-55.569161009730216,53708.22113715278,74307.22482638889,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4344,11,45.436170870070036,-91.03786005756896,57830.271306818184,73145.64701704546,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4345,4,-0.09274827550614267,-125.36894450809852,66588.0361328125,85130.07421875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4346,15,-0.07970999923534347,-33.38113066690216,63222.27265625,82030.78072916667,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4347,12,-0.08429563800412056,-41.67560286705697,61386.07763671875,76677.63411458333,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4348,3,-0.05496210256283171,-167.36787668080203,62049.569010416664,70817.08072916667,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4349,22,45.40145901442013,-68.1993134903566,54808.38938210227,69658.11940696022,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4350,14,-35.797760393294496,-35.82590389258851,61254.70814732143,81216.17410714286,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4351,13,38.42430909208994,-76.9834842157651,66636.10306490384,89396.31280048077,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4352,10,-0.05708889095558044,-50.152809428095736,59725.6013671875,82001.98125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4353,17,-0.05628728283009617,-29.454598956900288,60197.815257352944,78822.5643382353,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4354,14,-0.04512208190644946,-35.80529590695397,62907.68024553572,81428.55943080357,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4355,21,23.75571334509696,-47.63933235652799,59528.44447544643,78875.40959821429,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4356,12,-0.08989077253568767,-41.719665689131695,60166.184244791664,72151.42122395833,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4357,20,-0.06442464009181353,-25.009889120633044,67973.6162109375,85473.6517578125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4358,20,-0.035407699027103945,-50.08063603534115,61306.6732421875,80738.3947265625,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4359,3,-0.12661431639365647,-167.25271641083688,50798.845052083336,87526.37760416667,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4360,8,-0.13259884572952949,-62.58450571791368,66077.96142578125,84081.609375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4361,23,21.668660072713454,-43.49997760910351,65001.865828804344,93954.7734375,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4362,6,-0.06408315492403692,-83.4631219740542,71577.63606770833,95887.11067708333,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4363,3,-0.11702373435320383,-166.88900951098552,53363.576822916664,65724.96354166667,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4364,3,-0.10063273848352411,-167.12043730214353,74186.47135416667,91953.33072916667,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4365,2,-0.06831646937041916,-250.52865989443433,68507.58203125,104164.8203125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4366,9,111.0560454026035,-167.01280853956257,64990.87543402778,78491.59505208333,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4367,20,-0.03387934233108248,-25.077813906434077,59534.256640625,76702.565625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4368,20,-25.059164140599464,-25.059280817203945,65679.3455078125,77032.277734375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4369,14,-35.77691365227648,-35.82825436474359,68532.30412946429,83082.56026785714,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4370,10,-0.04733693008180664,-50.0880195676042,60724.95078125,76221.540625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4371,13,76.87812207587059,-115.45841636795785,56889.41871995192,72779.47385817308,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4372,16,93.71276120205424,-125.02833664184845,59318.834228515625,89513.65600585938,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4373,18,-0.06453546455264346,-27.82475283544688,59800.393229166664,75157.52560763889,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4374,15,-0.022906773229782147,-33.41353283711986,73274.415625,98062.34270833334,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4375,21,-0.044813515264149284,-47.64583885736042,58769.47265625,72654.33296130953,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4376,16,31.21679630292602,-62.554195275499595,59781.48034667969,83159.24072265625,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4377,19,-0.04684692720718954,-26.36797547805456,65057.11554276316,75635.12458881579,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4378,9,55.51801120277687,-111.26092534830339,62053.73611111111,84049.88541666667,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4379,18,-0.05543092399903877,-27.805460902696968,76521.4609375,89778.75065104167,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4380,14,-0.03603100125765069,-35.823649840279344,72789.55831473214,73699.16880580357,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4381,3,-0.03682560853353397,-167.34035109161184,48695.451822916664,57106.768229166664,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4382,13,76.87514329259923,-115.56048132716629,62178.92848557692,96170.02554086539,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4383,19,26.279543886813148,-52.686970270079186,70180.20415296052,89134.03310032895,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4384,8,-0.09131548033574796,-62.545240353657455,63116.647216796875,78233.01806640625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4385,9,-0.043698806076071045,-55.66686068652593,67873.65017361111,89456.79427083333,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4386,2,-0.054269652008794085,-251.0943823875075,71893.89453125,64258.73046875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4387,11,-0.04545001625668144,-45.519441326976505,73247.30610795454,91029.86079545454,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4388,16,-0.0539604567184915,-31.315996702464272,66417.23303222656,88488.08081054688,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4389,20,-0.06953052446467285,-24.999632922150248,59156.01875,74346.7119140625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4390,11,-0.07691612336528503,-45.52640906256156,63618.03799715909,81697.52698863637,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4391,29,34.41987021017599,-51.773197050128225,66484.53987068965,84950.6741648707,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4392,12,-0.05533667552345092,-41.82454729155018,71504.78483072917,124232.80891927083,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4393,15,33.284975214189004,-66.69259983651831,70320.07630208334,91318.428125,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4394,18,83.29523577729928,-111.17643784763924,54884.578125,76205.46050347222,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4395,20,99.9571467366908,-125.0781087559036,60447.7326171875,78947.3669921875,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4396,15,33.29290339384139,-66.71815823379356,64378.19739583333,86932.64505208333,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4397,19,-26.354150099413868,-26.387416733130078,73045.1130756579,84105.48951480263,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4398,25,59.94349047518768,-80.03447236723599,67023.33734375,78881.7875,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4399,33,45.41843298507802,-60.58645882952769,64663.484552556816,77530.96827651515,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4400,24,124.98511185802448,-166.7229161658885,70596.1806640625,82662.71761067708,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4401,125,167.97879184006445,-171.99918561689694,67375.40603125,80387.07825,42.0,42.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4402,8,-0.07043273155544506,-62.557803921470146,52641.64794921875,75038.68701171875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4403,5,-0.1469701891322284,-100.09429643592601,85025.684375,90309.42109375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4404,22,90.88873317802738,-113.66196352796169,59574.490234375,75923.11044034091,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4405,23,108.66118442148307,-130.47263563644555,63675.80842391304,80304.95923913043,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4406,422,123.20218160132244,-124.39522299585356,67091.17833604857,84184.34345379147,104.0,104.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4407,1,-0.12549763207024367,-500.8951957160968,55586.23828125,97696.1640625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4408,44,113.60251608813404,-125.02426182557491,67992.17320667613,83602.8251953125,10.0,10.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4409,111,144.1255223383685,-148.65210348658883,67614.67111838401,82408.83736275337,32.0,32.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4410,30,16.610045323619023,-33.3153492495704,64521.122395833336,74259.55950520834,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4411,21,23.760816644811072,-47.64377539624481,64817.48586309524,79429.82012648809,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4412,17,-0.037975590620215584,-59.04657421723937,70062.95151654411,79519.31755514706,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
4413,62,96.74947549461037,-104.95973948897493,67242.62166078629,85347.22820060483,12.0,12.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
