episode,steps,reward_0,reward_1,loss_0,loss_1,eps_greedy_0,eps_greedy_1,collisions_0,collisions_1
385,825,0.0,-0.07954911216121202,0.13406764869422963,0.2182206380247336,0.9000099999981795,0.9000099999981795,825.0,825.0
386,491,-0.10594927798594159,-0.0219947585641841,0.0922506387562912,0.18337763005833457,0.9000099999981795,0.9000099999981795,491.0,491.0
387,804,-0.003153561477592507,-0.07072852376175917,0.1058046489621545,0.18904641400750458,0.9000099999981795,0.9000099999981795,804.0,804.0
388,424,-0.15503219053385758,-0.01960978509107116,0.09404218583757647,0.16953322687323583,0.9000099999981795,0.9000099999981795,426.0,426.0
389,771,-0.00015674315325017323,-0.07315660821072313,0.13932456813144,0.1445252519066478,0.9000099999981795,0.9000099999981795,778.0,778.0
390,95,0.0,-0.607602349812808,0.07839680648604898,0.09522749024786448,0.9000099999981795,0.9000099999981795,97.0,97.0
391,21,0.0,-2.4915928866586707,0.2217185755836822,0.2360815096624373,0.9000099999981795,0.9000099999981795,22.0,22.0
392,705,-0.08132508603143787,-0.006971660751226057,0.09511413668663776,0.2510692787688582,0.9000099999981795,0.9000099999981795,708.0,708.0
393,1427,-0.0013006283593458181,-0.07859363562403582,0.03916651993580329,0.19699085818635614,0.9000099999981795,0.9000099999981795,1433.0,1433.0
394,194,-0.27230410742885836,-0.019144194195805347,0.02148690164859104,0.2947883369459905,0.9000099999981795,0.9000099999981795,196.0,196.0
395,11,-4.6656463291276,0.0,0.010472479286942293,0.05174181040969084,0.9000099999981795,0.9000099999981795,11.0,11.0
396,234,-0.26900558621162196,-0.005920543254226532,0.10694484225646932,0.19969782925660634,0.9000099999981795,0.9000099999981795,237.0,237.0
397,286,-0.20860317288073382,0.0,0.08076694828944143,0.15602366669287487,0.9000099999981795,0.9000099999981795,286.0,286.0
398,2403,-0.002866163598138851,-0.024142918221432854,0.08106902761058223,0.16689462577410122,0.9000099999981795,0.9000099999981795,2420.0,2420.0
399,193,-0.26427573060022697,-0.002137490839696585,0.05829705856288084,0.15559095917890872,0.9000099999981795,0.9000099999981795,193.0,193.0
400,71,0.0,-0.7538292038447866,0.08743838581148351,0.13665392590706354,0.9000099999981795,0.9000099999981795,71.0,71.0
401,766,-0.0004577459556237446,-0.0745388927984208,0.10264301546812075,0.21947749360697344,0.9000099999981795,0.9000099999981795,768.0,768.0
402,30,0.0,-1.7177684185771176,0.025972456174592175,0.2115520917577669,0.9000099999981795,0.9000099999981795,30.0,30.0
403,1554,-0.0017719167343399579,-0.04447112564185289,0.07908585553217506,0.3199228649450157,0.9000099999981795,0.9000099999981795,1564.0,1564.0
404,2230,0.0,-0.026140006447848564,0.05720412796285581,0.27391723664675843,0.9000099999981795,0.9000099999981795,2243.0,2243.0
405,8,0.0,-6.488661740942167,0.01746889566129539,0.08283124322770163,0.9000099999981795,0.9000099999981795,8.0,8.0
406,27,-1.984202548794965,-0.017510916940423553,0.016678030846243794,0.09358968892289947,0.9000099999981795,0.9000099999981795,27.0,27.0
407,1523,-0.00074050765715064,-0.03666329571301929,0.09030235272354514,0.2660224250848304,0.9000099999981795,0.9000099999981795,1525.0,1525.0
408,13,-3.974995040909936,0.0,0.012005835433508484,0.05382665460750174,0.9000099999981795,0.9000099999981795,13.0,13.0
409,171,-0.3756101007285052,0.0,0.1931715867094415,0.22371607231948393,0.9000099999981795,0.9000099999981795,171.0,171.0
410,20,-0.07698097357434025,-2.5835382663198594,0.19279526025638916,0.4554939228692092,0.9000099999981795,0.9000099999981795,20.0,20.0
411,72,-0.7335267566679514,0.0,0.014339885392271552,0.2709876815206371,0.9000099999981795,0.9000099999981795,72.0,72.0
412,4,-13.047660927537867,0.0,0.01980071320576826,0.038307267357595265,0.9000099999981795,0.9000099999981795,4.0,4.0
413,95,0.0,-0.5746053912303655,0.25761816238243085,0.45301155357768663,0.9000099999981795,0.9000099999981795,96.0,96.0
414,4,0.0,-13.027106038135605,0.012227272527525201,0.2040275294566527,0.9000099999981795,0.9000099999981795,4.0,4.0
415,91,-0.6040173510851964,-0.00029726791408398893,0.26364073698961554,0.23791901645209682,0.9000099999981795,0.9000099999981795,91.0,91.0
416,192,-0.009555291939358813,-0.28452304087133534,0.27839092115012437,0.24242183833788053,0.9000099999981795,0.9000099999981795,195.0,195.0
417,1079,-0.0034497916330259236,-0.049772774967102404,0.2038425005877926,0.32533009579440575,0.9000099999981795,0.9000099999981795,1081.0,1081.0
418,25,-2.274559250379846,0.0,0.055553492513718085,0.5385353700071573,0.9000099999981795,0.9000099999981795,25.0,25.0
419,64,-0.8178184426506765,0.0,0.11417445373672308,0.24825336997309932,0.9000099999981795,0.9000099999981795,69.0,69.0
420,572,-0.007507143727145166,-0.09366808215324438,0.19889914031293962,0.31943409836938985,0.9000099999981795,0.9000099999981795,577.0,577.0
421,67,0.0,-0.7757178882404884,0.12492265957086209,0.42108175527554614,0.9000099999981795,0.9000099999981795,67.0,67.0
422,379,-0.14296052419626884,0.0,0.16158894364741117,0.3237814475803103,0.9000099999981795,0.9000099999981795,382.0,382.0
423,1137,-0.04494282214063138,0.0,0.18476219147069237,0.24140362890562977,0.9000099999981795,0.9000099999981795,1145.0,1145.0
424,824,-0.06954547172107814,-0.0027517080881600963,0.20755239923305763,0.1745620963564346,0.9000099999981795,0.9000099999981795,827.0,827.0
425,85,-0.6132931480603677,0.0,0.5054592602571253,0.16662657623699703,0.9000099999981795,0.9000099999981795,85.0,85.0
426,1,0.0,-51.05257293820884,0.03714402299374342,0.03167841932736337,0.9000099999981795,0.9000099999981795,1.0,1.0
427,192,0.0,-0.27336345546942525,0.3192519628670804,0.1630735122865493,0.9000099999981795,0.9000099999981795,195.0,195.0
428,262,-0.19725877711841214,0.0,0.3096227000955357,0.20780591102528478,0.9000099999981795,0.9000099999981795,265.0,265.0
429,10,0.0,-5.187763500409747,0.05427311344537884,0.6899223090149462,0.9000099999981795,0.9000099999981795,10.0,10.0
430,187,-0.289652415233727,0.0,0.31182636907056505,0.30433522906953736,0.9000099999981795,0.9000099999981795,188.0,188.0
431,1,-51.076626025330945,-0.2433399493653654,0.017032310599461198,0.06078305817209184,0.9000099999981795,0.9000099999981795,1.0,1.0
432,80,0.0,-0.6651960334063127,0.32407287950918545,0.22314616987569025,0.9000099999981795,0.9000099999981795,80.0,80.0
433,286,-0.18054849671816706,-0.016603797005645977,0.44434688329839933,0.2775038324180059,0.9000099999981795,0.9000099999981795,287.0,287.0
434,251,-0.21336522146582157,-0.002523857752189629,0.46756206988125104,0.2578811292194268,0.9000099999981795,0.9000099999981795,251.0,251.0
435,237,0.0,-0.22236384572458234,0.5372226511502544,0.3336235031113225,0.9000099999981795,0.9000099999981795,237.0,237.0
436,514,0.0,-0.10809635577766517,0.44837866518972624,0.23078486165584425,0.9000099999981795,0.9000099999981795,524.0,524.0
437,1307,-0.04045018998368885,-0.010554054466490104,0.3104459238177174,0.23591359971419287,0.9000099999981795,0.9000099999981795,1309.0,1309.0
438,38,-1.3666250051539715,0.0,0.3234461582737583,0.16912601816492448,0.9000099999981795,0.9000099999981795,38.0,38.0
439,942,0.0,-0.06253728178211215,0.39796244568238925,0.18369114411821305,0.9000099999981795,0.9000099999981795,944.0,944.0
440,255,-0.210014286630302,-0.00983751231095275,0.3662349359431377,0.19330971375536904,0.9000099999981795,0.9000099999981795,255.0,255.0
441,25,0.0,-2.178520970643806,0.19596343245357276,0.21229287096299232,0.9000099999981795,0.9000099999981795,25.0,25.0
442,565,-0.09749180649513343,-0.0005061013781357108,0.31513647272713086,0.22305523793654006,0.9000099999981795,0.9000099999981795,565.0,565.0
443,2572,0.0,-0.028537122595709355,0.2853864845529412,0.11621189182962785,0.9000099999981795,0.9000099999981795,2575.0,2575.0
444,293,0.0,-0.18744936177588886,0.14193267257941358,0.09935626753489885,0.9000099999981795,0.9000099999981795,294.0,294.0
445,809,0.0,-0.07888003315419734,0.11803522614079524,0.13207479404196043,0.9000099999981795,0.9000099999981795,811.0,811.0
446,4,0.0,-13.220057388522982,0.017950355249922723,0.015507493255427107,0.9000099999981795,0.9000099999981795,4.0,4.0
447,587,0.0,-0.15900442624554695,0.08459680510541659,0.23308492149206536,0.9000099999981795,0.9000099999981795,588.0,588.0
448,46,-0.007839542602384175,-1.2960071022024653,0.11080013261981429,0.22016074128939933,0.9000099999981795,0.9000099999981795,47.0,47.0
449,964,-0.0005683745026971558,-0.0613247416338994,0.07096395490690341,0.2397390200944397,0.9000099999981795,0.9000099999981795,970.0,970.0
450,1896,-0.028740934056252273,-0.0060895215995084625,0.026801481511662315,0.291103610912837,0.9000099999981795,0.9000099999981795,1919.0,1919.0
451,1475,-0.0006496324548283932,-0.04288296440916071,0.05137102446240625,0.1710830844065443,0.9000099999981795,0.9000099999981795,1478.0,1478.0
452,1772,-1.018602491260277e-05,-0.05627118560587262,0.02932611965899377,0.1649588151385471,0.9000099999981795,0.9000099999981795,1780.0,1780.0
453,875,0.0,-0.08702592740338579,0.008044362456047175,0.17190781703598,0.9000099999981795,0.9000099999981795,877.0,877.0
454,94,-0.00396334228157347,-0.5550985038110013,0.007370863325319233,0.26860249166852457,0.9000099999981795,0.9000099999981795,94.0,94.0
455,368,-0.15278789755324554,-0.013624481701979257,0.013683093063066379,0.370139898551671,0.9000099999981795,0.9000099999981795,371.0,371.0
456,290,0.0,-0.2070199374457915,0.021922299899120718,0.27656469961792907,0.9000099999981795,0.9000099999981795,290.0,290.0
457,207,0.0,-0.26394054961857744,0.008434920520021873,0.2872528736114025,0.9000099999981795,0.9000099999981795,207.0,207.0
458,7,0.0,-7.882508481970433,0.004832759578545977,0.05923910947915699,0.9000099999981795,0.9000099999981795,7.0,7.0
459,359,-0.027076983784714997,-0.1494325888766628,0.010480476928872256,0.2956119976035633,0.9000099999981795,0.9000099999981795,360.0,360.0
460,403,-0.13478398491748203,-0.012668884863315225,0.009510650611985558,0.3541903492608096,0.9000099999981795,0.9000099999981795,404.0,404.0
461,216,-0.019626724660573684,-0.24220455515165196,0.12141876989163494,0.4287440010442946,0.9000099999981795,0.9000099999981795,216.0,216.0
462,319,-0.16318460011568547,-0.008442094178097381,0.08539711644648221,0.36497911519946113,0.9000099999981795,0.9000099999981795,319.0,319.0
463,2024,-0.0009850345790412443,-0.04067173191045016,0.08018871682269323,0.31367452612635977,0.9000099999981795,0.9000099999981795,2041.0,2041.0
464,47,0.0,-1.1136259401177226,0.010640156357499592,0.15422997737496577,0.9000099999981795,0.9000099999981795,47.0,47.0
465,82,0.0,-0.8331232580449257,0.1165541114673166,0.3176966457068352,0.9000099999981795,0.9000099999981795,82.0,82.0
466,101,0.0,-0.6293307948955131,0.1483562021403306,0.4281235249450264,0.9000099999981795,0.9000099999981795,101.0,101.0
467,6,-0.15274744119855374,-8.705320280270877,0.01971775865725552,0.6698153589774544,0.9000099999981795,0.9000099999981795,6.0,6.0
468,810,-0.003669950000216332,-0.09634043459714568,0.07575396450245782,0.4457397162691506,0.9000099999981795,0.9000099999981795,810.0,810.0
469,40,-0.024876663387765424,-1.3266627572222949,0.1079878405405907,0.5783209188637557,0.9000099999981795,0.9000099999981795,40.0,40.0
470,795,0.0,-0.09417234782649732,0.09999183938771182,0.4594991617879988,0.9000099999981795,0.9000099999981795,800.0,800.0
471,67,-0.7665238221136195,-0.1276442592212728,0.06978216858966443,0.4657306186437829,0.9000099999981795,0.9000099999981795,67.0,67.0
472,1285,-0.040015150355830684,-0.03700073121348241,0.12178668247616002,0.40927154104812397,0.9000099999981795,0.9000099999981795,1291.0,1291.0
473,381,0.0,-0.15879281315640276,0.1872107931275258,0.44705023175243563,0.9000099999981795,0.9000099999981795,381.0,381.0
474,39,0.0,-1.326346408977278,0.36104731435009924,0.3404596198338251,0.9000099999981795,0.9000099999981795,39.0,39.0
475,53,-1.0107008506989315,-0.09755940951132973,0.18691786003786684,0.653078171332314,0.9000099999981795,0.9000099999981795,53.0,53.0
476,174,0.0,-0.35277526328404235,0.23708105078047334,0.5350596449677779,0.9000099999981795,0.9000099999981795,178.0,178.0
477,24,0.0,-2.1487810368362683,0.3062160795767947,0.45568694464842946,0.9000099999981795,0.9000099999981795,24.0,24.0
478,75,0.0,-0.7044552513250555,0.20746079304410767,0.575978408488445,0.9000099999981795,0.9000099999981795,75.0,75.0
479,4,-13.257721098400728,0.0,1.101221563440049,0.21090136369457468,0.9000099999981795,0.9000099999981795,4.0,4.0
480,65,-0.7848342766899985,0.0,0.45951047031065595,0.5852662548566094,0.9000099999981795,0.9000099999981795,65.0,65.0
481,11,-4.758205985426132,0.0,0.026525279221294277,0.05796434240288694,0.9000099999981795,0.9000099999981795,11.0,11.0
482,507,0.0,-0.13007149806816518,0.27220962768079826,0.4843100776909198,0.9000099999981795,0.9000099999981795,507.0,507.0
483,17,0.0,-3.895459899951664,0.019176393733633793,0.4610458590254626,0.9000099999981795,0.9000099999981795,17.0,17.0
484,620,-0.0031252631980673473,-0.10966329216681472,0.3565427295476829,0.574561325817429,0.9000099999981795,0.9000099999981795,622.0,622.0
485,1420,-0.03892761857880254,-0.01742450456776551,0.2637067386276305,0.5455719660595387,0.9000099999981795,0.9000099999981795,1427.0,1427.0
486,39,-1.3577571601043492,0.0,0.1342383063523672,0.37336355297921753,0.9000099999981795,0.9000099999981795,39.0,39.0
487,768,0.0,-0.0794039180282779,0.2994088997553869,0.3942893324653293,0.9000099999981795,0.9000099999981795,769.0,769.0
488,539,0.0,-0.10931488731444394,0.23767327633081609,0.4135480947474602,0.9000099999981795,0.9000099999981795,544.0,544.0
489,177,-0.0008043414358579477,-0.3101382559422058,0.18185984296461113,0.4545891660069626,0.9000099999981795,0.9000099999981795,178.0,178.0
490,754,-0.07398648309342476,-0.006768024588597753,0.20744916648046294,0.4453716822384192,0.9000099999981795,0.9000099999981795,759.0,759.0
491,957,-0.06530921966634248,-0.0036488771446229365,0.20530056863132273,0.43633673819306995,0.9000099999981795,0.9000099999981795,960.0,960.0
492,902,-0.058868108811823264,-0.007508242358327495,0.21039599388284905,0.3549938963275989,0.9000099999981795,0.9000099999981795,902.0,902.0
493,2840,-9.51197939894977e-05,-0.025890516261630095,0.21159400052049124,0.19461112162403674,0.9000099999981795,0.9000099999981795,2847.0,2847.0
494,351,0.0,-0.1474275468061129,0.13779885180813906,0.11148549171902261,0.9000099999981795,0.9000099999981795,352.0,352.0
495,108,0.0,-0.5351696107009757,0.14649559300354062,0.07170109711619767,0.9000099999981795,0.9000099999981795,108.0,108.0
496,1734,-0.033331312308485704,-0.002440474928912937,0.09322426633273827,0.2224578859411476,0.9000099999981795,0.9000099999981795,1747.0,1747.0
497,26,0.0,-1.9708285074012388,0.027359576855535403,0.06670679198466062,0.9000099999981795,0.9000099999981795,26.0,26.0
498,609,-0.007820350157779994,-0.1065226146214748,0.13697252398380116,0.22918100749229062,0.9000099999981795,0.9000099999981795,612.0,612.0
499,53,-0.004448348316086434,-0.9803109427955591,0.045846556118944275,0.25416435842195806,0.9000099999981795,0.9000099999981795,53.0,53.0
500,41,-0.19551349940888127,-1.4630538710176404,0.13316856936704957,0.3420389820140128,0.9000099999981795,0.9000099999981795,41.0,41.0
501,129,-0.004803419058987685,-0.4302784881336698,0.20197927945495633,0.36820437737005984,0.9000099999981795,0.9000099999981795,130.0,130.0
502,123,-0.42261619658141075,-0.00016118732243233002,0.10539422106382067,0.45653938887474255,0.9000099999981795,0.9000099999981795,127.0,127.0
503,524,-0.002199220637017102,-0.12027418631955092,0.18108835220321362,0.345156013351427,0.9000099999981795,0.9000099999981795,532.0,532.0
504,49,0.0,-1.0510701075899223,0.07379309010539888,0.17774823918815094,0.9000099999981795,0.9000099999981795,49.0,49.0
505,6,0.0,-8.631775936896732,0.026001872300791245,0.10898362243703257,0.9000099999981795,0.9000099999981795,6.0,6.0
506,50,0.0,-1.033783725394813,0.21385133574483917,0.32513759235385803,0.9000099999981795,0.9000099999981795,50.0,50.0
507,4,0.0,-13.094663658407361,0.029137649689801037,0.018635250395163894,0.9000099999981795,0.9000099999981795,4.0,4.0
508,23,0.0,-2.2622628914052734,0.03175194324348527,0.6211255350929644,0.9000099999981795,0.9000099999981795,23.0,23.0
509,114,-0.04173070689345411,-0.4907494357027127,0.24090065423239904,0.4207953239414277,0.9000099999981795,0.9000099999981795,114.0,114.0
510,10,-0.0592680806542093,-5.170456011772818,0.3198951933532953,0.16722895132843404,0.9000099999981795,0.9000099999981795,10.0,10.0
511,28,0.0,-1.8443780108358598,0.197288868429106,0.48521186040514813,0.9000099999981795,0.9000099999981795,28.0,28.0
512,174,0.0,-0.4014444101704822,0.15073431183780736,0.5145345843054525,0.9000099999981795,0.9000099999981795,174.0,174.0
513,84,0.0,-0.6307954711634952,0.12823683861088717,0.5168666333483998,0.9000099999981795,0.9000099999981795,84.0,84.0
514,938,0.0,-0.060750147042036844,0.14548241141703236,0.3282484137389222,0.9000099999981795,0.9000099999981795,943.0,943.0
515,291,-0.17879280481816748,-0.0113207725633116,0.11957772395411935,0.38774788907338636,0.9000099999981795,0.9000099999981795,291.0,291.0
516,1472,-0.038545829787132876,-0.0013533051738804079,0.13314366804376693,0.30006705906401726,0.9000099999981795,0.9000099999981795,1485.0,1485.0
517,139,-0.001647561337223187,-0.3740697343651389,0.20430443402071544,0.3633661036942449,0.9000099999981795,0.9000099999981795,140.0,140.0
518,720,-0.0027195086694780024,-0.0926901580691315,0.10220059696326239,0.324087357628903,0.9000099999981795,0.9000099999981795,724.0,724.0
519,140,0.0,-0.3723671302503232,0.13211819074557363,0.2877783489130836,0.9000099999981795,0.9000099999981795,142.0,142.0
520,182,0.0,-0.28779752634597294,0.16426236083050474,0.3665275463289428,0.9000099999981795,0.9000099999981795,182.0,182.0
521,17,0.0,-3.111978187789848,0.04384980197338497,0.25242137573385504,0.9000099999981795,0.9000099999981795,17.0,17.0
522,295,-0.18635210263581287,-0.015543656712198794,0.09426076483747022,0.4146255775009503,0.9000099999981795,0.9000099999981795,296.0,296.0
523,248,-0.21986071854813394,0.0,0.10850237469018001,0.35453704161280314,0.9000099999981795,0.9000099999981795,248.0,248.0
524,4155,-0.014439088958962168,-0.00222509121240489,0.12991307913213654,0.22594356467283613,0.9000099999981795,0.9000099999981795,4238.0,4238.0
525,85,-0.6120012693412864,0.0,0.04782913746243781,0.1641981190933353,0.9000099999981795,0.9000099999981795,85.0,85.0
526,71,-0.7495017393625388,0.0,0.08420032542362861,0.15187045956738818,0.9000099999981795,0.9000099999981795,73.0,73.0
527,78,-0.6594951496129127,0.0,0.14013830266701868,0.13621316340345985,0.9000099999981795,0.9000099999981795,84.0,84.0
528,120,-0.4638699693118778,-0.003378265139473128,0.31882365004858004,0.10501682757409678,0.9000099999981795,0.9000099999981795,121.0,121.0
529,102,-0.510307664512347,-0.009326648870805693,0.36823115828127473,0.11524735156483218,0.9000099999981795,0.9000099999981795,102.0,102.0
530,490,-0.10594557112359836,0.0,0.4096726053249452,0.12132852639057388,0.9000099999981795,0.9000099999981795,502.0,502.0
531,31,0.0,-1.686565781626936,0.1567830664946908,0.09246200552367936,0.9000099999981795,0.9000099999981795,32.0,32.0
532,411,-0.127485738846074,-0.002212470757885237,0.3580965894885382,0.10405434407489238,0.9000099999981795,0.9000099999981795,414.0,414.0
533,232,-0.23142064868070045,-0.04557673487886117,0.4860870218138283,0.10676648814591443,0.9000099999981795,0.9000099999981795,233.0,233.0
534,11,0.0,-4.912699428952187,0.7088555825916543,0.15480039245449007,0.9000099999981795,0.9000099999981795,11.0,11.0
535,132,-0.41036240135214885,-0.032241462525157555,0.4773643378055457,0.15934019718163958,0.9000099999981795,0.9000099999981795,135.0,135.0
536,12,-4.398016296047554,-0.027946289139736864,0.4265633594477549,0.05038853360262389,0.9000099999981795,0.9000099999981795,12.0,12.0
537,238,0.0,-0.2610461553699178,0.5043586993625705,0.17371646427165935,0.9000099999981795,0.9000099999981795,239.0,239.0
538,7,0.0,-7.403557264027944,0.48753523733466864,0.05770549667067826,0.9000099999981795,0.9000099999981795,7.0,7.0
539,191,-0.27188242230198506,-0.014840484605913735,0.5462714418237395,0.34656624236943795,0.9000099999981795,0.9000099999981795,191.0,191.0
540,11,-4.971321952336531,-0.004987309735375362,0.3936529060698707,0.10145956110632555,0.9000099999981795,0.9000099999981795,11.0,11.0
541,50,-1.0373970225377562,0.0,0.4852299818373285,0.261289617032744,0.9000099999981795,0.9000099999981795,50.0,50.0
542,104,-0.5043773139392186,0.0,0.7168963879913253,0.2014116049685981,0.9000099999981795,0.9000099999981795,106.0,106.0
543,12,-4.28368832013629,-0.005984594852777858,0.5634086692977386,0.34798355331683223,0.9000099999981795,0.9000099999981795,12.0,12.0
544,3,0.0,-17.402861744321346,0.11340323137119412,0.09063920301074783,0.9000099999981795,0.9000099999981795,4.0,4.0
545,36,-1.4489653036247772,0.0,0.7856249150968829,0.18093884904778357,0.9000099999981795,0.9000099999981795,36.0,36.0
546,14,-3.6502757036219466,0.0,0.29346086425773266,0.06918638533846076,0.9000099999981795,0.9000099999981795,14.0,14.0
547,13,-4.043213938461216,0.0,0.3822568135622602,1.0014790816483303,0.9000099999981795,0.9000099999981795,13.0,13.0
548,150,-0.3458118014139804,-0.000736468770105884,0.9102554922395696,0.44785682489785056,0.9000099999981795,0.9000099999981795,150.0,150.0
549,186,-0.3938178483322338,-0.007921338166687124,0.8414537602727632,0.30227630789221455,0.9000099999981795,0.9000099999981795,186.0,186.0
550,605,-0.08850010326571525,-2.1739710845732557e-05,0.8193687697770535,0.26172095927205863,0.9000099999981795,0.9000099999981795,606.0,606.0
551,232,-0.24434912162647796,-0.003441605138950352,0.9804393959839844,0.2806306902506361,0.9000099999981795,0.9000099999981795,233.0,233.0
552,1126,-0.00531950184439429,-0.05448606093719277,0.7846733789826283,0.2658510634551142,0.9000099999981795,0.9000099999981795,1144.0,1144.0
553,84,0.0,-0.6176581752729492,0.7044127196311907,0.3153215059705655,0.9000099999981795,0.9000099999981795,84.0,84.0
554,811,-0.0008312212753022285,-0.06537577819560285,0.7422280142772207,0.28426753687379486,0.9000099999981795,0.9000099999981795,843.0,843.0
555,531,-3.293046694531111e-05,-0.1201064180677137,0.5970213459765191,0.3261097288052964,0.9000099999981795,0.9000099999981795,537.0,537.0
556,464,0.0,-0.11682463057504641,0.5018929712053344,0.37086919176325517,0.9000099999981795,0.9000099999981795,467.0,467.0
557,825,-0.0010566064983455116,-0.06858089660089826,0.4972653174885746,0.3013502663539751,0.9000099999981795,0.9000099999981795,829.0,829.0
558,1401,0.0,-0.05969728167207556,0.47467954725267725,0.32341181069453295,0.9000099999981795,0.9000099999981795,1416.0,1416.0
559,123,0.0,-0.4317051446414642,0.36396842006200214,0.2542263458935332,0.9000099999981795,0.9000099999981795,123.0,123.0
560,435,0.0,-0.14007073693500655,0.43832380547985733,0.31694604745295285,0.9000099999981795,0.9000099999981795,442.0,442.0
561,165,-0.002443882352907365,-0.3097475246750065,0.44109985956527065,0.3550652634789885,0.9000099999981795,0.9000099999981795,172.0,172.0
562,300,0.0,-0.20620970095663999,0.381134585213537,0.3772561526542995,0.9000099999981795,0.9000099999981795,309.0,309.0
563,966,0.0,-0.06909257580896036,0.3156772639201597,0.43200158286927937,0.9000099999981795,0.9000099999981795,991.0,991.0
564,694,-0.003905845320058785,-0.08526889476876937,0.23839489596084656,0.4026721598366101,0.9000099999981795,0.9000099999981795,709.0,709.0
565,541,-0.09445922001559577,0.0,0.12939642668844162,0.3467169012279377,0.9000099999981795,0.9000099999981795,561.0,561.0
566,305,0.0,-0.1749702464446591,0.12386113648993712,0.3240652585568166,0.9000099999981795,0.9000099999981795,311.0,311.0
567,1311,-0.0035727801775287792,-0.051897682292678694,0.0690866946136191,0.27589932744276535,0.9000099999981795,0.9000099999981795,1314.0,1314.0
568,56,0.0,-0.932572014431029,0.04873783465050759,0.4483676636342092,0.9000099999981795,0.9000099999981795,57.0,57.0
569,59,0.0,-0.8803116944116867,0.10266192709056313,0.4271533580761308,0.9000099999981795,0.9000099999981795,59.0,59.0
570,57,-0.9755051188708185,-0.0012750132836086155,0.02308755164369614,0.34529373396633256,0.9000099999981795,0.9000099999981795,57.0,57.0
571,107,-0.014699110206483857,-0.5004844786023915,0.08999629328886882,0.4484094704874513,0.9000099999981795,0.9000099999981795,107.0,107.0
572,181,0.0,-0.2908269201279223,0.09884128875732011,0.33440014308907645,0.9000099999981795,0.9000099999981795,182.0,182.0
573,55,-0.00045906140521253825,-0.9405647395525328,0.05105612912448123,0.549227842132942,0.9000099999981795,0.9000099999981795,55.0,55.0
574,51,0.0,-1.0238760755396528,0.1881041835911353,0.7143048693028772,0.9000099999981795,0.9000099999981795,51.0,51.0
575,55,0.0,-1.0245595110720147,0.14743867446985942,0.4264092053244398,0.9000099999981795,0.9000099999981795,55.0,55.0
576,45,0.0,-1.1796765051349487,0.1370523853227496,0.702682919601082,0.9000099999981795,0.9000099999981795,45.0,45.0
577,64,0.0,-0.8690409153167061,0.06887205953535158,0.8884387928374053,0.9000099999981795,0.9000099999981795,64.0,64.0
578,14,0.0,-4.168667888387427,0.021741988611341054,1.4584757580222296,0.9000099999981795,0.9000099999981795,14.0,14.0
579,208,-0.011740873317215832,-0.2908405220624354,0.13432798438197308,0.5943982437333594,0.9000099999981795,0.9000099999981795,208.0,208.0
580,3,0.0,-17.23614001000084,0.06903487346911182,0.5189889789714167,0.9000099999981795,0.9000099999981795,3.0,3.0
581,4739,-0.003419521819861307,-0.014765049171389297,0.0477555560493782,0.3788706025059908,0.9000099999981795,0.9000099999981795,4763.0,4763.0
582,358,-0.010794640211228761,-0.15703265274393166,0.04736108422289439,0.2103571102040847,0.9000099999981795,0.9000099999981795,364.0,364.0
583,215,-0.25031566947366385,0.0,0.038724116048691685,0.40614754806982006,0.9000099999981795,0.9000099999981795,215.0,215.0
584,147,-0.35182244434294396,-0.018395837576318446,0.08291243991173478,0.40650782403916275,0.9000099999981795,0.9000099999981795,147.0,147.0
585,131,-0.0518156634246514,-0.44075621472388976,0.09518384858779254,0.2728318458183967,0.9000099999981795,0.9000099999981795,132.0,132.0
586,45,-1.1739447048013767,-0.09846082465189547,0.013258806171102656,0.46959530752566125,0.9000099999981795,0.9000099999981795,45.0,45.0
587,3,-17.350690624725125,0.0,0.019400505155014496,0.24734039744362235,0.9000099999981795,0.9000099999981795,3.0,3.0
588,34,-1.5293161343159403,0.0,0.014593488131033476,0.07672259589205221,0.9000099999981795,0.9000099999981795,37.0,37.0
589,159,-0.009931736843196435,-0.3374200785145438,0.27583572033257514,0.4141888897631716,0.9000099999981795,0.9000099999981795,164.0,164.0
590,225,-0.01045937452111618,-0.24195951711519198,0.2043521911676766,0.3218504228737826,0.9000099999981795,0.9000099999981795,229.0,229.0
591,1463,-0.04190731171947863,-0.022148169239944043,0.28260756068952414,0.34992570425138664,0.9000099999981795,0.9000099999981795,1470.0,1470.0
592,949,-0.05663148561112552,-0.012819633088410328,0.3189078466114181,0.2910296098301894,0.9000099999981795,0.9000099999981795,964.0,964.0
593,91,-0.579934602367637,0.0,0.4269183038153102,0.3366669208095358,0.9000099999981795,0.9000099999981795,91.0,91.0
594,268,-0.0005657213953503669,-0.21497225615958254,0.3770711832213278,0.34081323895952664,0.9000099999981795,0.9000099999981795,272.0,272.0
595,96,0.0,-0.548930584583127,0.2187332368848729,0.3755013225442478,0.9000099999981795,0.9000099999981795,96.0,96.0
596,241,0.0,-0.25097465188823287,0.2848045783841024,0.33076324430197723,0.9000099999981795,0.9000099999981795,242.0,242.0
597,327,0.0,-0.1629250832017303,0.2065773486129125,0.22993906299884087,0.9000099999981795,0.9000099999981795,331.0,331.0
598,384,-0.0011439317024604812,-0.1806696247555346,0.33135441644390085,0.23223819184401387,0.9000099999981795,0.9000099999981795,386.0,386.0
