episode,steps,reward_0,reward_1,loss_0,loss_1,collisions_0,collisions_1,ou_theta_0,ou_theta_1,ou_mu_0,ou_mu_1,ou_sigma_0,ou_sigma_1,ou_dt_0,ou_dt_1,ou_x0_0,ou_x0_1
1290,18,-0.0295259803150302,-27.87100658797847,28082.369194878473,28050.880316840277,18.0,18.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1291,13,0.0,-38.53972952997775,21209.53947566106,32535.93329326923,13.0,13.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1292,3,0.0,-167.31225311181592,26710.188802083332,32596.2421875,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1293,10,0.0,-50.156597957072265,21402.4048828125,31697.440625,10.0,10.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1294,25,0.0,-20.081154733525768,22866.582265625,30027.3589453125,25.0,25.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1295,20,0.0,-25.11681068206938,23362.418041992187,34720.375732421875,21.0,21.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1296,11,0.0,-45.62408739009332,24700.110617897728,29629.610617897728,11.0,11.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1297,18,0.0,-27.8785107407696,24290.124565972223,32195.60134548611,20.0,20.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1298,13,0.0,-38.56589569062081,23514.910381610578,35747.053260216344,13.0,13.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1299,5,0.0,-100.26252192782103,20675.0921875,30703.6404296875,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1300,15,0.0,-33.43471871491948,21186.463802083334,35762.99114583333,15.0,15.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1301,4,0.0,-125.3952021336947,17112.8955078125,20393.98974609375,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1302,18,0.0,-27.90573763461388,20109.792426215277,34448.50336371528,19.0,19.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1303,11,0.0,-45.562854953617745,21981.297940340908,39565.77414772727,11.0,11.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1304,21,0.0,-23.913083130940855,21124.282273065477,24942.70633370536,22.0,22.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1305,7,0.0,-71.66600669553881,30772.533342633928,33086.38685825893,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1306,24,0.0,-20.893887148514654,21365.35380045573,34079.067626953125,24.0,24.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1307,16,0.0,-31.373112514822356,17311.51611328125,34080.20739746094,16.0,16.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1308,9,0.0,-55.772208527022315,24352.737847222223,26955.054253472223,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1309,21,0.0,-23.92892945597366,20786.161086309523,34875.139741443454,22.0,22.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1310,22,0.0,-22.832414877361447,24768.78400213068,30278.370205965908,22.0,22.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1311,24,0.0,-20.905556114768597,22658.021931966145,31043.485270182293,24.0,24.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1312,20,0.0,-25.093247877090988,24836.543676757814,27338.724609375,22.0,22.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1313,6,0.0,-83.50338976852022,25162.1171875,28042.627604166668,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1314,19,0.0,-26.435172481477434,20773.891575863487,29758.11148231908,19.0,19.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1315,7,-71.76474138086193,0.0,23363.51981026786,32977.392578125,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1316,23,-21.845410319074166,0.0,19517.330630095108,31210.814835258152,23.0,23.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1317,19,0.0,-26.436246749669817,21562.8974609375,31836.959601151317,19.0,19.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1318,19,0.0,-26.388230210121,19504.546926398027,30013.73478618421,20.0,20.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1319,15,-0.014245890137183212,-33.44181227558933,21069.602734375,25202.317903645835,15.0,15.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1320,3,0.0,-167.2445133377013,16667.803385416668,25865.596354166668,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1321,5,-0.07211525484892212,-100.35276216772664,21989.437890625,31442.091015625,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1322,8,-62.672115749356614,0.0,27279.80859375,35593.69677734375,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1323,22,0.0,-22.833730774266787,19014.151700106533,26077.07244318182,24.0,24.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1324,8,-62.71226936793711,0.0,21532.35498046875,31880.544677734375,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1325,15,-33.442883760908664,0.0,18386.668359375,27165.321614583332,15.0,15.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1326,15,-33.460022449330246,0.0,21009.913411458332,29988.610416666666,15.0,15.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1327,8,-62.70799851061576,0.0,21358.796997070312,35524.68395996094,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1328,17,-29.540094536656714,0.0,22045.067957261028,30503.478975183825,17.0,17.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1329,12,0.0,-41.78831859648501,22572.718994140625,28083.2294921875,12.0,12.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1330,11,-45.656116671080504,-45.638505681976675,18580.238414417614,28799.815784801136,11.0,11.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1331,6,-83.6793852862235,0.0,15969.983072916666,26671.152669270832,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1332,2,-250.91519813087086,0.0,16454.58056640625,26195.16015625,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1333,18,-27.879603463075128,0.0,20295.953125,29755.623155381945,18.0,18.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1334,1,0.0,-501.0020911245872,27566.3671875,20521.6796875,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1335,12,-41.84405774490869,0.0,18096.794596354168,28224.236979166668,12.0,12.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1336,7,0.0,-71.64054131137168,21008.982840401786,29285.832449776786,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1337,3,0.0,-167.55270746504294,13140.4853515625,28436.061848958332,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1338,20,-25.11571230198684,0.0,21478.846752929687,26812.7224609375,20.0,20.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1339,11,-45.645552663374254,0.0,16747.680042613636,26896.74724786932,11.0,11.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1340,4,-125.36189177256256,-0.046281304036295545,19508.6318359375,34607.5654296875,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1341,12,-41.81363382681392,0.0,22070.599853515625,31652.90897623698,12.0,12.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1342,12,-41.77598233829863,0.0,19874.950113932293,23147.947347005207,12.0,12.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1343,3,-167.48527970073917,0.0,25600.576822916668,18857.828450520832,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1344,3,-167.13215945320567,0.0,19919.814453125,46081.96875,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1345,11,-45.63480643923245,0.0,19257.652254971592,29368.326704545456,11.0,11.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1346,14,-35.824778822631686,-0.0052795629818238755,21397.42313058036,33654.061802455355,14.0,14.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1347,14,-35.8110509942601,0.0,23981.654436383928,26618.20096261161,14.0,14.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1348,5,-100.24112213996796,0.0,18865.60146484375,42758.53828125,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1349,10,-50.20949702870229,0.0,24839.40693359375,26419.99677734375,10.0,10.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1350,8,-62.78850557390847,0.0,18874.015014648438,27565.62469482422,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1351,17,-29.49092320626614,0.0,19177.634076286766,26811.113798253675,17.0,17.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1352,24,-20.945660714203644,0.0,23461.47098795573,32310.546223958332,24.0,24.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1353,6,-83.64300385241917,0.0,16030.07373046875,21923.7978515625,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1354,24,-20.91331183205163,-0.011321519240345412,19030.637654622395,29583.71561686198,24.0,24.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1355,15,0.0,-33.47073211306522,22448.644856770832,24680.0265625,17.0,17.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1356,5,0.0,-100.3728983063953,16150.0544921875,29292.144140625,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1357,38,-13.221029423978726,0.0,23064.83140162418,34717.17184930099,38.0,38.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1358,44,-11.427122771627579,-0.0033874519003902885,21372.0224498402,28403.21934925426,44.0,44.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1359,40,-12.580154665874755,0.0,20679.94521484375,30093.16875,40.0,40.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1360,71,0.0,-7.103425833536814,20171.782735475354,29586.066206811178,71.0,71.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1361,19,-26.429467948341607,-0.18923045394925997,20057.689247532893,35225.22224506579,19.0,19.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1362,8,0.0,-62.8008196917356,27818.475830078125,25008.47021484375,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1363,14,-35.85046581764221,0.0,20119.71512276786,28071.03125,14.0,14.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1364,8,-62.71298289196943,0.0,15657.764892578125,25857.877563476562,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1365,22,-22.792536709946923,-0.003831597943294422,20224.104913884945,29242.750577059658,22.0,22.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1366,14,-35.83236933204246,0.0,18320.003801618303,29405.115094866072,14.0,14.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1367,18,-27.897394890113393,0.0,18993.853081597223,22898.13658311632,20.0,20.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1368,8,-62.75561965484638,0.0,15352.304809570312,18216.931884765625,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1369,11,-45.64053279509115,0.0,20819.413707386364,28825.655539772728,13.0,13.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1370,14,-35.79372934372914,-0.23658337538618895,25229.654924665178,21422.646902901786,14.0,14.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1371,16,-31.335880200694994,0.0,17910.223358154297,24141.877563476562,16.0,16.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1372,20,-25.09876292903554,0.0,18274.85234375,22215.710986328126,20.0,20.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1373,14,-35.792009091394995,0.0,13819.48549107143,25546.1904296875,14.0,14.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1374,13,-38.55842106021164,0.0,20557.68562199519,20942.130408653848,13.0,13.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1375,8,0.0,-62.687189033043666,18809.179321289062,27153.490966796875,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1376,5,-100.281546176925,0.0,19361.534375,26494.073828125,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1377,10,0.0,-50.15469253492817,20013.15068359375,30144.31796875,10.0,10.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1378,20,-25.085019058924487,-25.055207516997516,16797.60234375,29744.972802734374,20.0,20.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1379,14,0.0,-35.83604285950461,17425.72345842634,30231.20654296875,14.0,14.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1380,17,0.0,-29.473295876904128,18481.593003216913,24668.28435202206,17.0,17.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1381,16,-31.336727280658202,0.0,18150.89288330078,30819.5087890625,17.0,17.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1382,6,0.0,-83.60096834177547,13799.545572916666,20559.398600260418,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1383,17,-29.510694085622873,-0.01959985408057216,19633.137580422794,26678.070082720587,17.0,17.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1384,29,0.0,-17.347690247715242,20948.350872171337,27685.987540409482,29.0,29.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1385,29,-17.291697734994926,0.0,19381.19561557112,30576.558391702587,29.0,29.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1386,19,-26.397900462526042,0.0,20198.102025082237,26470.516293174343,19.0,19.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1387,27,-18.58543191441442,0.0,17347.659812644677,32441.63111255787,31.0,31.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1388,19,-26.44560542296465,0.0,15571.929070723685,28768.735248766447,19.0,19.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1389,3,-167.59870824672353,0.0,11905.5634765625,26609.422526041668,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1390,38,-13.223199579394361,0.0,17796.967799136513,28818.170384457237,38.0,38.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1391,24,-20.899134187534074,0.0,18881.902384440105,26454.941467285156,24.0,24.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1392,10,0.0,-50.14385031363652,21409.01455078125,26046.46484375,10.0,10.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1393,20,-25.11623564342065,0.0,18666.00234375,25397.68291015625,20.0,20.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1394,32,-15.673816336036577,0.0,20338.9825592041,27690.182739257812,32.0,32.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1395,24,-20.912662422857675,0.0,16307.987080891928,26899.835693359375,24.0,24.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1396,19,-26.427636490227304,0.0,19077.916118421053,25467.542763157893,21.0,21.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1397,23,-21.822099165575366,0.0,18982.389457370922,23028.854364809784,24.0,24.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1398,7,-71.71789666308548,0.0,15157.65806361607,28427.04617745536,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1399,21,-23.873689555217155,0.0,17956.80078125,22467.33621651786,22.0,22.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1400,29,-17.318646552520804,0.0,15862.83267106681,27090.598094019395,33.0,33.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1401,21,-23.906590847611927,0.0,16324.32605561756,24532.973307291668,21.0,21.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1402,18,-28.18798237486949,0.0,18663.061686197918,27459.472819010418,18.0,18.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1403,44,-11.397779636822822,0.0,19980.439319957386,28558.84601384943,44.0,44.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1404,2,-250.91482615178947,0.0,22000.44677734375,31623.1796875,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1405,33,-15.226555445418445,0.0,19040.761703953598,28273.604580965908,33.0,33.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1406,6,-83.61924364896747,0.0,18953.162109375,26012.709635416668,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1407,13,-38.62967176547547,-0.005562633770555077,18747.206881009617,29140.7763671875,13.0,13.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1408,2,-250.80395448903468,0.0,21765.1435546875,29438.494140625,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1409,20,-25.108804606503917,0.0,17844.860083007814,26371.0185546875,21.0,21.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1410,15,-33.46177558690065,-0.0026917592584998484,13619.695930989583,23817.118359375,15.0,15.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1411,3,0.0,-167.16921991127398,14898.902669270834,21091.482421875,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1412,17,0.0,-29.571163241741896,18318.10776654412,28709.2294921875,17.0,17.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1413,21,0.0,-23.885423003433555,20788.59202938988,24085.043805803572,21.0,21.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1414,4,-125.8995181798375,0.0,23527.135986328125,27369.958740234375,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1415,12,-41.84295319954136,0.0,15631.792602539062,23196.4248046875,12.0,12.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1416,33,0.0,-15.201957699402463,18130.634395714962,26000.933120265152,34.0,34.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1417,17,0.0,-29.498376390916015,18326.995346966913,29319.42693014706,17.0,17.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1418,17,0.0,-29.56575118935953,17392.912310431984,25824.45249310662,17.0,17.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1419,10,-50.16395554996832,0.0,18727.0974609375,23494.00029296875,10.0,10.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1420,26,-19.311590909799033,-0.0024525192458580295,16554.008732722355,23581.893498347355,26.0,26.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1421,12,-41.80176401529746,0.0,15005.589274088541,24814.450032552082,12.0,12.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1422,11,0.0,-45.6851199227818,19153.053488991478,27508.928089488636,11.0,11.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1423,11,0.0,-45.60993415324237,14428.70068359375,25296.559659090908,12.0,12.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1424,5,-100.50337251498402,0.0,15639.4673828125,28646.755859375,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1425,14,-35.86424481875905,0.0,12997.067208426339,26525.07843889509,14.0,14.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1426,7,0.0,-71.63444745079222,18766.913434709822,34030.69670758928,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1427,15,-33.43338885368714,0.0,21400.5814453125,28029.9146484375,15.0,15.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
