episode,steps,reward_0,reward_1,reward_2,loss_0,loss_1,loss_2,collisions_0,collisions_1,collisions_2,ou_theta_0,ou_theta_1,ou_theta_2,ou_mu_0,ou_mu_1,ou_mu_2,ou_sigma_0,ou_sigma_1,ou_sigma_2,ou_dt_0,ou_dt_1,ou_dt_2,ou_x0_0,ou_x0_1,ou_x0_2
488,11,-45.55587281410442,0.10498581082005404,0.10509498422505797,17803.344460227272,19451.132368607956,22463.759232954544,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
489,6,-83.48626686791535,-83.34870018635225,0.08673843309329404,14363.651204427084,22404.820963541668,23663.958658854168,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
490,10,-0.07524338308193143,-50.038560617326624,-50.06522173531147,21928.5548828125,16195.5595703125,18288.886962890625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
491,9,-0.10827024135140981,-0.18592278656575623,-55.62781678285377,19477.54421657986,9670.146755642361,21328.95334201389,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
492,2,-0.08168993083273396,-250.59118458063102,-0.6830800726910788,19250.16064453125,18288.2333984375,20970.7333984375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
493,4,-125.08280672637873,0.09438702880540199,0.08349278129306106,27204.64111328125,16961.68115234375,21809.969970703125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
494,3,-166.8032820771596,0.1485168647326439,0.13661541049291495,14591.142903645834,11128.375325520834,17713.48046875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
495,15,-0.08948428659587722,-33.31087252025441,0.09044182684642867,17437.609456380207,15704.558235677083,20048.456575520835,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
496,3,-166.81297330189213,0.1463066352254866,-167.07099118937938,10413.681315104166,23426.09375,26030.083333333332,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
497,14,7.072986180828943,-42.929102717672556,0.07346307116712894,20571.57107979911,14717.180559430804,24473.320940290178,1.0,1.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
498,9,-0.04269444519478608,-55.92479347828012,0.04525553484519576,20631.024848090277,14632.132107204861,17925.12339952257,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
499,2,-250.0265349873053,0.13157078807058611,0.026534987305282857,23927.1884765625,9017.126220703125,12459.50439453125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
500,2,-250.11414004845022,0.1907085384372928,0.11414004845020198,15642.34228515625,19442.888671875,16817.68701171875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
501,2,-0.06430402023032082,0.06430402023032082,-250.80904433593747,9394.087158203125,16450.1630859375,44645.08203125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
502,4,-0.13290388226174915,0.13290388226174915,-125.04907491153266,16046.928588867188,14156.231201171875,24299.4990234375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
503,1,-0.05488005191513741,-500.8482597193996,0.05488005191513741,24336.5625,16604.875,31369.03125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
504,3,-0.05394718584605507,-167.29206001693288,0.05394718584605507,17548.785481770832,10821.328450520834,19723.898111979168,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
505,1,-0.02167535024387004,-500.88825191300754,0.02167535024387004,13003.375,15530.546875,8134.7138671875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
506,6,-0.07361205260415861,-83.6149835924429,0.08448169019644758,17864.691080729168,25625.727457682293,22962.084798177082,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
507,3,-0.03626713639873704,-167.13996625398195,0.03626713639873704,22177.217447916668,5583.709391276042,13964.864583333334,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
508,5,-80.04954657881827,-19.950453421181727,0.09088947840841524,17716.329296875,17658.7701171875,19008.220703125,1.0,1.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
509,5,-0.08852253313830835,-100.1575806648199,0.101871820708286,4034.629150390625,23192.9984375,14530.502734375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
510,1,-0.03606379634039719,0.03606379634039719,-500.98758705637476,7084.853515625,19197.244140625,17404.27734375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
511,5,-0.08245563968630025,-100.18490779542711,0.10920017031723868,13700.4666015625,22199.9291015625,19239.6583984375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
512,9,-0.05434021958311641,0.024978816088351556,-55.6910399851966,15097.296223958334,19455.08371310764,23951.401041666668,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
513,11,-0.05580162033011711,0.07333722640510675,-45.46274909329702,17516.317649147728,21277.268465909092,20870.32927911932,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
514,9,11.0701853165586,-55.652624371651285,-11.06185459653458,17671.878580729168,13292.564724392361,24125.558485243055,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
515,2,-0.17326812546580417,0.006079950240067675,-250.6503332772172,15734.294921875,17144.001953125,19429.6328125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
516,4,-0.048040449275534886,-125.41342285440167,0.08530843731469015,21680.127075195312,23086.0712890625,17791.657470703125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
517,10,-0.06463306853891487,-50.11519274260307,0.08596643989363921,15411.03720703125,14749.809106445313,21133.95732421875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
518,3,-0.03892234389791511,0.04422104807584178,-167.44141253506845,8354.427408854166,11860.210286458334,37246.981119791664,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
519,3,-166.83157868433634,0.16491201766968008,0.19711691782525023,22697.274739583332,29234.22265625,30596.319010416668,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
520,13,7.6139189739995725,0.1373961424487053,-46.15473874610643,18452.11474609375,19272.95154747596,20424.731482872598,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
521,3,-0.12057056320518318,-166.88394156362196,-167.0385836764635,23202.850260416668,25718.15625,29939.841145833332,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
522,5,-100.08872214031717,0.13044124987913827,0.08872214031716416,16151.6578125,22234.8025390625,23404.780078125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
523,5,-100.11152386676552,0.11152386676551833,-100.01208705200943,14982.19931640625,16018.6609375,28014.100390625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
524,4,-125.07880254047261,0.08449882079752713,0.09542209864241641,20415.121826171875,24197.09228515625,17707.627685546875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
525,4,-0.07693465990465513,-125.34148678020689,0.08490017665017861,16399.159423828125,19560.6484375,19969.69677734375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
526,7,-0.05113780470343964,-0.014883884494325483,-71.51096050421576,18040.01346261161,18011.290876116072,23721.242047991072,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
527,7,-0.04162804797357132,0.04162804797357132,-71.47758281284715,17985.275809151786,20771.347098214286,22481.494001116072,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
528,8,-0.06717649057423204,-62.5818968896232,-62.59022847520272,21242.731689453125,21075.508911132812,22161.065795898438,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
529,6,16.635350285365643,-100.32736080365358,-0.12618696834678136,16073.943277994791,21757.722981770832,24505.176920572918,1.0,1.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
530,6,33.30441337110659,-83.44022563509147,-33.30204261322918,11599.189697265625,17791.44287109375,18870.769694010418,2.0,0.0,2.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
531,5,-0.046457457012618567,-100.4815113817647,0.046457457012618567,13962.84140625,21150.3125,25548.6724609375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
532,12,-41.74512083660519,0.09711275390947934,0.07933272612372314,15483.576375325521,20122.44482421875,23558.3193359375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
533,6,-0.13185560752822656,-83.5824856513584,0.13185560752822656,20714.634765625,14978.390706380209,24093.071126302082,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
534,4,-100.02166699002099,-150.6720010074943,0.06716703903771151,18545.307373046875,24374.98974609375,33136.86083984375,1.0,1.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
535,3,33.31416919212662,-33.31416919212662,-167.14053587633646,11639.671712239584,15461.53759765625,22964.146158854168,1.0,1.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
536,1,-0.04811600072247041,-500.95653237925853,-0.4882064311662268,35427.45703125,16152.7880859375,45119.6875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
537,3,-0.043142081375336344,0.043142081375336344,-167.01929042474856,10799.699869791666,20348.152669270832,25886.014322916668,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
538,3,-0.021583250744289573,-167.08748337488584,0.046643923710621926,14186.8134765625,24614.156575520832,30303.294270833332,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
539,2,-0.11891434576902987,-250.91945669377517,0.11891434576902987,20902.916015625,20765.937744140625,19040.40625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
540,3,-0.06259148999119982,0.06259148999119982,-167.22567167497553,18198.338541666668,24735.126302083332,24480.508463541668,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
541,6,-0.1393879869908499,-83.72387645017086,0.1393879869908499,13970.89697265625,14452.576985677084,24717.55126953125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
542,7,-71.55303652761981,0.1342622543083047,-71.46546102053932,17062.9951171875,15766.345982142857,29874.466238839286,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
543,1,-0.13969797209851714,0.13969797209851714,-500.84653649496545,33471.359375,14193.08203125,29146.701171875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
544,3,-0.08120576738308251,0.15749539333771276,-166.96696070033852,21962.212890625,16464.2333984375,23533.5859375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
545,5,-100.07367218660059,-100.22913214660772,0.07367218660058207,18056.46103515625,22051.91484375,21391.819921875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
546,1,-0.06880191904079545,-500.832098345738,0.06880191904079545,23002.87890625,25697.5546875,26751.140625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
547,3,-166.79063280125408,-166.83681012538273,0.12396613458742371,20377.077799479168,25087.0126953125,21641.533203125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
548,3,-166.75566180636937,0.16745356715991602,0.08899513970272088,25304.0556640625,19798.15283203125,19596.53515625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
549,13,-0.06641483992851878,-38.52957647922663,0.07700646267454687,16461.47032752404,22263.18858924279,21106.466571514422,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
550,1,-500.1351691733312,0.1912472999191153,0.13516917333117978,21728.359375,23780.09765625,16138.4443359375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
551,5,-0.06792923498624522,0.06792923498624522,-100.20192673549681,18399.11376953125,19075.6783203125,16713.7220703125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
552,2,-0.11766900759633583,-250.81003123953732,0.11766900759633583,16419.10888671875,27183.3076171875,18695.80078125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
553,1,-0.05979333770192481,-501.0596646232453,0.05979333770192481,19516.11328125,29557.36328125,32423.265625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
554,8,-0.10142646970209487,0.10142646970209487,-62.57896246119618,21443.310180664062,18482.051025390625,23417.15771484375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
555,9,-55.659689399938166,0.11021667451357264,0.12062158654601658,25337.39670138889,17458.320638020832,23349.96847873264,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
556,1,-0.14559559085837576,-500.86516771960646,0.17632700804979956,11036.357421875,16331.404296875,14142.1923828125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
557,7,-0.08094117480538705,-71.45264042584374,0.08234155517583343,19139.989013671875,19091.140625,22261.507952008928,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
558,2,-0.08277076237811201,0.08277076237811201,-250.7897889963189,12963.7373046875,24619.689453125,21416.275390625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
559,3,66.64939302065015,-167.2145456598458,-66.64939302065015,11710.947265625,30368.15625,20538.4716796875,2.0,0.0,2.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
560,2,-0.11598405964583622,0.11598405964583622,-250.89018323931595,27090.6494140625,31894.9775390625,26917.6083984375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
561,6,-0.09886364368162014,-83.83638026575478,-83.51636380801055,18065.820638020832,23501.949869791668,24026.23291015625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
562,6,-0.10760801530316401,0.09054028659337009,-83.60011166952886,20348.567057291668,19714.6708984375,24050.718587239582,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
563,3,33.31206632192035,-167.36178358256356,-33.31206632192035,15213.599934895834,22954.102864583332,23593.483723958332,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
564,8,-0.05513475245201878,0.07069140711305108,-62.71053002133646,20003.018432617188,23460.431091308594,27250.350830078125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
565,2,49.98192483432021,-49.98192483432021,-250.81983214061316,15652.322265625,23227.6328125,21591.37158203125,1.0,1.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
566,1,-0.13442684435237706,-500.8972051169839,0.13442684435237706,22066.4140625,22250.5859375,25211.25390625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
567,2,-250.10744801117855,0.10744801117856496,-0.4966621788259359,11181.98388671875,24839.3740234375,33540.2431640625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
568,6,-83.47347245742708,0.1501312460223608,-83.39384289378908,21136.110432942707,25306.529296875,20617.50439453125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
569,7,14.262372435059296,-85.91485040714352,0.05189795130347722,16128.312081473214,27535.915178571428,19528.1923828125,1.0,1.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
570,3,-166.71972675708622,0.14196383442080832,0.05306009041955622,22413.486979166668,26598.312174479168,14860.49658203125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
571,1,-0.07173419966617085,0.07173419966617085,-500.9018467440069,31720.5859375,18720.517578125,10852.53125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
572,4,-0.06610601202238611,-125.25714671239515,0.09089848438600184,22953.83349609375,17453.928833007812,22058.171875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
573,6,-0.05572052406202973,-83.40633224681457,0.05645652393436761,18885.39013671875,32091.293294270832,21768.819986979168,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
574,7,-0.09126741878354212,-71.48665745776836,-0.4214277052092843,14394.185546875,25497.532087053572,22856.219587053572,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
575,4,49.97950820871347,-125.48209655280712,-49.97950820871347,16406.6337890625,32878.419921875,21961.6953125,2.0,0.0,2.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
576,7,-0.04064542990835235,-71.66953346127961,0.04610494458563012,20931.91326032366,28664.340959821428,18892.3134765625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
577,7,-0.09358367236655485,0.09358367236655485,-71.42513090718386,17068.870954241072,25460.9892578125,23786.436941964286,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
